exp,verb,item,sent,bias,isHigh ,gender,tf_because_surp,gpt_because_surp,LSTM_avg_because_surp,bert_because_score,tf_result_surp,gpt_result_surp,LSTM_avg_result_surp,bert_result_score,tf_period_surp,gpt_period_surp,LSTM_avg_period_surp,bert_period_score
ic_mismatch,forgave,11,The niece forgave the nephew because she,5,1,f,4.893903732,1.649940133,3.69065733,0.1471342891,7.304752827,4.200911522,5.94555172,0.2308079004,11.48152161,4.139438152,5.531724072,0.1423181444
ic_mismatch,forgot,11,The nephew forgot the niece because he,-16,1,m,2.934452534,1.436955094,2.524950037,0.1910280585,4.426540375,4.426903725,4.542983837,0.1983028054,9.364965439,3.586626053,4.121967754,0.1535913795
ic_mismatch,forgot,11,The nephew forgot the niece because she,-16,0,f,4.288843632,1.98241806,3.625114832,0.4754472673,5.351706028,4.073609352,5.869776001,0.3045386374,11.37455273,4.90908432,5.458851109,0.3639538884
ic_mismatch,forgot,11,The niece forgot the nephew because he,-16,0,m,2.752809286,2.500685215,2.580340729,0.4698136449,4.874651432,4.035161018,4.548604174,0.3036021292,9.397017479,5.097085476,4.235104704,0.4335889816
ic_mismatch,forgot,11,The niece forgot the nephew because she,-16,1,f,4.436889172,1.11243844,3.466922283,0.1880345494,6.583292484,4.191149712,5.736670284,0.2118439674,11.2460947,3.558526039,5.275111294,0.1332745105
ic_mismatch,fought,11,The nephew fought the niece because he,24,1,m,2.925270796,1.674112201,2.886951876,0.1551900357,4.550990582,3.991183519,4.851551371,0.3898382783,9.420048714,4.532178402,4.435712061,0.1630140692
ic_mismatch,fought,11,The nephew fought the niece because she,24,0,f,4.231390953,1.979858756,3.75916398,0.6447378397,6.60326004,4.50124979,5.966455154,0.2254709452,11.45988655,5.632534504,5.576576023,0.2204180807
ic_mismatch,fought,11,The niece fought the nephew because he,24,0,m,2.622004986,2.557148457,2.907988701,0.5298056602,4.7199893,4.724225998,4.829675941,0.2885345817,9.34504509,5.662625313,4.527640924,0.2344497442
ic_mismatch,fought,11,The niece fought the nephew because she,24,1,f,4.569957256,1.322808266,3.879251986,0.2166093141,7.051420212,4.006704807,6.055009651,0.3336011469,11.23459339,4.270625591,5.543726826,0.1698578298
ic_mismatch,freed,11,The nephew freed the niece because he,-52,1,m,3.909543991,1.815764308,2.73438478,0.2733765543,5.233612061,4.503735065,4.718483295,0.2747718096,9.461990356,4.344517708,4.523475857,0.2162010372
ic_mismatch,freed,11,The nephew freed the niece because she,-52,0,f,3.758686304,1.977828383,3.710872192,0.473118782,6.148895741,4.32765913,5.92999342,0.4371571243,11.44795609,5.071496487,5.764982605,0.2489192039
ic_mismatch,freed,11,The niece freed the nephew because he,-52,0,m,2.910042763,2.497114897,2.781078482,0.4042488635,4.878063202,4.293204784,4.830903664,0.4393226802,9.489397049,5.137486935,4.633720827,0.2599920332
ic_mismatch,freed,11,The niece freed the nephew because she,-52,1,f,5.093039036,1.342477083,3.757042046,0.3157418966,6.970440388,4.640730381,6.049180927,0.2503144443,11.31210899,4.364778519,5.641879711,0.2132152021
ic_mismatch,frightened,11,The nephew frightened the niece because he,68,1,m,3.451435328,1.608391523,2.642957115,0.3099336326,4.956362724,4.144758224,4.652832508,0.2899572551,9.530185699,4.168483734,4.351766272,0.2620190084
ic_mismatch,frightened,11,The nephew frightened the niece because she,68,0,f,3.795477629,1.868716836,3.687842884,0.4273989499,5.543058872,2.855009556,5.886748943,0.3400132954,11.51615715,4.251609325,5.632308064,0.2215247005
ic_mismatch,frightened,11,The niece frightened the nephew because he,68,0,m,2.899280787,2.398953199,2.686009388,0.3698174953,4.155145168,2.944718122,4.762738037,0.4262028337,9.506869316,4.546011925,4.456523132,0.2816096246
ic_mismatch,frightened,11,The niece frightened the nephew because she,68,1,f,4.437712193,1.237398863,3.63142499,0.3680231571,6.437315941,4.339420319,5.937595463,0.2620476186,11.40062428,3.941162825,5.468145161,0.2387395203
ic_mismatch,frustrated,11,The nephew frustrated the niece because he,79,1,m,3.241566181,1.817713857,2.653759394,0.2941030264,4.675090313,4.343941212,4.621415253,0.2629452944,9.43211174,4.072894573,4.307431974,0.220815748
ic_mismatch,frustrated,11,The nephew frustrated the niece because she,79,0,f,3.318471193,1.664799213,3.767947206,0.4497984648,5.39555788,3.938905478,5.943172741,0.3410529494,11.41120434,5.012185097,5.660396118,0.2451287508
ic_mismatch,frustrated,11,The niece frustrated the nephew because he,79,0,m,2.282963276,2.156394243,2.692507429,0.3383605182,4.315540791,4.171424866,4.687763777,0.2643168271,9.424677849,5.022994518,4.381063175,0.2570881248
ic_mismatch,frustrated,11,The niece frustrated the nephew because she,79,1,f,4.539064407,1.427072287,3.738357124,0.349981606,6.585128784,4.37185955,5.965642185,0.3091411889,11.28031731,3.86969018,5.511421261,0.2340885401
ic_mismatch,grabbed,11,The nephew grabbed the niece because he,-5,1,m,3.695790291,1.756510377,2.6530442,0.1411846876,4.283955574,4.301894188,4.503546381,0.1587634534,9.525424004,3.776626587,4.393983164,0.09024611115
ic_mismatch,grabbed,11,The nephew grabbed the niece because she,-5,0,f,4.441985607,1.551160336,3.674615984,0.5151689649,6.049299717,3.770700455,5.748384876,0.4423794448,11.49126434,4.20994854,5.667020359,0.3668307066
ic_mismatch,grabbed,11,The niece grabbed the nephew because he,-5,0,m,3.200584412,2.005857229,2.664532533,0.4949353039,4.459939957,4.150249004,4.528317547,0.4622785449,9.50626564,4.426260471,4.46761714,0.3995504975
ic_mismatch,grabbed,11,The niece grabbed the nephew because she,-5,1,f,4.852027893,1.383768439,3.585789146,0.1967145801,6.946555138,4.36798954,5.723579559,0.1905720979,11.37788486,3.87313652,5.476285477,0.1311074793
ic_mismatch,grazed,11,The nephew grazed the niece because he,44,1,m,3.318020821,1.782215834,2.771116495,0.2735860646,5.255853653,4.380970001,4.516677008,0.2896816134,9.450866699,4.214576721,4.298443098,0.2182781398
ic_mismatch,grazed,11,The nephew grazed the niece because she,44,0,f,3.993608475,1.638973594,3.750017853,0.305539906,6.704594135,3.648564816,5.717646866,0.2710826695,11.44209003,4.821726322,5.558343258,0.2721976638
ic_mismatch,grazed,11,The niece grazed the nephew because he,44,0,m,2.512633801,2.192360401,2.820868073,0.33133021,4.809098721,4.220087051,4.572680454,0.2940202653,9.45352459,5.045607567,4.413468065,0.307020396
ic_mismatch,grazed,11,The niece grazed the nephew because she,44,1,f,5.160125256,1.393898487,3.709795856,0.2481903732,7.124755383,4.22338295,5.71957592,0.2583716512,11.28683758,4.186817169,5.41856142,0.2195689231
ic_mismatch,greeted,11,The nephew greeted the niece because he,-8,1,m,2.616654873,1.952468038,2.659477024,0.1491293162,5.058416843,4.30284071,4.713564234,0.2427585274,9.645867348,4.18372488,4.32323123,0.1238955185
ic_mismatch,greeted,11,The nephew greeted the niece because she,-8,0,f,4.158718586,1.946983814,3.584223051,0.7204909921,6.701823235,4.119042873,5.864213142,0.4484583437,11.62190533,5.328696251,5.562931099,0.2397724241
ic_mismatch,greeted,11,The niece greeted the nephew because he,-8,0,m,2.278663158,2.568292618,2.659317265,0.6169733405,4.781275272,4.451459885,4.721568651,0.4610315859,9.647363663,5.163774967,4.423329859,0.2226067781
ic_mismatch,greeted,11,The niece greeted the nephew because she,-8,1,f,4.570246696,1.395482302,3.69912178,0.23149544,7.379018307,4.225809097,5.966118431,0.2398358136,11.55114079,3.975050211,5.522889919,0.1469861269
ic_mismatch,guided,11,The nephew guided the niece because he,-73,1,m,3.050845623,2.353443861,3.08518734,0.287050277,5.244475365,4.793444633,5.254886818,0.2958943546,9.505771637,4.49398613,4.613635082,0.1658439934
ic_mismatch,guided,11,The nephew guided the niece because she,-73,0,f,3.772411823,1.999337196,3.83285697,0.543507278,5.967094421,4.041264057,6.244237194,0.4185768664,11.51718235,4.716725826,5.650586071,0.1964569837
ic_mismatch,guided,11,The niece guided the nephew because he,-73,0,m,2.487569332,2.486905336,3.006080122,0.4176653922,5.073533058,4.180008411,5.224431429,0.3366785347,9.492827415,4.69193697,4.742807703,0.154131487
ic_mismatch,guided,11,The niece guided the nephew because she,-73,1,f,4.877978325,1.666508079,3.906021738,0.412392199,6.954405308,4.29574728,6.374002609,0.3714680672,11.3687706,3.972954273,5.66395874,0.2403161973
ic_mismatch,hailed,11,The nephew hailed the niece because he,-45,1,m,3.413893461,2.410976887,2.867211938,0.1907396317,5.108878136,4.226786613,5.203821688,0.2645148039,9.361064911,4.518688202,4.278435745,0.202641353
ic_mismatch,hailed,11,The nephew hailed the niece because she,-45,0,f,4.534905434,1.337996364,3.8790625,0.646831274,6.279917717,4.523841381,6.395814342,0.4322698414,11.37872887,5.573142529,5.566380692,0.2853784859
ic_mismatch,hailed,11,The niece hailed the nephew because he,-45,0,m,3.155213594,1.502636909,2.905926332,0.6164973378,5.054204941,4.133647919,5.239553633,0.4174891114,9.426218033,4.985711098,4.4199224,0.2977883518
ic_mismatch,hailed,11,The niece hailed the nephew because she,-45,1,f,5.200987339,2.214266539,3.880719156,0.2108818889,6.725052834,4.368652344,6.43296917,0.2780594528,11.30014038,4.48750639,5.486068459,0.2208120078
ic_mismatch,harassed,11,The nephew harassed the niece because he,41,1,m,2.49366045,2.02853632,2.775396276,0.1934688687,5.171281338,4.120642185,4.641951675,0.2544611394,9.536654472,4.335879803,4.393886814,0.2095050663
ic_mismatch,harassed,11,The nephew harassed the niece because she,41,0,f,3.755757093,1.323037267,3.682316828,0.6922772527,6.221121311,3.024158001,5.822987442,0.4178014696,11.4879837,4.84365797,5.620266266,0.2361858785
ic_mismatch,harassed,11,The niece harassed the nephew because he,41,0,m,2.372166634,1.722433329,2.787781057,0.6561195254,4.947729111,3.526048183,4.645094318,0.4313184321,9.483787537,5.33580637,4.484740934,0.3287332356
ic_mismatch,harassed,11,The niece harassed the nephew because she,41,1,f,4.195017338,1.608674288,3.843353186,0.2189818919,6.982061386,3.907348871,5.969827766,0.2683874965,11.34395409,4.216154099,5.622440853,0.1785475612
ic_mismatch,harmed,11,The nephew harmed the niece because he,52,1,m,3.004624844,1.493429542,2.726332469,0.3438344896,4.780536175,4.116797447,4.557055092,0.3358376324,9.530692101,4.993030071,4.335578709,0.2295831889
ic_mismatch,harmed,11,The nephew harmed the niece because she,52,0,f,3.722403526,2.746324539,3.688073444,0.414221406,6.010482788,4.227403641,5.783709011,0.2976335585,11.54284859,5.987701893,5.616281128,0.2331732512
ic_mismatch,harmed,11,The niece harmed the nephew because he,52,0,m,2.150341272,3.032592058,2.756613035,0.3807741702,4.530675888,4.332274914,4.556319695,0.3318472505,9.521957397,5.779547691,4.443353996,0.3132323623
ic_mismatch,harmed,11,The niece harmed the nephew because she,52,1,f,5.150193214,1.242494702,3.728158998,0.3453962505,7.000363827,3.879653692,5.814497414,0.2982448339,11.40835476,4.577888012,5.537287331,0.1820224524
ic_mismatch,hated,11,The nephew hated the niece because he,-91,1,m,3.413017035,2.49239254,2.569585905,0.05197859928,3.958392859,3.182511568,4.397023277,0.19739452,9.399938583,3.263247728,4.095099745,0.1123899221
ic_mismatch,hated,11,The nephew hated the niece because she,-91,0,f,3.682703733,1.168804407,3.633981323,0.8605895042,5.524277687,4.072338581,5.733626347,0.4752376378,11.42713928,4.491060734,5.466416473,0.3450616896
ic_mismatch,hated,11,The niece hated the nephew because he,-91,0,m,2.470870256,1.32714045,2.634953814,0.7638972402,3.964141607,3.900333405,4.453458405,0.405618608,9.385931015,4.61954689,4.234533415,0.3113919497
ic_mismatch,hated,11,The niece hated the nephew because she,-91,1,f,5.009882927,2.20552206,3.646127787,0.1078906059,6.571320057,3.329122543,5.759575405,0.2488899827,11.2893486,3.17313838,5.368515549,0.1628948003
ic_mismatch,haunted,11,The nephew haunted the niece because he,20,1,m,3.637961388,1.616302729,2.83452981,0.2237281203,5.523513317,4.424996853,4.860630627,0.2840496004,9.510007858,4.411721706,4.537342834,0.2071241587
ic_mismatch,haunted,11,The nephew haunted the niece because she,20,0,f,4.284314632,2.51576376,3.699158335,0.5623826981,6.564039707,3.839428425,5.93392395,0.3394616544,11.41027164,5.084465504,5.666191959,0.2736490965
ic_mismatch,haunted,11,The niece haunted the nephew because he,20,0,m,3.191398144,2.531263113,2.914141674,0.446100533,4.731601715,3.710296392,4.994237022,0.2935298979,9.582512856,5.035091877,4.686603737,0.2519382238
ic_mismatch,haunted,11,The niece haunted the nephew because she,20,1,f,4.634142399,1.408053994,3.711965008,0.3315377831,6.559789181,4.03627491,6.024631939,0.3803848028,11.32623482,4.105720997,5.571315384,0.2686307132
ic_mismatch,helped,11,The nephew helped the niece because he,-49,1,m,4.438926697,1.616111279,3.142372217,0.2542671859,5.043792248,4.093906879,5.541300087,0.3376375437,9.697971344,4.321814537,4.635688,0.1641845554
ic_mismatch,helped,11,The nephew helped the niece because she,-49,0,f,4.430033207,2.117554903,3.908512802,0.5578224063,5.806179047,4.103298187,6.559060555,0.3586452901,11.71705437,5.495485306,5.696490917,0.1537416279
ic_mismatch,helped,11,The niece helped the nephew because he,-49,0,m,3.421745539,3.053200006,3.007746968,0.4680170119,4.691736698,4.373330593,5.405578384,0.3176456988,9.653863907,5.351909161,4.623296356,0.151310429
ic_mismatch,helped,11,The niece helped the nephew because she,-49,1,f,5.62613821,1.175880075,4.019299898,0.3555606008,6.968263626,3.966251612,6.632285824,0.3882401288,11.54645729,4.155436993,5.644956627,0.2040467262
ic_mismatch,hired,11,The nephew hired the niece because he,-65,1,m,3.494827747,1.47380805,2.785356073,0.1359928399,5.107905865,4.015115261,5.147611609,0.1443591863,9.522339821,4.572326183,4.419113474,0.144198373
ic_mismatch,hired,11,The nephew hired the niece because she,-65,0,f,4.740670681,1.961791635,3.748864784,0.6436985731,6.181029797,4.110231876,6.304443665,0.5103327036,11.5300169,5.057516575,5.632997627,0.2434403896
ic_mismatch,hired,11,The niece hired the nephew because he,-65,0,m,3.116986275,2.260262251,2.743482113,0.5055675507,5.049296379,4.200770855,5.138198023,0.4411316514,9.480541229,5.413661957,4.480282488,0.2648662031
ic_mismatch,hired,11,The niece hired the nephew because she,-65,1,f,5.155243874,1.256037593,3.916493464,0.2195077091,7.013797283,3.809660196,6.496563129,0.1721475571,11.36883926,4.169816017,5.611497765,0.1465065777
ic_mismatch,hit,11,The nephew hit the niece because he,-14,1,m,4.14171648,1.407440186,2.828193235,0.1909448355,5.262709141,4.010117531,4.762162895,0.1634753048,9.546906471,4.097557545,4.505772638,0.1436963081
ic_mismatch,hit,11,The nephew hit the niece because she,-14,0,f,4.985285759,1.583433509,3.663134422,0.4305787385,6.754486561,3.808304787,5.827497768,0.331563741,11.50724602,4.688254356,5.619560604,0.3009701073
ic_mismatch,hit,11,The niece hit the nephew because he,-14,0,m,3.577740908,1.711719275,2.902006016,0.3840053082,5.494285583,3.637814283,4.829435072,0.3116198182,9.490549088,4.663401127,4.630921803,0.3172671497
ic_mismatch,hit,11,The niece hit the nephew because she,-14,1,f,4.993353367,1.301324487,3.664051704,0.2494746298,7.156266689,4.150620937,5.852967205,0.2155351192,11.26053905,3.982333183,5.492407055,0.1676930338
ic_mismatch,honoured,11,The nephew honoured the niece because he,-57,1,m,3.25047636,2.037492752,2.793207183,0.2766962647,5.302702904,3.956206322,4.953812037,0.3938873708,9.532405853,3.790920734,4.510620747,0.2336397171
ic_mismatch,honoured,11,The nephew honoured the niece because she,-57,0,f,4.161021233,2.176097155,3.793495226,0.6275750995,6.900862217,5.475441456,6.179054394,0.3677397966,11.50861359,5.81108284,5.722285442,0.1915512085
ic_mismatch,honoured,11,The niece honoured the nephew because he,-57,0,m,2.721948385,2.061519623,2.835283475,0.5826517344,5.255572319,4.430452824,4.97692523,0.4134750366,9.571047783,5.023339272,4.620786705,0.2441363335
ic_mismatch,honoured,11,The niece honoured the nephew because she,-57,1,f,4.687649727,2.045581818,3.822299137,0.3015148044,7.104201317,4.092211723,6.195287895,0.3362826705,11.36686039,4.063091755,5.625993061,0.1805912107
ic_mismatch,hugged,11,The nephew hugged the niece because he,12,1,m,2.615083456,1.752422929,2.600158629,0.1415396929,4.477412701,4.689743519,4.501643438,0.1868447363,9.59689045,4.454034805,4.318367405,0.1289204508
ic_mismatch,hugged,11,The nephew hugged the niece because she,12,0,f,4.035237789,2.157164097,3.529453106,0.5879259109,6.233530521,4.176819324,5.67453619,0.3599208891,11.58161449,4.835850239,5.545043182,0.212923646
ic_mismatch,hugged,11,The niece hugged the nephew because he,12,0,m,2.342219114,2.63850069,2.610185204,0.5746789575,4.463710785,4.565015793,4.496796761,0.3612772524,9.549449921,5.166944027,4.409756756,0.256939292
ic_mismatch,hugged,11,The niece hugged the nephew because she,12,1,f,4.367090702,1.285230994,3.551910486,0.1892698705,6.531407833,4.336952209,5.700826569,0.2225248814,11.45669746,4.351856709,5.446950016,0.1311449856
ic_mismatch,hurt,11,The nephew hurt the niece because he,47,1,m,3.547144175,1.236279011,2.673787436,0.2765638828,5.040754318,3.926178217,4.628988333,0.3062700629,9.464623451,4.189125061,4.405178804,0.1927957386
ic_mismatch,hurt,11,The nephew hurt the niece because she,47,0,f,3.582239628,2.53678441,3.625926466,0.3449322581,6.055487156,4.514527321,5.810250435,0.3104677498,11.55306244,5.274517059,5.615392017,0.2190817744
ic_mismatch,hurt,11,The niece hurt the nephew because he,47,0,m,2.286614656,2.754148722,2.710792923,0.2911343277,4.641942978,4.159321785,4.630866156,0.2967116535,9.457287788,5.126070023,4.488599548,0.2274487466
ic_mismatch,hurt,11,The niece hurt the nephew because she,47,1,f,5.422034264,1.095281124,3.626034527,0.3167118132,7.213772297,3.897298574,5.80918211,0.3194055855,11.40870667,3.957772732,5.502421284,0.1961265653
ic_mismatch,idolized,11,The nephew idolized the niece because he,-66,1,m,3.306105852,2.131847143,2.716218619,0.1155550405,4.229781151,3.094040871,4.73972476,0.3277397156,9.635730743,3.440536737,4.328246346,0.1614818722
ic_mismatch,idolized,11,The nephew idolized the niece because she,-66,0,f,5.031489372,1.468233466,3.652433443,0.8451829553,6.480880737,4.374964714,5.936138096,0.5411812663,11.57682228,4.959289551,5.579895363,0.3260369003
ic_mismatch,idolized,11,The niece idolized the nephew because he,-66,0,m,2.800674915,1.489460945,2.715702906,0.7375049591,4.384994984,4.370409489,4.690338812,0.4640478194,9.603741646,5.00240612,4.412915955,0.2521512508
ic_mismatch,idolized,11,The niece idolized the nephew because she,-66,1,f,5.57029295,1.974641919,3.83021553,0.1992443949,6.850269318,3.014394045,6.047130489,0.4040581882,11.44739437,3.449364185,5.559399014,0.2588277161
ic_mismatch,incensed,11,The nephew incensed the niece because he,57,1,m,2.700972319,2.025155067,2.619365954,0.2769945562,4.692818642,4.507678509,4.747278767,0.2516634166,9.504385948,4.244027615,4.336729021,0.2957727611
ic_mismatch,incensed,11,The nephew incensed the niece because she,57,0,f,3.804056644,1.771442175,3.791772022,0.3741375804,5.737854481,4.033568382,6.084892845,0.3462728858,11.48583508,4.893465519,5.720899067,0.219255954
ic_mismatch,incensed,11,The niece incensed the nephew because he,57,0,m,2.312511921,2.220735788,2.675633092,0.2836756706,4.439537048,3.882879019,4.826605864,0.3162107766,9.473705292,4.732625961,4.446158476,0.2123246789
ic_mismatch,incensed,11,The niece incensed the nephew because she,57,1,f,4.71856451,1.656530976,3.684751005,0.3517764211,7.073036194,4.412419319,6.028588219,0.2993446589,11.37001896,4.031839371,5.525036564,0.313182801
ic_mismatch,infuriated,11,The nephew infuriated the niece because he,75,1,m,2.583078384,1.609920025,2.600029888,0.4707252979,4.400143147,4.564702988,4.615824594,0.3521804214,9.553674698,3.997411966,4.31300621,0.2568107247
ic_mismatch,infuriated,11,The nephew infuriated the niece because she,75,0,f,3.890581131,1.828988671,3.75967494,0.3472668827,5.410233021,3.199179173,5.960170536,0.3029208779,11.52109146,4.019014359,5.691280537,0.1736861467
ic_mismatch,infuriated,11,The niece infuriated the nephew because he,75,0,m,2.289249182,2.019162893,2.653559084,0.2718600035,4.150468826,3.517059088,4.660201721,0.3249010146,9.507941246,3.965670347,4.387841997,0.1594447792
ic_mismatch,infuriated,11,The niece infuriated the nephew because she,75,1,f,4.653290749,1.42506206,3.722113905,0.5038094521,6.743712902,4.490207195,5.941797771,0.3158088923,11.40652084,3.719905615,5.525256119,0.2827454209
ic_mismatch,inspired,11,The nephew inspired the niece because he,78,1,m,3.92734623,2.035645723,2.924628305,0.3065523207,5.110064983,5.102773666,5.271666927,0.2972201109,9.528612137,5.045528889,4.446371937,0.1755004376
ic_mismatch,inspired,11,The nephew inspired the niece because she,78,0,f,4.591660023,2.5937953,3.751176643,0.5120988488,5.816581249,4.811733246,6.345604248,0.4624018073,11.50042725,5.862380028,5.563496094,0.1800672114
ic_mismatch,inspired,11,The niece inspired the nephew because he,78,0,m,3.007237434,2.595374823,2.903444877,0.3273528218,4.763327599,4.805768013,5.281711044,0.3801674247,9.58480072,5.77815485,4.53623167,0.1539358795
ic_mismatch,inspired,11,The niece inspired the nephew because she,78,1,f,5.310424805,1.420493722,3.844967871,0.4809288383,7.272108078,4.581558228,6.455811749,0.3822498322,11.37128639,4.653041363,5.522077103,0.2176945359
ic_mismatch,instructed,11,The nephew instructed the niece because he,-17,1,m,2.607406378,1.762084246,2.757683916,0.2677940726,4.906493187,4.896923065,5.442766209,0.1958636194,9.571650505,4.647420883,4.374722681,0.1525026262
ic_mismatch,instructed,11,The nephew instructed the niece because she,-17,0,f,4.623875141,2.318212748,3.713624506,0.5499091744,5.713698387,3.403046846,6.610654182,0.574372232,11.59065056,5.23733139,5.582387238,0.232208088
ic_mismatch,instructed,11,The niece instructed the nephew because he,-17,0,m,2.491791487,2.918172121,2.674338865,0.3885579407,4.962663651,4.013054371,5.439869804,0.4251708388,9.536481857,5.678106785,4.422241869,0.2013878077
ic_mismatch,instructed,11,The niece instructed the nephew because she,-17,1,f,4.612239838,1.360133171,3.762362146,0.4012787938,7.073690414,4.644859791,6.71035387,0.3156186342,11.46781158,4.451598167,5.545778389,0.1851342469
ic_mismatch,insulted,11,The nephew insulted the niece because he,6,1,m,2.453743696,2.411481857,2.636308746,0.2134332061,4.632586002,4.080266476,4.548547707,0.3010425866,9.540613174,4.050284386,4.350993376,0.2135895044
ic_mismatch,insulted,11,The nephew insulted the niece because she,6,0,f,3.743601084,1.034484148,3.676323967,0.6834149957,6.239617348,2.925127745,5.821822395,0.404276967,11.51886845,4.596838474,5.656135712,0.227611959
ic_mismatch,insulted,11,The niece insulted the nephew because he,6,0,m,2.020002842,1.397996187,2.67996232,0.6043809652,4.722792625,3.478243113,4.619309006,0.3887257278,9.525006294,4.815789223,4.453360958,0.2704487443
ic_mismatch,insulted,11,The niece insulted the nephew because she,6,1,f,4.903967857,1.979234099,3.724804773,0.2687869966,7.30011034,4.354801655,5.911977177,0.330284059,11.40002537,4.057435513,5.574619846,0.1998758316
ic_mismatch,interrupted,11,The nephew interrupted the niece because he,3,1,m,2.870651484,1.834255338,2.757957287,0.2657075524,4.709440708,4.366658688,4.664622288,0.2626759708,9.12901783,3.868609428,4.449592733,0.1892480701
ic_mismatch,interrupted,11,The nephew interrupted the niece because she,3,0,f,4.478412628,1.470421195,3.688540106,0.3480626345,5.872836113,3.788333416,5.84322155,0.2904406786,11.20629215,5.73775816,5.638326721,0.183658585
ic_mismatch,interrupted,11,The niece interrupted the nephew because he,3,0,m,2.134816647,2.482916355,2.799930162,0.2871358991,4.488700867,4.259836197,4.680143442,0.3078792691,9.075972557,6.433960438,4.603744669,0.1973351687
ic_mismatch,interrupted,11,The niece interrupted the nephew because she,3,1,f,4.992751122,1.107851744,3.657658939,0.2902472317,6.660027981,4.065597057,5.786002388,0.2756920755,11.02620697,3.799592495,5.521581059,0.1967836022
ic_mismatch,intimidated,11,The nephew intimidated the niece because he,73,1,m,2.956460476,1.655660033,2.685736289,0.2670041323,5.022055149,4.21914053,4.629109936,0.2697748244,9.594827652,3.953837156,4.373382063,0.2368150204
ic_mismatch,intimidated,11,The nephew intimidated the niece because she,73,0,f,3.658113956,1.522850871,3.699577513,0.4453828633,6.348853111,2.749031544,5.845574818,0.4089632034,11.55703354,4.479037762,5.631454105,0.2797498405
ic_mismatch,intimidated,11,The niece intimidated the nephew because he,73,0,m,2.43812871,1.948997617,2.715734377,0.4128745198,4.614041328,2.983952045,4.681507826,0.3888659775,9.533715248,4.916917324,4.473353481,0.3475410342
ic_mismatch,intimidated,11,The niece intimidated the nephew because she,73,1,f,4.516800404,1.344047785,3.70844841,0.3180091381,7.085381031,4.528625965,5.896829472,0.2854804993,11.39918995,3.777462006,5.513505611,0.2197156549
ic_mismatch,intrigued,11,The nephew intrigued the niece because he,76,1,m,3.38358736,1.480984807,2.630525165,0.2843905091,4.048435688,4.355023384,4.638828955,0.3248987198,9.573644638,3.332613707,4.215336924,0.2366056442
ic_mismatch,intrigued,11,The nephew intrigued the niece because she,76,0,f,3.984194756,2.691624165,3.763864117,0.4030613899,5.221826077,2.910849094,5.949779053,0.3710413873,11.57793522,3.488435507,5.57049057,0.2382088304
ic_mismatch,intrigued,11,The niece intrigued the nephew because he,76,0,m,3.095859051,2.771917343,2.673158436,0.3587858081,3.987938643,3.044656038,4.696357098,0.3941295743,9.566907883,3.380846977,4.333354015,0.2731056809
ic_mismatch,intrigued,11,The niece intrigued the nephew because she,76,1,f,4.499826431,1.205232501,3.69706666,0.3111414313,6.266502857,3.957103729,5.941357594,0.292591542,11.48252106,3.276108265,5.437681427,0.2344929427
ic_mismatch,irritated,11,The nephew irritated the niece because he,81,1,m,2.620342731,1.786113262,2.620269055,0.3195310533,4.084627628,4.291576862,4.578344383,0.3012387156,9.582491875,3.877661943,4.294791965,0.2365233153
ic_mismatch,irritated,11,The nephew irritated the niece because she,81,0,f,3.957377195,1.735619187,3.711836452,0.390932411,5.152857304,2.966642857,5.88307312,0.3550735712,11.55635262,4.490766525,5.630743217,0.2362287939
ic_mismatch,irritated,11,The niece irritated the nephew because he,81,0,m,2.270707607,2.198588371,2.633459921,0.2595825195,3.934972763,3.46633935,4.616839485,0.2963719964,9.519846916,4.751410961,4.375278769,0.2119918317
ic_mismatch,irritated,11,The niece irritated the nephew because she,81,1,f,4.627242565,1.432744145,3.679264383,0.4207232296,6.477255821,4.188612461,5.88736414,0.3532036543,11.4162941,3.741524458,5.479459991,0.2881993353
ic_mismatch,killed,11,The nephew killed the niece because he,5,1,m,2.593788385,1.284402251,2.880164704,0.1591447443,5.354709625,4.232349873,4.796539783,0.279514879,9.599853516,4.295787334,4.69582531,0.2036529034
ic_mismatch,killed,11,The nephew killed the niece because she,5,0,f,3.795315266,1.687892795,3.760403786,0.7411417365,7.486804485,4.98295927,5.949509659,0.3220766783,11.55391788,5.461769104,5.905013237,0.1651475132
ic_mismatch,killed,11,The niece killed the nephew because he,5,0,m,2.181751251,1.823498368,2.856490402,0.543861866,5.384391785,4.556540012,4.789925318,0.3318276405,9.561416626,5.266079426,4.771574841,0.2104986906
ic_mismatch,killed,11,The niece killed the nephew because she,5,1,f,5.093943119,1.242960572,3.926496172,0.2890390456,8.035654068,4.369328499,6.114859219,0.2702707052,11.46978188,4.127529144,5.884227104,0.1504621655
ic_mismatch,kissed,11,The nephew kissed the niece because he,61,1,m,3.38465333,1.805127501,2.755522461,0.2713247836,4.84180069,4.456016064,4.68142643,0.3361325562,9.640095711,4.384278774,4.465639582,0.2006480098
ic_mismatch,kissed,11,The nephew kissed the niece because she,61,0,f,3.795870781,2.191653728,3.414735622,0.5403708816,6.746958733,3.304406643,5.63748415,0.3715808094,11.60109901,4.614414692,5.474977798,0.2271136791
ic_mismatch,kissed,11,The niece kissed the nephew because he,61,0,m,2.505934954,2.677293777,2.724087763,0.6208424568,4.773335457,3.82499218,4.679285316,0.4272323549,9.556214333,5.003420353,4.546210804,0.2904435396
