exp,item,sent,hasIC,num,isHIGH,model,lstm_surp
reading,18,The man talked to the servants of the dictator who were,0,pl,1,LSTM_9,5.385860443
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_1,6.04293251
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_10,5.035234928
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_11,6.13914299
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_12,6.51366663
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_13,7.78817749
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_14,5.670100212
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_15,4.874455452
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_16,4.766794205
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_17,6.299226284
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_18,5.588757992
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_19,7.469377041
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_2,5.299604893
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_20,6.246459484
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_21,5.168310642
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_22,5.318230629
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_23,5.643737793
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_24,6.492194176
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_25,7.000281334
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_3,4.151434898
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_4,4.89241457
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_5,5.729458332
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_6,6.120790482
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_7,6.218863487
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_8,6.384904861
reading,18,The man thanked the dictator of the servants who was,1,sg,1,LSTM_9,4.526184559
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_1,2.788526058
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_10,4.756870747
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_11,2.947175741
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_12,3.372274876
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_13,3.212459087
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_14,3.230669737
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_15,5.218501568
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_16,2.913486958
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_17,2.822710991
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_18,2.891411304
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_19,5.388139248
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_2,2.571460962
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_20,2.632910252
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_21,3.064037323
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_22,3.262225389
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_23,2.92133069
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_24,2.975190878
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_25,4.185783386
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_3,3.005877495
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_4,4.069469929
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_5,2.99138093
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_6,4.300720692
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_7,3.316996813
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_8,3.933222532
reading,18,The man thanked the dictators of the servant who was,1,sg,0,LSTM_9,3.351134539
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_1,3.174435139
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_10,3.94727397
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_11,3.054237843
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_12,2.561147451
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_13,2.99015975
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_14,4.017272472
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_15,3.731501341
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_16,2.819072723
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_17,2.849875927
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_18,2.964755297
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_19,3.512504578
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_2,3.146937847
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_20,3.036674261
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_21,3.247517347
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_22,5.150646687
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_23,3.581454039
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_24,3.714755774
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_25,2.712097168
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_3,4.753891468
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_4,4.003149986
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_5,3.896753311
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_6,3.954249144
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_7,3.56995368
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_8,3.227317095
reading,18,The man thanked the dictator of the servants who were,1,pl,0,LSTM_9,4.170982361
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_1,7.209510803
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_10,4.053659439
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_11,5.048567295
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_12,6.42008543
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_13,6.589726448
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_14,6.729670048
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_15,4.408437252
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_16,4.59748888
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_17,4.773138523
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_18,5.318202019
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_19,6.127822876
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_2,5.440283298
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_20,5.654347897
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_21,4.821433067
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_22,6.838703632
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_23,6.133048534
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_24,6.491141319
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_25,4.29171133
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_3,4.018311977
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_4,4.075893879
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_5,5.724856853
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_6,4.622710705
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_7,5.518019676
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_8,4.589739323
reading,18,The man thanked the dictators of the servant who were,1,pl,1,LSTM_9,7.66346693
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_1,5.529437065
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_10,4.985215187
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_11,6.263028145
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_12,6.427927971
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_13,8.094526291
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_14,5.222990513
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_15,4.422141552
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_16,5.35650444
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_17,6.07255888
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_18,5.405794621
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_19,6.17164278
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_2,6.24742794
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_20,5.748882771
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_21,4.97992897
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_22,5.935554504
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_23,5.43517065
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_24,7.211499691
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_25,5.148929119
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_3,4.318888187
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_4,4.46568203
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_5,5.3482728
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_6,6.395117283
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_7,4.547699928
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_8,6.193819046
reading,18,The man talked to the dictator of the servants who was,0,sg,1,LSTM_9,4.477414608
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_1,2.74819088
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_10,4.069807529
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_11,2.93947649
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_12,3.464082718
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_13,3.338708878
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_14,3.007588625
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_15,4.874535084
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_16,3.202506542
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_17,2.905246496
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_18,2.773040771
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_19,3.742795229
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_2,3.075289249
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_20,2.59395051
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_21,2.930076599
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_22,3.768242359
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_23,3.226008654
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_24,3.200822353
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_25,3.801085234
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_3,3.165570498
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_4,3.849467754
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_5,2.598358631
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_6,4.28497839
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_7,3.034913063
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_8,3.439045668
reading,18,The man talked to the dictators of the servant who was,0,sg,0,LSTM_9,3.586440802
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_1,3.429610252
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_10,3.910449028
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_11,3.436306238
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_12,2.956225634
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_13,3.356041193
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_14,4.169002056
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_15,3.975868464
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_16,3.267340422
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_17,3.071973801
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_18,3.217396498
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_19,3.296434402
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_2,3.783453703
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_20,3.423923492
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_21,3.547843218
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_22,4.698057175
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_23,3.83533144
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_24,3.374119043
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_25,3.496393204
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_3,4.382925987
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_4,4.605470657
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_5,3.481647491
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_6,3.617263317
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_7,4.52682972
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_8,3.287887096
reading,18,The man talked to the dictator of the servants who were,0,pl,0,LSTM_9,4.075466633
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_1,6.977058411
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_10,4.594942093
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_11,5.527873039
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_12,6.579608917
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_13,7.081578255
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_14,7.210368633
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_15,4.710680962
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_16,5.534451008
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_17,5.165044785
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_18,5.634634018
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_19,5.310653687
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_2,6.401217461
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_20,6.339821815
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_21,5.707952976
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_22,6.564125538
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_23,5.848433018
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_24,6.322781086
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_25,5.031710625
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_3,4.130863667
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_4,5.059364319
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_5,5.809145451
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_6,4.855940342
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_7,6.035211086
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_8,5.091910362
reading,18,The man talked to the dictators of the servant who were,0,pl,1,LSTM_9,7.0410676
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_1,6.545630932
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_10,6.249131203
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_11,6.730989456
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_12,7.959449291
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_13,7.062620163
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_14,7.359844208
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_15,4.837641716
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_16,5.733972549
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_17,5.228684902
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_18,7.997561932
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_19,5.837614059
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_2,5.65863657
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_20,6.647685528
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_21,5.255601883
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_22,6.425282001
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_23,6.049376965
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_24,7.326495171
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_25,5.79559803
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_3,4.375954151
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_4,5.040555477
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_5,6.582948208
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_6,6.275625706
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_7,6.875736237
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_8,6.640688896
reading,20,The man mocked the fan of the singers who was,1,sg,1,LSTM_9,5.550240517
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_1,3.144384146
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_10,3.153864384
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_11,2.669433117
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_12,3.684705973
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_13,3.149827957
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_14,3.337445498
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_15,4.251842022
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_16,3.354640007
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_17,2.662636518
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_18,2.997787237
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_19,5.186777115
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_2,2.672121525
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_20,3.052436829
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_21,3.244041443
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_22,3.189822674
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_23,3.155955791
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_24,3.202279091
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_25,3.557219982
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_3,3.087105036
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_4,3.074575186
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_5,3.50920248
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_6,3.565727234
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_7,3.0532372
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_8,3.43771553
reading,20,The man mocked the fans of the singer who was,1,sg,0,LSTM_9,3.467432261
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_1,2.903638124
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_10,3.474996567
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_11,2.740167856
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_12,2.514401436
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_13,3.286077023
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_14,2.995902777
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_15,3.812774897
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_16,2.841804743
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_17,3.278753519
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_18,2.537503719
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_19,3.328173399
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_2,3.455362558
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_20,3.108969212
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_21,3.217890978
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_22,3.922217846
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_23,3.128020525
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_24,3.37706399
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_25,3.350026608
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_3,4.012905598
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_4,3.365766048
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_5,3.641577482
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_6,3.066696167
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_7,3.263048172
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_8,2.969019413
reading,20,The man mocked the fan of the singers who were,1,pl,0,LSTM_9,3.315379381
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_1,7.393245697
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_10,5.557352066
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_11,5.19847393
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_12,6.493499279
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_13,6.763140678
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_14,6.783895493
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_15,5.556595802
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_16,5.503923416
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_17,5.27531147
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_18,6.267052174
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_19,5.451423645
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_2,7.019688606
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_20,5.018816471
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_21,5.018063068
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_22,6.532659054
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_23,5.302867889
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_24,6.588602543
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_25,5.456578732
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_3,4.966104984
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_4,4.842650414
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_5,6.263685226
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_6,5.613651276
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_7,6.274668694
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_8,5.369449139
reading,20,The man mocked the fans of the singer who were,1,pl,1,LSTM_9,7.381385803
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_1,6.661156178
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_10,6.173238754
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_11,6.494241714
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_12,7.333168983
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_13,7.777598381
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_14,7.162880898
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_15,5.105068207
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_16,5.928693295
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_17,5.097782612
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_18,7.055229187
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_19,5.948613167
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_2,6.345024109
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_20,6.211758137
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_21,5.95788908
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_22,6.465818405
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_23,7.299436092
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_24,7.657052994
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_25,5.780790806
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_3,4.428791523
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_4,5.258131504
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_5,6.138982773
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_6,6.572831631
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_7,6.30274725
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_8,6.607156754
reading,20,The man counted the fan of the singers who was,0,sg,1,LSTM_9,6.220373154
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_1,3.311137199
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_10,3.478739023
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_11,2.770767927
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_12,4.325792313
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_13,3.649466276
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_14,3.484105825
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_15,4.400031567
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_16,3.313319683
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_17,2.713824272
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_18,2.943689346
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_19,4.951071739
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_2,3.260157108
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_20,2.988083363
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_21,3.865370274
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_22,3.146529198
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_23,3.492777824
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_24,3.461930275
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_25,3.617870092
reading,20,The man counted the fans of the singer who was,0,sg,0,LSTM_3,3.061691284
