exp,item,sent,hasIC,num,isHIGH,gpt_layer_0_HIGH_SIM,gpt_layer_0_LOW_SIM,gpt_layer_1_HIGH_SIM,gpt_layer_1_LOW_SIM,gpt_layer_2_HIGH_SIM,gpt_layer_2_LOW_SIM,gpt_layer_3_HIGH_SIM,gpt_layer_3_LOW_SIM,gpt_layer_4_HIGH_SIM,gpt_layer_4_LOW_SIM,gpt_layer_5_HIGH_SIM,gpt_layer_5_LOW_SIM,gpt_layer_6_HIGH_SIM,gpt_layer_6_LOW_SIM,gpt_layer_7_HIGH_SIM,gpt_layer_7_LOW_SIM,gpt_layer_8_HIGH_SIM,gpt_layer_8_LOW_SIM,gpt_layer_9_HIGH_SIM,gpt_layer_9_LOW_SIM,gpt_layer_10_HIGH_SIM,gpt_layer_10_LOW_SIM,gpt_layer_11_HIGH_SIM,gpt_layer_11_LOW_SIM,gpt_layer_12_HIGH_SIM,gpt_layer_12_LOW_SIM,gpt_layer_13_HIGH_SIM,gpt_layer_13_LOW_SIM,gpt_layer_14_HIGH_SIM,gpt_layer_14_LOW_SIM,gpt_layer_15_HIGH_SIM,gpt_layer_15_LOW_SIM,gpt_layer_16_HIGH_SIM,gpt_layer_16_LOW_SIM,gpt_layer_17_HIGH_SIM,gpt_layer_17_LOW_SIM,gpt_layer_18_HIGH_SIM,gpt_layer_18_LOW_SIM,gpt_layer_19_HIGH_SIM,gpt_layer_19_LOW_SIM,gpt_layer_20_HIGH_SIM,gpt_layer_20_LOW_SIM,gpt_layer_21_HIGH_SIM,gpt_layer_21_LOW_SIM,gpt_layer_22_HIGH_SIM,gpt_layer_22_LOW_SIM,gpt_layer_23_HIGH_SIM,gpt_layer_23_LOW_SIM,gpt_layer_24_HIGH_SIM,gpt_layer_24_LOW_SIM,gpt_layer_25_HIGH_SIM,gpt_layer_25_LOW_SIM,gpt_layer_26_HIGH_SIM,gpt_layer_26_LOW_SIM,gpt_layer_27_HIGH_SIM,gpt_layer_27_LOW_SIM,gpt_layer_28_HIGH_SIM,gpt_layer_28_LOW_SIM,gpt_layer_29_HIGH_SIM,gpt_layer_29_LOW_SIM,gpt_layer_30_HIGH_SIM,gpt_layer_30_LOW_SIM,gpt_layer_31_HIGH_SIM,gpt_layer_31_LOW_SIM,gpt_layer_32_HIGH_SIM,gpt_layer_32_LOW_SIM,gpt_layer_33_HIGH_SIM,gpt_layer_33_LOW_SIM,gpt_layer_34_HIGH_SIM,gpt_layer_34_LOW_SIM,gpt_layer_35_HIGH_SIM,gpt_layer_35_LOW_SIM,gpt_layer_36_HIGH_SIM,gpt_layer_36_LOW_SIM,gpt_layer_37_HIGH_SIM,gpt_layer_37_LOW_SIM,gpt_layer_38_HIGH_SIM,gpt_layer_38_LOW_SIM,gpt_layer_39_HIGH_SIM,gpt_layer_39_LOW_SIM,gpt_layer_40_HIGH_SIM,gpt_layer_40_LOW_SIM,gpt_layer_41_HIGH_SIM,gpt_layer_41_LOW_SIM,gpt_layer_42_HIGH_SIM,gpt_layer_42_LOW_SIM,gpt_layer_43_HIGH_SIM,gpt_layer_43_LOW_SIM,gpt_layer_44_HIGH_SIM,gpt_layer_44_LOW_SIM,gpt_layer_45_HIGH_SIM,gpt_layer_45_LOW_SIM,gpt_layer_46_HIGH_SIM,gpt_layer_46_LOW_SIM,gpt_layer_47_HIGH_SIM,gpt_layer_47_LOW_SIM
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,0.3872302733,0.4013303244,0.58878122,0.5549584033,0.6795821003,0.6365283971,0.6977277676,0.6538354354,0.6776538113,0.6608307017,0.6783623605,0.6632273828,0.6741377313,0.6570760572,0.6741107683,0.6588961389,0.6561643474,0.6474380561,0.6556074252,0.6410610344,0.6512009666,0.6409618043,0.6509654549,0.6417712324,0.6534929596,0.6515680943,0.6597732016,0.6551564001,0.6666472302,0.6520713828,0.665720025,0.6571313365,0.6662153271,0.658607888,0.6667590765,0.658800203,0.6816143759,0.6645387255,0.6902691649,0.6643278775,0.6922951803,0.667627152,0.6974727432,0.6589292408,0.7043539514,0.6610304895,0.7104129015,0.6764810406,0.7064716107,0.6728887366,0.6977303864,0.6684493579,0.7119778807,0.6861731532,0.7101528094,0.6835569874,0.7064963863,0.6860944349,0.700594279,0.6952943765,0.692644623,0.7031274722,0.6789989449,0.7044370336,0.6764241009,0.7105109143,0.6670793215,0.7099442826,0.6631634947,0.7110464248,0.6552123082,0.7103046586,0.6488699771,0.7018321193,0.6364267447,0.7045032753,0.6275882806,0.7106507476,0.6258775208,0.7087247205,0.6347733835,0.7145513968,0.637932057,0.7198087709,0.651065332,0.73022199,0.680450082,0.7507507589,0.7321202798,0.7732000643,0.7916460573,0.8124093044,0.8141660584,0.8169400325,0.4464794658,0.4054333363
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,0.4161422743,0.3902138409,0.6215136196,0.5563452387,0.6974711183,0.6250323959,0.7100743368,0.6391114517,0.7002179911,0.6400987367,0.7027845232,0.6452661753,0.6937454795,0.641513529,0.692365763,0.6425830467,0.6696566945,0.6343815814,0.6737649541,0.6276876081,0.6723165702,0.6237722767,0.6786522907,0.6229441453,0.6807448089,0.6309274539,0.6853179945,0.6279283847,0.6856578496,0.6232129221,0.687831692,0.6233439001,0.6947043793,0.6197846808,0.7029089721,0.6118730881,0.716921834,0.6156183696,0.731354509,0.6084445992,0.7365999948,0.6098639472,0.743161599,0.5973517781,0.7520236974,0.5888661526,0.7539380186,0.6025048145,0.7544984736,0.5989776458,0.7517785922,0.5983408699,0.7689931795,0.6197695812,0.7713441683,0.6132535857,0.7664827739,0.61750563,0.7662665137,0.6309874621,0.7672039504,0.634548927,0.7585196605,0.6426620635,0.7564036719,0.645809035,0.7502153121,0.6497530788,0.7443504371,0.6599804254,0.7389230443,0.6560866303,0.7335155528,0.6549103549,0.7250438042,0.657004262,0.7184452066,0.6622547765,0.7142287816,0.6683521376,0.7238429952,0.6722422376,0.7265495534,0.6775531769,0.735620788,0.6817709721,0.7624641973,0.6909984895,0.8066029983,0.7087452621,0.847468848,0.7421247816,0.8621571702,0.7390004537,0.5812302296,0.192175651
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,0.4137345078,0.4001551796,0.6311231657,0.5650166867,0.7062552777,0.6488071097,0.7192393153,0.6644184776,0.7078137733,0.6687286044,0.7102966203,0.6711633131,0.7043001558,0.6652900399,0.6974976993,0.6623430606,0.6772740175,0.6602732162,0.686386551,0.6614204802,0.6803374208,0.657062301,0.6839826803,0.6538404893,0.6874169594,0.658159739,0.6790967018,0.6506346332,0.666572559,0.6392316784,0.6435093251,0.6297638431,0.6357318146,0.621764302,0.625852044,0.6113448952,0.634511218,0.614729477,0.648808456,0.6298843417,0.652643392,0.6380817299,0.6628088249,0.6383098301,0.6618657579,0.640330513,0.6681924177,0.6546556212,0.6622241402,0.6465374288,0.6568484108,0.6425906871,0.6716491193,0.6524771964,0.6723052527,0.6466593288,0.6783230383,0.6611428956,0.6794942095,0.6670901136,0.6846484986,0.673634373,0.6744168687,0.6779525197,0.6753003734,0.6883649786,0.6732962306,0.6907646848,0.6706170407,0.6935814359,0.666018391,0.6922454582,0.6634104136,0.6879826364,0.6575201785,0.6933857654,0.6565940147,0.6950417885,0.6516024303,0.695546162,0.6653886356,0.7013133858,0.6711271358,0.7091540489,0.68302247,0.7210614607,0.7187189268,0.7396846611,0.7765176837,0.7669371086,0.8267575466,0.8054890044,0.8440307497,0.8119106695,0.5004904862,0.318320202
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,0.4132950039,0.4008154195,0.6306847433,0.5714207623,0.7050002914,0.6419256705,0.7180159726,0.6521447358,0.7064702471,0.6507480968,0.7085231638,0.6557899313,0.7027265744,0.6543182846,0.6955834767,0.6512074555,0.6760189468,0.6542646151,0.68510532,0.6550930283,0.6831717546,0.6509572489,0.688684808,0.6522935232,0.6920568981,0.6558175787,0.6832078056,0.6546536407,0.6712703637,0.6559797728,0.6499659436,0.6553367474,0.6375434531,0.6426725213,0.6309991355,0.6420218883,0.6325694784,0.6535781572,0.644574089,0.6616712601,0.6427170452,0.6666485511,0.6485093633,0.6570857758,0.6476451212,0.6511819762,0.6552589169,0.6555669223,0.6506759332,0.6417939642,0.6435806016,0.6324935618,0.6588431136,0.640455454,0.6597745363,0.6308055398,0.6668585142,0.6379460946,0.6685097157,0.6465187039,0.6745826581,0.6526633779,0.6659096733,0.6634398476,0.6675095412,0.668079855,0.6674539358,0.6731319188,0.6628345275,0.6830776662,0.6597680047,0.6817334446,0.6573509496,0.6809899671,0.6504464615,0.6833184266,0.6501866932,0.686932634,0.6461610829,0.6896014602,0.6602374446,0.6919839355,0.666284846,0.7007819235,0.6782607912,0.7099699436,0.7139521746,0.7161536606,0.7719467718,0.7294822762,0.8221173724,0.7595150164,0.8390655505,0.7600368041,0.4833132338,0.2214518816
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,0.4078918141,0.3864572305,0.6201764503,0.5534222356,0.7011346919,0.6437887688,0.7153745453,0.6583226997,0.7039958185,0.6631831922,0.706781224,0.6661724667,0.7002443519,0.6604444672,0.6957790181,0.6608923214,0.6736342905,0.6536728992,0.682746862,0.6519718305,0.686224651,0.6556682778,0.6919611605,0.655309315,0.694881658,0.6606492213,0.6925484246,0.6620015621,0.6889689182,0.6574027751,0.6851419772,0.6652572998,0.6853417264,0.664533047,0.6789043281,0.6657269625,0.6914542624,0.6744027937,0.6953185833,0.6772777907,0.6952724051,0.6799652501,0.6985695928,0.6751256202,0.7035123196,0.6778745928,0.7095936952,0.6916555245,0.7063148251,0.6843677433,0.6978625328,0.6778047938,0.7107501857,0.6841584664,0.7092966086,0.6805610309,0.7106382243,0.6875054671,0.7103020756,0.695235137,0.7117776167,0.7025572265,0.6982978234,0.7057930544,0.6974825091,0.7147799867,0.6932517003,0.7161817295,0.6867590674,0.7196888434,0.6797242974,0.7170869795,0.6786660524,0.7122397857,0.6708092359,0.7146191749,0.6687178714,0.7172991119,0.6644073141,0.717420804,0.6771247972,0.7239849891,0.6825042384,0.7312864806,0.6936089345,0.7418175039,0.7253585018,0.758321064,0.778379336,0.7814032416,0.8254845997,0.8182046004,0.8400955074,0.8234972791,0.4816333515,0.3405041471
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,0.4091710034,0.3778962087,0.6206921502,0.553751098,0.700253842,0.6328405012,0.7142081447,0.6419373359,0.7031975751,0.6412921376,0.7045783187,0.6473272127,0.697715378,0.6446211597,0.6922077633,0.6431917013,0.6695896504,0.6402407165,0.6783329899,0.6364152574,0.6812732746,0.6364199749,0.6871112696,0.6357606963,0.6900010569,0.6377566325,0.6881535408,0.6322271642,0.6858605743,0.6235477632,0.6822455812,0.6240976593,0.6816567036,0.6210332637,0.6778937664,0.6136704048,0.6946144246,0.6224350907,0.7032821618,0.6212543205,0.7071718039,0.6267263484,0.7112842686,0.6199825789,0.7131822509,0.6135271277,0.7159303513,0.6228217915,0.7140450711,0.6166823485,0.7054307169,0.6091106975,0.7195828951,0.6210893629,0.7177709413,0.6143191251,0.7205668824,0.6230242117,0.7210334556,0.6336070863,0.7220427765,0.6387315446,0.7097631484,0.6504225325,0.7109989447,0.6572079413,0.7070351294,0.6620215581,0.7002852545,0.6747637674,0.6939393399,0.6737396683,0.6916045794,0.6764184735,0.6826609388,0.6781793546,0.6806656094,0.6814077337,0.6756602451,0.684904931,0.6874106335,0.6886218197,0.6925768385,0.6971324571,0.7032633709,0.7085090948,0.7350407643,0.7163141022,0.7879754658,0.7320027806,0.8321684444,0.7634897349,0.8449049195,0.7649079935,0.4908318247,0.2040033534
reading,3,The woman assisted the maid of the executives who was,1,sg,1,0.3912698421,0.5065160488,0.5226272124,0.6139651187,0.5731183921,0.7043983192,0.5973068466,0.7227919062,0.6169856783,0.7061411574,0.6173020797,0.7057509121,0.6064732115,0.7009835376,0.5976685334,0.6969822587,0.6007199333,0.691476489,0.6023965626,0.7014217645,0.6065306049,0.6905356206,0.6048123362,0.685638387,0.6107211808,0.6861079264,0.6102882969,0.674978702,0.6112580249,0.6603445959,0.5975874226,0.6400595962,0.5907380581,0.6251014034,0.587810718,0.6187697584,0.6045118124,0.6186740648,0.6066972693,0.6330104737,0.6224064743,0.6348922609,0.6332073811,0.6528430277,0.6475514366,0.6403726522,0.658744009,0.6565163148,0.659306655,0.6545719516,0.6557518041,0.6542166123,0.6630017975,0.6655792002,0.6666044132,0.6732179117,0.6800005827,0.6882316481,0.6817571373,0.6865097407,0.6785094453,0.6897371618,0.6784543022,0.690303573,0.6799229957,0.6885880785,0.6884590748,0.6904509086,0.6993090932,0.6984600474,0.7002215229,0.7004647242,0.7052184949,0.6973786113,0.7111922016,0.7041614108,0.7177104166,0.7121618075,0.7235677176,0.7176584978,0.7291142728,0.7343436818,0.7430934451,0.7459873701,0.7571342587,0.761967867,0.7728059027,0.7873178442,0.7962664648,0.8182804558,0.8158340311,0.8453661568,0.8263051675,0.854558015,0.3965503466,0.4368097323
reading,3,The woman assisted the maids of the executive who was,1,sg,0,0.7083857101,0.4800208525,0.7948100344,0.5961046811,0.8311629322,0.6582105431,0.8285412825,0.6853988394,0.8150824487,0.6606376019,0.7902285871,0.6559094917,0.7731968245,0.6578577825,0.7361299598,0.6429761826,0.7117597962,0.6446315933,0.707001601,0.6488398666,0.6924897928,0.633430578,0.6890163475,0.6290318221,0.6875376422,0.6271210576,0.6770034043,0.6250700051,0.6593620301,0.619001098,0.6271857023,0.6001412281,0.6218684139,0.5946466126,0.5988088241,0.5955176888,0.6027767112,0.6005953821,0.6125259974,0.6173596739,0.6205154177,0.6228092035,0.6347191781,0.6220417518,0.6452557827,0.6074501779,0.6564998313,0.6059991931,0.6658700643,0.590273799,0.673803797,0.586116025,0.6853235921,0.5952857176,0.6915800188,0.5880533168,0.7045418594,0.6021634655,0.7087393809,0.5957983442,0.7143566744,0.5870272105,0.7134930609,0.5957353078,0.7122613869,0.5972652987,0.7103130839,0.5997933748,0.7151662424,0.6154191425,0.7100081188,0.6128912856,0.7110350366,0.6084222466,0.7140488497,0.6138109703,0.7205711181,0.6098377125,0.7153397727,0.6184306123,0.7256388573,0.6290011753,0.7363078707,0.6355267341,0.7465548957,0.6489705487,0.7655627978,0.6701020487,0.8008928484,0.6912531757,0.8302923101,0.7192177994,0.8478375618,0.7512843996,0.4573432962,0.2590208339
reading,3,The woman assisted the maid of the executives who were,1,pl,0,0.3689109553,0.4850923562,0.5071939695,0.5954479966,0.5662430494,0.6974562049,0.5920154858,0.7163638241,0.6116529653,0.7009649387,0.6115546966,0.6982666672,0.6020701439,0.6951348714,0.5928782338,0.6894831222,0.5902072909,0.680626649,0.5919886427,0.6885211793,0.5975669304,0.6848988583,0.5965372909,0.6878245809,0.6016535223,0.690990459,0.6019731758,0.6887676207,0.5990364592,0.6883336786,0.6023061049,0.6850670966,0.5988200778,0.683542907,0.5942482977,0.6892443108,0.6070482173,0.7002243476,0.6021289126,0.7109605316,0.6028146786,0.7153137886,0.6071035648,0.7204910401,0.6145886638,0.717122995,0.6252190974,0.7284163121,0.622760126,0.7252974218,0.6208674633,0.7179937166,0.6286912583,0.7245061169,0.6350366146,0.7265026855,0.6495741128,0.7343559473,0.6570856965,0.7339200051,0.6560018509,0.7383951845,0.6566854188,0.7362804368,0.6580904767,0.730129318,0.6671695094,0.7271376293,0.6798696663,0.7338276908,0.6816970097,0.7312671281,0.6877068962,0.7255261404,0.6933809029,0.7298284396,0.7027571512,0.7394647974,0.7121241555,0.7454014441,0.7205132398,0.760558503,0.7332751166,0.7692730524,0.7466431476,0.7841080414,0.760778433,0.8068601023,0.7862773265,0.8344521766,0.8073084519,0.8575659335,0.8169682285,0.8636013274,0.3456773959,0.4568971988
reading,3,The woman assisted the maids of the executive who were,1,pl,1,0.6784878831,0.4570382001,0.7632278939,0.5743762324,0.8164876565,0.6495719596,0.8173829542,0.6755891949,0.8040552247,0.6518882516,0.7800407407,0.6437019456,0.7624088115,0.6443375106,0.721829194,0.6276158359,0.6942866398,0.6280387753,0.6899814587,0.6307284317,0.6774374715,0.6168840251,0.6825105314,0.6159299023,0.6821115978,0.6154565615,0.6862283311,0.6176807246,0.675667988,0.6115352823,0.6745125057,0.6056471838,0.6739819828,0.612929105,0.6722431574,0.6122249938,0.6818162793,0.6176927635,0.6846005909,0.6249885005,0.6944589799,0.6268484419,0.7041885924,0.6223369059,0.7142890998,0.600355245,0.719128352,0.6012749884,0.725500432,0.5847230577,0.7268729673,0.5760330169,0.7375034059,0.5843171015,0.7391007293,0.5770681328,0.7456107549,0.58809774,0.7506879249,0.5847290608,0.757035031,0.5779725936,0.7549193026,0.5863102376,0.7549333985,0.5882456613,0.7522249959,0.5903463073,0.7533294901,0.605268125,0.748372246,0.6038087576,0.7462721324,0.6038033317,0.7467196922,0.6095469321,0.7523346212,0.6076936222,0.7482959968,0.6183422861,0.756493595,0.6305212013,0.7651426841,0.6386659283,0.7735159114,0.6519975695,0.7882878085,0.6739677424,0.8176249929,0.6971328369,0.8425181113,0.7277253765,0.857086487,0.7636557801,0.4916090991,0.2972655397
reading,3,The woman joked with the maid of the executives who was,0,sg,1,0.7155881829,0.4911067269,0.7993918379,0.5947910299,0.8285639469,0.6883539655,0.8228776357,0.7185857653,0.8088902464,0.7025115162,0.7826533529,0.7044634588,0.7650837262,0.7044144287,0.7296120771,0.6993804418,0.7034771382,0.6952366473,0.699960894,0.7030661252,0.6836709105,0.6910928103,0.6802352919,0.6898370171,0.6801925541,0.6893580389,0.675130429,0.677824845,0.6589441642,0.6678485711,0.6383451516,0.6544552594,0.633653224,0.6439523163,0.6134876416,0.6398717852,0.6212763933,0.6438153096,0.6207601499,0.650215008,0.6247599121,0.6479390461,0.6368562875,0.6564791406,0.6413012237,0.6446186532,0.6404943933,0.6570377164,0.644198032,0.6516437138,0.6457897636,0.6522764443,0.658151568,0.6635401651,0.6557347818,0.6688931618,0.6667138621,0.6794972563,0.6727836916,0.6836255305,0.6814086961,0.6878784349,0.6786912763,0.6863715726,0.6794159021,0.6836792681,0.6775960067,0.6883671572,0.683497763,0.6966773107,0.6824622127,0.6959941394,0.6839887198,0.6897283965,0.6853853724,0.6922842713,0.6945954218,0.6954024976,0.6903443377,0.6968548542,0.702414458,0.7112212033,0.7120715893,0.712821051,0.723473567,0.7248591324,0.7454642659,0.7497799231,0.7800140583,0.7845599455,0.8134418963,0.8177066076,0.8281779515,0.8253918308,0.4206161847,0.4172125228
reading,3,The woman joked with the maids of the executive who was,0,sg,0,0.7102782127,0.4602255793,0.7953773627,0.5818090053,0.8269990076,0.6486607621,0.8218528853,0.6739744861,0.8080232804,0.6507683576,0.7827919862,0.6492409356,0.7651540096,0.6544997871,0.7281773771,0.6434195689,0.7029861642,0.6466272285,0.6997301751,0.6521747866,0.6853871005,0.6359932557,0.6841828544,0.6376693267,0.6823791697,0.6353915738,0.6743319172,0.6365857762,0.6584463591,0.6375831041,0.628257929,0.6210082107,0.6215543992,0.6181392363,0.5998590386,0.6203347306,0.5997077157,0.6228104202,0.6077621595,0.6327355191,0.6049069149,0.6342628052,0.6150864323,0.6275068736,0.6225202292,0.6115571675,0.6272240698,0.6061966613,0.6314252116,0.5897933358,0.6348798267,0.5849938661,0.6478056621,0.593630461,0.6474401779,0.588236557,0.6606275909,0.6022015443,0.6677018372,0.601991353,0.6733334338,0.5979195853,0.6704988127,0.6025992323,0.6710738893,0.6016335947,0.6691514854,0.6054264894,0.6758375572,0.6207371033,0.6720271538,0.6168152482,0.6725215221,0.6076178338,0.6749854103,0.6142221193,0.6823680337,0.6098288845,0.6777268342,0.614721872,0.6899680607,0.6229883768,0.7020876865,0.6232140345,0.7136066097,0.6303996552,0.7365277977,0.6471800772,0.7735656357,0.674048818,0.8078639092,0.7063567818,0.8226108642,0.7375704189,0.4065573048,0.2324328866
reading,3,The woman joked with the maid of the executives who were,0,pl,0,0.6879626567,0.4804010645,0.7722524207,0.5822066912,0.8155926494,0.6863136951,0.8142285396,0.7152159689,0.7987576319,0.6995166253,0.7756397208,0.6992114704,0.7593347386,0.7001055101,0.7215696349,0.6936266344,0.6909141646,0.6850146575,0.6862175191,0.6901906279,0.673975602,0.685663512,0.6763833261,0.6902690996,0.6747829336,0.689813187,0.6790503718,0.687054391,0.6676706607,0.6908434054,0.6694776914,0.6882018374,0.6658958481,0.6887822695,0.6586088938,0.6919389488,0.6625744045,0.6993198845,0.6616412369,0.7057940051,0.6560679439,0.7112472013,0.6620897571,0.7141118964,0.6681520926,0.7105349282,0.6716109565,0.7200235865,0.6732878064,0.7150550303,0.6692406432,0.7077493768,0.6807634651,0.717293283,0.6791495533,0.7203896756,0.6869428415,0.7231133759,0.6932284146,0.7273460498,0.6974491654,0.7307850673,0.6910814898,0.7261958576,0.6911131582,0.7218046294,0.6866759298,0.7207287037,0.6891049956,0.7267970167,0.6846606591,0.7215763684,0.6832337369,0.7143627907,0.6833475015,0.71466377,0.690095723,0.719610161,0.6863206742,0.7190900243,0.6980060973,0.7307700346,0.7052432002,0.7319331891,0.7164410014,0.7435112884,0.7366038783,0.7657058803,0.7737774179,0.799461976,0.8090402595,0.831585619,0.8216701258,0.8354002592,0.3993237387,0.4450708617
reading,3,The woman joked with the maids of the executive who were,0,pl,1,0.6810684401,0.4367242093,0.7641063942,0.5624356461,0.8124601257,0.6416791741,0.8119232203,0.6661030981,0.7971113317,0.6428351367,0.7736395735,0.6371092546,0.7569448818,0.6411599837,0.7168398712,0.6298915972,0.6859791268,0.6295220436,0.6824255786,0.6316045882,0.6677990867,0.6166708548,0.6716153698,0.6185285964,0.6711895898,0.6183164241,0.677049973,0.6201619388,0.6668730125,0.6240085641,0.669947807,0.6214017459,0.6646818786,0.6293667958,0.6593966656,0.6241866129,0.6676202944,0.6262168565,0.6645489184,0.6270717481,0.6662450638,0.6272430349,0.6731277294,0.6160835108,0.6764897415,0.5889801179,0.674689494,0.5842891,0.6789402493,0.564449877,0.6757997377,0.5586520642,0.6871976293,0.5670648109,0.6843218929,0.5631925688,0.6909313695,0.5724187242,0.6986591425,0.5764716653,0.7073730314,0.5747975245,0.7041948443,0.5798551398,0.7057543803,0.5808270606,0.7029859073,0.5856475731,0.7074676422,0.6004081912,0.7036245201,0.5979282194,0.7008898007,0.5932999926,0.7026682308,0.6015804403,0.7105714419,0.5998102339,0.7060655461,0.6042245543,0.7171926488,0.6135443349,0.7252546531,0.6119485949,0.7353533909,0.6200599529,0.7540353166,0.6362553847,0.7863010666,0.6662185901,0.8188814492,0.7044468584,0.8332095926,0.7402645152,0.4424025208,0.2522740593
reading,3,The woman assisted the executive of the maids who was,1,sg,1,0.4904235597,0.7164287184,0.6126923912,0.7918647216,0.6530976401,0.8353643505,0.6769796108,0.8310104317,0.6518514259,0.8143406126,0.6420077363,0.7915375887,0.6448190554,0.7754500371,0.6376146199,0.7404815941,0.6275154724,0.7198691392,0.6340305573,0.7083259153,0.6186873574,0.6888253796,0.6181577126,0.6828523427,0.622035732,0.6858275451,0.6206247336,0.679810448,0.6181584452,0.6651659875,0.6024717333,0.641669658,0.588817541,0.6337924448,0.5830212399,0.6147022247,0.5965287721,0.6090065568,0.6065322688,0.6117802856,0.6169925216,0.6152157303,0.6184577349,0.6279730408,0.6142282887,0.6250892221,0.6126714373,0.6484945278,0.5955873428,0.6487845854,0.5904577183,0.6450812661,0.5951575602,0.6587528875,0.5928388512,0.6625672092,0.6062205064,0.6686710748,0.6030404432,0.6693577307,0.600660092,0.6712199506,0.6051984258,0.6737287369,0.5999123003,0.6724330807,0.6061942983,0.6759805177,0.6180828095,0.6794170607,0.6203071211,0.6770586194,0.6270067801,0.674979604,0.6311999393,0.6741224249,0.6382813431,0.6661263492,0.6529670775,0.6616079911,0.6721708856,0.6718505808,0.6863361918,0.6761443463,0.7069145857,0.6778237466,0.7298739935,0.6923963963,0.7525347424,0.7185198917,0.7730198079,0.7658396793,0.7790049198,0.7873649416,0.2950948342,0.2679495721
reading,3,The woman assisted the executives of the maid who was,1,sg,0,0.5237957028,0.3921606227,0.6280265278,0.4969353491,0.7107572376,0.5628759053,0.7297598613,0.5889684633,0.7132199854,0.6116173118,0.7071180641,0.615026034,0.7020038827,0.6050654497,0.6971508626,0.5994524657,0.6877506242,0.607550127,0.6972280475,0.6140116641,0.6878729732,0.6198283798,0.6829798466,0.6257585375,0.6874063864,0.6335293365,0.6803028708,0.6329008241,0.6684887551,0.635347356,0.6523132901,0.6319901833,0.639516029,0.624510848,0.6289169499,0.6352163993,0.6340120861,0.6396261999,0.6346827706,0.6326296032,0.6243469554,0.6400307513,0.6357337414,0.6381606568,0.6272788925,0.6422321911,0.638687357,0.6458156592,0.6334500577,0.6397798539,0.6320694139,0.6265776838,0.643566709,0.624762253,0.6493217024,0.6207940332,0.6597756144,0.6286941732,0.6596977783,0.622575602,0.6586639276,0.6173318436,0.654575704,0.61703757,0.6439769449,0.6202956462,0.6434121662,0.6304936673,0.6492866915,0.641249807,0.6490854394,0.6374555918,0.6494153968,0.6432955688,0.6518528819,0.6536383109,0.6600265713,0.6578236665,0.6660901256,0.6609088873,0.6822456859,0.6587909054,0.6932293003,0.6610326654,0.7152055084,0.655550211,0.7412196207,0.6659305571,0.7781978556,0.6892897477,0.8090293677,0.7165164405,0.8226094166,0.7253755513,0.3979410542,0.1982300955
reading,3,The woman assisted the executive of the maids who were,1,pl,0,0.4646290804,0.6846436,0.5887595704,0.7580215675,0.6437651109,0.8189819943,0.6665090635,0.8190452503,0.6435360554,0.8031067915,0.632375842,0.7815302909,0.6353096093,0.764717289,0.6250685284,0.7267235074,0.6149541549,0.7042947912,0.6192037287,0.6911341468,0.6061051597,0.6770779863,0.6089636658,0.6803856323,0.6141265164,0.6837444009,0.6167065316,0.6876776031,0.6144746334,0.6858452403,0.6145815981,0.6936792797,0.6160800152,0.6998309247,0.6111336107,0.6994360969,0.6174407492,0.6988892373,0.617478032,0.6963373038,0.6145522715,0.6964134339,0.6106434415,0.7076686949,0.595443494,0.7023779782,0.5960839148,0.7144505792,0.5764829977,0.7115483513,0.5704182582,0.7032767653,0.5753732727,0.7124971207,0.5725636227,0.7133570545,0.5823609939,0.7140338644,0.5814193552,0.7168010546,0.5794165926,0.719994724,0.584752916,0.7191746996,0.5774478547,0.7172417894,0.5834321811,0.7198449219,0.5960219723,0.7232865606,0.5996821069,0.7171298685,0.6093724669,0.713240814,0.6139527998,0.7118407849,0.6236646564,0.7059426746,0.6402360857,0.7023315006,0.6613491995,0.7105012895,0.6745368712,0.7118227383,0.6953342573,0.7121748942,0.7170675775,0.7229983753,0.7421818056,0.7460270689,0.7653524712,0.788816759,0.773716475,0.8075166055,0.2777669995,0.3368839906
