exp,verb,item,sent,bias,isHigh ,gender,score_bert,score_bert_base,score_bert_pro,score_roberta,score_roberta_base,score_roberta_pro
ic_mismatch,persecuted,12,The sister persecuted the brother because he was there.,-22,0,m,0.6971755027770996,0.8282914161682129,0.7224579453468323,0.6700169444084167,0.6914577484130859,0.593802809715271
ic_mismatch,persecuted,12,The sister persecuted the brother because she was there.,-22,1,f,0.15618522465229034,0.08557280153036118,0.04760949686169624,0.24603690207004547,0.22610002756118774,0.1302003115415573
ic_mismatch,picked up,12,The brother picked up the sister because he was there.,-71,1,m,0.16784685850143433,0.1369682401418686,0.05586292967200279,0.4893946051597595,0.4925963282585144,0.23207972943782806
ic_mismatch,picked up,12,The brother picked up the sister because she was there.,-71,0,f,0.5655298829078674,0.6876789927482605,0.6604404449462891,0.3673388957977295,0.3924609422683716,0.3075527548789978
ic_mismatch,picked up,12,The sister picked up the brother because he was there.,-71,0,m,0.5894741415977478,0.7632075548171997,0.6382185816764832,0.3605325222015381,0.45435631275177,0.24593596160411835
ic_mismatch,picked up,12,The sister picked up the brother because she was there.,-71,1,f,0.134767547249794,0.08938603103160858,0.05457509681582451,0.4649425148963928,0.394607812166214,0.1973397582769394
ic_mismatch,plagued,12,The brother plagued the sister because he was there.,58,1,m,0.2909944951534271,0.2779477536678314,0.1435883641242981,0.3899187445640564,0.39962804317474365,0.10549711436033249
ic_mismatch,plagued,12,The brother plagued the sister because she was there.,58,0,f,0.44887247681617737,0.5381877422332764,0.5295674800872803,0.3603779971599579,0.3857609033584595,0.20048514008522034
ic_mismatch,plagued,12,The sister plagued the brother because he was there.,58,0,m,0.4740906357765198,0.6467519402503967,0.47319531440734863,0.2860921323299408,0.39066290855407715,0.12824656069278717
ic_mismatch,plagued,12,The sister plagued the brother because she was there.,58,1,f,0.26607492566108704,0.18856464326381683,0.14773018658161163,0.43348798155784607,0.368923157453537,0.11445441097021103
ic_mismatch,played,12,The brother played the sister because he was there.,43,1,m,0.23161645233631134,0.24124787747859955,0.13071919977664948,0.5206008553504944,0.48589178919792175,0.2300095409154892
ic_mismatch,played,12,The brother played the sister because she was there.,43,0,f,0.5172778367996216,0.5745118856430054,0.48241016268730164,0.3009784519672394,0.3490074872970581,0.27382564544677734
ic_mismatch,played,12,The sister played the brother because he was there.,43,0,m,0.49966078996658325,0.6273830533027649,0.41093018651008606,0.17544028162956238,0.37113818526268005,0.2049635648727417
ic_mismatch,played,12,The sister played the brother because she was there.,43,1,f,0.23048214614391327,0.1949826180934906,0.1765979379415512,0.6303908228874207,0.4443815350532532,0.27641797065734863
ic_mismatch,played with,12,The brother played with the sister because he was there.,-13,1,m,0.24759837985038757,0.18606801331043243,0.09497889131307602,0.33811280131340027,0.2657000422477722,0.0917634591460228
ic_mismatch,played with,12,The brother played with the sister because she was there.,-13,0,f,0.6252555847167969,0.7330596446990967,0.7253603339195251,0.5648376941680908,0.651271641254425,0.5612006783485413
ic_mismatch,played with,12,The sister played with the brother because he was there.,-13,0,m,0.6834806203842163,0.8136546015739441,0.7234802842140198,0.5208049416542053,0.6647051572799683,0.4774763882160187
ic_mismatch,played with,12,The sister played with the brother because she was there.,-13,1,f,0.20039483904838562,0.12169630825519562,0.09330067038536072,0.3823985159397125,0.2516491413116455,0.14938579499721527
ic_mismatch,pleased,12,The brother pleased the sister because he was there.,83,1,m,0.3690221309661865,0.31137722730636597,0.19728708267211914,0.5342794060707092,0.5399336814880371,0.2564643919467926
ic_mismatch,pleased,12,The brother pleased the sister because she was there.,83,0,f,0.4474661350250244,0.6005823612213135,0.6108682751655579,0.39480069279670715,0.4066726863384247,0.4364008903503418
ic_mismatch,pleased,12,The sister pleased the brother because he was there.,83,0,m,0.4078516960144043,0.6053944230079651,0.45136141777038574,0.3529829978942871,0.41652750968933105,0.4027615189552307
ic_mismatch,pleased,12,The sister pleased the brother because she was there.,83,1,f,0.3976617157459259,0.28734779357910156,0.2903013229370117,0.5814047455787659,0.5244712829589844,0.2521588206291199
ic_mismatch,praised,12,The brother praised the sister because he was there.,-87,1,m,0.055887121707201004,0.02689548395574093,0.010127155110239983,0.13130679726600647,0.16148416697978973,0.11407984048128128
ic_mismatch,praised,12,The brother praised the sister because she was there.,-87,0,f,0.9191668629646301,0.9560030102729797,0.9447283744812012,0.8276998996734619,0.8118466734886169,0.6701130867004395
ic_mismatch,praised,12,The sister praised the brother because he was there.,-87,0,m,0.9007472991943359,0.9400716423988342,0.8668769001960754,0.7108237147331238,0.7661116123199463,0.6077757477760315
ic_mismatch,praised,12,The sister praised the brother because she was there.,-87,1,f,0.05517866834998131,0.02711174450814724,0.018510151654481888,0.23437617719173431,0.197823166847229,0.1406293362379074
ic_mismatch,prized,12,The brother prized the sister because he was there.,-74,1,m,0.2396189272403717,0.20174574851989746,0.07044622302055359,0.042812131345272064,0.06622280925512314,0.034833911806344986
ic_mismatch,prized,12,The brother prized the sister because she was there.,-74,0,f,0.5069826245307922,0.6207987070083618,0.6148394346237183,0.905319094657898,0.8874602317810059,0.7395767569541931
ic_mismatch,prized,12,The sister prized the brother because he was there.,-74,0,m,0.6061626672744751,0.768322765827179,0.6544952988624573,0.9099600911140442,0.9126859307289124,0.761512041091919
ic_mismatch,prized,12,The sister prized the brother because she was there.,-74,1,f,0.1487836092710495,0.08296588063240051,0.040351711213588715,0.044285088777542114,0.044439949095249176,0.029645362868905067
ic_mismatch,prosecuted,12,The brother prosecuted the sister because he was there.,-44,1,m,0.3024768829345703,0.3053211569786072,0.15789534151554108,0.4792059361934662,0.5334793925285339,0.36809712648391724
ic_mismatch,prosecuted,12,The brother prosecuted the sister because she was there.,-44,0,f,0.41528385877609253,0.5000812411308289,0.49243438243865967,0.4708595871925354,0.4322250485420227,0.48895615339279175
ic_mismatch,prosecuted,12,The sister prosecuted the brother because he was there.,-44,0,m,0.5767659544944763,0.7112104296684265,0.5868379473686218,0.3512108027935028,0.42178741097450256,0.3655596077442169
ic_mismatch,prosecuted,12,The sister prosecuted the brother because she was there.,-44,1,f,0.18419082462787628,0.14087170362472534,0.09047124534845352,0.5940310955047607,0.5344711542129517,0.4611302316188812
ic_mismatch,protected,12,The brother protected the sister because he was there.,-47,1,m,0.280314564704895,0.22493809461593628,0.14376308023929596,0.646240234375,0.6850423216819763,0.39027470350265503
ic_mismatch,protected,12,The brother protected the sister because she was there.,-47,0,f,0.5166046023368835,0.6721805334091187,0.6312606930732727,0.2213558703660965,0.20538866519927979,0.1723320633172989
ic_mismatch,protected,12,The sister protected the brother because he was there.,-47,0,m,0.48821166157722473,0.6905855536460876,0.5204652547836304,0.20331765711307526,0.22939828038215637,0.13118772208690643
ic_mismatch,protected,12,The sister protected the brother because she was there.,-47,1,f,0.2686917781829834,0.18024933338165283,0.16176080703735352,0.6610676646232605,0.6438286304473877,0.3760923743247986
ic_mismatch,provoked,12,The brother provoked the sister because he was there.,70,1,m,0.4036669135093689,0.287510484457016,0.18189650774002075,0.33130916953086853,0.3423726260662079,0.12013021111488342
ic_mismatch,provoked,12,The brother provoked the sister because she was there.,70,0,f,0.4904567301273346,0.6423046588897705,0.6470043659210205,0.553769588470459,0.5056571960449219,0.3351372182369232
ic_mismatch,provoked,12,The sister provoked the brother because he was there.,70,0,m,0.37184426188468933,0.5127491354942322,0.37117040157318115,0.5299067497253418,0.5121960639953613,0.25119978189468384
ic_mismatch,provoked,12,The sister provoked the brother because she was there.,70,1,f,0.526037871837616,0.4121025800704956,0.425900936126709,0.35144078731536865,0.2961368262767792,0.12519466876983643
ic_mismatch,punished,12,The brother punished the sister because he was there.,-76,1,m,0.1554896980524063,0.0901762917637825,0.05401131883263588,0.3190663158893585,0.3528609573841095,0.21733492612838745
ic_mismatch,punished,12,The brother punished the sister because she was there.,-76,0,f,0.7562516331672668,0.8632887005805969,0.8251695036888123,0.6156760454177856,0.596264660358429,0.5527161359786987
ic_mismatch,punished,12,The sister punished the brother because he was there.,-76,0,m,0.7059046030044556,0.8416600823402405,0.713344931602478,0.5556290149688721,0.5738103985786438,0.45442211627960205
ic_mismatch,punished,12,The sister punished the brother because she was there.,-76,1,f,0.181648850440979,0.09759466350078583,0.08826124668121338,0.3590121269226074,0.3475327789783478,0.22225326299667358
ic_mismatch,pursued,12,The brother pursued the sister because he was there.,31,1,m,0.1284489631652832,0.03906511887907982,0.020517399534583092,0.22549979388713837,0.21950799226760864,0.16748560965061188
ic_mismatch,pursued,12,The brother pursued the sister because she was there.,31,0,f,0.8105250597000122,0.9300857782363892,0.8950046300888062,0.7062588930130005,0.7183195352554321,0.531833827495575
ic_mismatch,pursued,12,The sister pursued the brother because he was there.,31,0,m,0.8007706999778748,0.9123154282569885,0.8113934993743896,0.6365299224853516,0.6655111312866211,0.4165877401828766
ic_mismatch,pursued,12,The sister pursued the brother because she was there.,31,1,f,0.1206737831234932,0.047225628048181534,0.04447226971387863,0.2692652642726898,0.23999996483325958,0.17740082740783691
ic_mismatch,questioned,12,The brother questioned the sister because he was there.,26,1,m,0.050485286861658096,0.019382759928703308,0.007802828215062618,0.22448739409446716,0.25263693928718567,0.14833925664424896
ic_mismatch,questioned,12,The brother questioned the sister because she was there.,26,0,f,0.8590970635414124,0.9399260878562927,0.8847169876098633,0.6740452647209167,0.6479352116584778,0.4187048673629761
ic_mismatch,questioned,12,The sister questioned the brother because he was there.,26,0,m,0.8173024654388428,0.925240695476532,0.7929747104644775,0.5828937292098999,0.6025984287261963,0.32665807008743286
ic_mismatch,questioned,12,The sister questioned the brother because she was there.,26,1,f,0.05216773599386215,0.017817020416259766,0.011932391673326492,0.28659844398498535,0.27101829648017883,0.17253756523132324
ic_mismatch,reassured,12,The brother reassured the sister because he was there.,-62,1,m,0.31944355368614197,0.3223476707935333,0.18291278183460236,0.5650902986526489,0.6138601303100586,0.22677800059318542
ic_mismatch,reassured,12,The brother reassured the sister because she was there.,-62,0,f,0.384579062461853,0.49928659200668335,0.4744539260864258,0.2605952024459839,0.26033851504325867,0.13970507681369781
ic_mismatch,reassured,12,The sister reassured the brother because he was there.,-62,0,m,0.47522488236427307,0.6579949855804443,0.5064992904663086,0.2560006380081177,0.28432971239089966,0.12152915447950363
ic_mismatch,reassured,12,The sister reassured the brother because she was there.,-62,1,f,0.2598036825656891,0.1948547661304474,0.16072246432304382,0.5674868822097778,0.57733553647995,0.2168903946876526
ic_mismatch,rebuked,12,The brother rebuked the sister because he was there.,-18,1,m,0.09026429802179337,0.02924358658492565,0.012445470318198204,0.35476452112197876,0.37835341691970825,0.20811179280281067
ic_mismatch,rebuked,12,The brother rebuked the sister because she was there.,-18,0,f,0.7810044288635254,0.9150918126106262,0.846724271774292,0.49933338165283203,0.5102996826171875,0.3568335771560669
ic_mismatch,rebuked,12,The sister rebuked the brother because he was there.,-18,0,m,0.7181729078292847,0.8764408230781555,0.721034824848175,0.3909713923931122,0.4558987319469452,0.25363922119140625
ic_mismatch,rebuked,12,The sister rebuked the brother because she was there.,-18,1,f,0.10351917147636414,0.03896259889006615,0.02681678719818592,0.4370670020580292,0.4011445939540863,0.26504766941070557
ic_mismatch,relaxed,12,The brother relaxed the sister because he was there.,19,1,m,0.22814546525478363,0.21949777007102966,0.10745920985937119,0.30191919207572937,0.3710164725780487,0.12119569629430771
ic_mismatch,relaxed,12,The brother relaxed the sister because she was there.,19,0,f,0.4671981930732727,0.5686588883399963,0.4750605523586273,0.44489380717277527,0.48240748047828674,0.22636744379997253
ic_mismatch,relaxed,12,The sister relaxed the brother because he was there.,19,0,m,0.44306331872940063,0.6386802196502686,0.44170883297920227,0.3840472102165222,0.42702677845954895,0.13981838524341583
ic_mismatch,relaxed,12,The sister relaxed the brother because she was there.,19,1,f,0.2223890721797943,0.1469341367483139,0.11032120883464813,0.3299032151699066,0.3926597237586975,0.12678229808807373
ic_mismatch,relished,12,The brother relished the sister because he was there.,-47,1,m,0.06810907274484634,0.0388910286128521,0.01174366008490324,0.05356169119477272,0.07760830223560333,0.06466790288686752
ic_mismatch,relished,12,The brother relished the sister because she was there.,-47,0,f,0.8130497932434082,0.8754576444625854,0.8280801773071289,0.9134610891342163,0.8895124793052673,0.6942224502563477
ic_mismatch,relished,12,The sister relished the brother because he was there.,-47,0,m,0.7899219989776611,0.875323474407196,0.7630264163017273,0.8847415447235107,0.8738537430763245,0.6573359966278076
ic_mismatch,relished,12,The sister relished the brother because she was there.,-47,1,f,0.06233521178364754,0.028236135840415955,0.013575480319559574,0.07398015260696411,0.08854534476995468,0.08364719897508621
ic_mismatch,repaid,12,The brother repaid the sister because he was there.,63,1,m,0.2171998769044876,0.12256242334842682,0.06623654812574387,0.42024433612823486,0.42324939370155334,0.21335053443908691
ic_mismatch,repaid,12,The brother repaid the sister because she was there.,63,0,f,0.6802151203155518,0.8239166736602783,0.79191654920578,0.48414498567581177,0.5174920558929443,0.41141536831855774
ic_mismatch,repaid,12,The sister repaid the brother because he was there.,63,0,m,0.6246445178985596,0.752406895160675,0.5801679491996765,0.5367270708084106,0.624789834022522,0.4200708866119385
ic_mismatch,repaid,12,The sister repaid the brother because she was there.,63,1,f,0.24251727759838104,0.1721901148557663,0.19447466731071472,0.35438498854637146,0.29731807112693787,0.14428608119487762
ic_mismatch,repelled,12,The brother repelled the sister because he was there.,67,1,m,0.1730675995349884,0.0631919652223587,0.029145386070013046,0.36156871914863586,0.33453357219696045,0.18907634913921356
ic_mismatch,repelled,12,The brother repelled the sister because she was there.,67,0,f,0.7105101943016052,0.876420795917511,0.8250361084938049,0.47188133001327515,0.5091423988342285,0.2986791729927063
ic_mismatch,repelled,12,The sister repelled the brother because he was there.,67,0,m,0.5860992074012756,0.7615700960159302,0.6250179409980774,0.4231588542461395,0.4771440923213959,0.22508490085601807
ic_mismatch,repelled,12,The sister repelled the brother because she was there.,67,1,f,0.26001298427581787,0.14850087463855743,0.12893769145011902,0.3837459683418274,0.3108889162540436,0.18498370051383972
ic_mismatch,reprimanded,12,The brother reprimanded the sister because he was there.,-50,1,m,0.09713797271251678,0.046129241585731506,0.02273847535252571,0.39394891262054443,0.4307747781276703,0.2670624852180481
ic_mismatch,reprimanded,12,The brother reprimanded the sister because she was there.,-50,0,f,0.811062216758728,0.9101049304008484,0.8506172895431519,0.5056002140045166,0.4979625344276428,0.4357067346572876
ic_mismatch,reprimanded,12,The sister reprimanded the brother because he was there.,-50,0,m,0.7402327656745911,0.8717573285102844,0.7257064580917358,0.38853469491004944,0.4609995186328888,0.29262712597846985
ic_mismatch,reprimanded,12,The sister reprimanded the brother because she was there.,-50,1,f,0.11762913316488266,0.05986106023192406,0.04730012267827988,0.47476324439048767,0.4324614405632019,0.31530439853668213
ic_mismatch,repulsed,12,The brother repulsed the sister because he was there.,76,1,m,0.2905265688896179,0.3073718845844269,0.14588777720928192,0.36891186237335205,0.3785026967525482,0.1729329526424408
ic_mismatch,repulsed,12,The brother repulsed the sister because she was there.,76,0,f,0.46090689301490784,0.5024246573448181,0.49583184719085693,0.4515444338321686,0.46866947412490845,0.32075726985931396
ic_mismatch,repulsed,12,The sister repulsed the brother because he was there.,76,0,m,0.5768061280250549,0.6772401332855225,0.5304355025291443,0.4273347556591034,0.4951728284358978,0.2580167353153229
ic_mismatch,repulsed,12,The sister repulsed the brother because she was there.,76,1,f,0.2137598693370819,0.17794105410575867,0.135311096906662,0.3781544864177704,0.32249054312705994,0.1743146777153015
ic_mismatch,resented,12,The brother resented the sister because he was there.,-76,1,m,0.046016134321689606,0.008184331469237804,0.0031466991640627384,0.22084221243858337,0.23794713616371155,0.12700305879116058
ic_mismatch,resented,12,The brother resented the sister because she was there.,-76,0,f,0.889485239982605,0.9677942991256714,0.9361352920532227,0.601969301700592,0.6106901168823242,0.3409777581691742
ic_mismatch,resented,12,The sister resented the brother because he was there.,-76,0,m,0.8623170256614685,0.949339747428894,0.867492139339447,0.5593650937080383,0.6036475300788879,0.28026458621025085
ic_mismatch,resented,12,The sister resented the brother because she was there.,-76,1,f,0.053364239633083344,0.016885656863451004,0.01268844772130251,0.2330002337694168,0.21772156655788422,0.12900219857692719
ic_mismatch,respected,12,The brother respected the sister because he was there.,-91,1,m,0.05494726821780205,0.01852504350244999,0.005318389739841223,0.19315898418426514,0.21897529065608978,0.10683370381593704
ic_mismatch,respected,12,The brother respected the sister because she was there.,-91,0,f,0.8979301452636719,0.9580951929092407,0.9399596452713013,0.7277129888534546,0.7227367162704468,0.645465612411499
ic_mismatch,respected,12,The sister respected the brother because he was there.,-91,0,m,0.8589641451835632,0.9322916269302368,0.8570255637168884,0.7127481698989868,0.7644648551940918,0.6230309009552002
ic_mismatch,respected,12,The sister respected the brother because she was there.,-91,1,f,0.05873347818851471,0.025173384696245193,0.014406047761440277,0.21330854296684265,0.1760132908821106,0.13007555902004242
ic_mismatch,revered,12,The brother revered the sister because he was there.,-57,1,m,0.09894511103630066,0.054238755255937576,0.008583595044910908,0.09770818799734116,0.11813767999410629,0.06234438344836235
ic_mismatch,revered,12,The brother revered the sister because she was there.,-57,0,f,0.7963109016418457,0.8801506161689758,0.8912050127983093,0.8199158310890198,0.8145554661750793,0.6980871558189392
ic_mismatch,revered,12,The sister revered the brother because he was there.,-57,0,m,0.7834843397140503,0.864991307258606,0.7867841720581055,0.8079193234443665,0.857295036315918,0.7082996368408203
ic_mismatch,revered,12,The sister revered the brother because she was there.,-57,1,f,0.08213871717453003,0.0446493960916996,0.01746939867734909,0.12002420425415039,0.08540859073400497,0.070635586977005
ic_mismatch,revitalized,12,The brother revitalized the sister because he was there.,3,1,m,0.34532979130744934,0.31898996233940125,0.1647270768880844,0.5105297565460205,0.6396291255950928,0.34340769052505493
ic_mismatch,revitalized,12,The brother revitalized the sister because she was there.,3,0,f,0.407192200422287,0.4635853171348572,0.3540162444114685,0.35388126969337463,0.28754448890686035,0.2882162928581238
ic_mismatch,revitalized,12,The sister revitalized the brother because he was there.,3,0,m,0.3930289149284363,0.51835697889328,0.31645265221595764,0.3201444745063782,0.45336073637008667,0.29702773690223694
ic_mismatch,revitalized,12,The sister revitalized the brother because she was there.,3,1,f,0.31805938482284546,0.24550943076610565,0.1592341810464859,0.5227134823799133,0.44949987530708313,0.25081491470336914
ic_mismatch,revolted,12,The brother revolted the sister because he was there.,66,1,m,0.25571325421333313,0.1620580554008484,0.06820927560329437,0.373258113861084,0.42554971575737,0.2008071392774582
ic_mismatch,revolted,12,The brother revolted the sister because she was there.,66,0,f,0.5797352194786072,0.7195957899093628,0.6158149838447571,0.43488815426826477,0.3958110213279724,0.26989439129829407
ic_mismatch,revolted,12,The sister revolted the brother because he was there.,66,0,m,0.4712897539138794,0.5926986336708069,0.3557727634906769,0.47522759437561035,0.48591646552085876,0.26619502902030945
ic_mismatch,revolted,12,The sister revolted the brother because she was there.,66,1,f,0.32946667075157166,0.23879730701446533,0.1895277202129364,0.31660908460617065,0.2963235080242157,0.17029008269309998
ic_mismatch,rewarded,12,The brother rewarded the sister because he was there.,-85,1,m,0.22713012993335724,0.13223622739315033,0.052965350449085236,0.2165943682193756,0.20335929095745087,0.13878411054611206
ic_mismatch,rewarded,12,The brother rewarded the sister because she was there.,-85,0,f,0.6539766192436218,0.806850790977478,0.8095471858978271,0.7348188757896423,0.7716650366783142,0.7041763067245483
ic_mismatch,rewarded,12,The sister rewarded the brother because he was there.,-85,0,m,0.6321219801902771,0.7789270281791687,0.6361095905303955,0.6976183652877808,0.7753511667251587,0.6474941372871399
ic_mismatch,rewarded,12,The sister rewarded the brother because she was there.,-85,1,f,0.23428787291049957,0.1488272249698639,0.1274913102388382,0.23212167620658875,0.1803043782711029,0.10269339382648468
ic_mismatch,ridiculed,12,The brother ridiculed the sister because he was there.,-58,1,m,0.040227074176073074,0.017504693940281868,0.008035519160330296,0.12745116651058197,0.11310598254203796,0.0792677253484726
ic_mismatch,ridiculed,12,The brother ridiculed the sister because she was there.,-58,0,f,0.9237098097801208,0.9623557925224304,0.9327412247657776,0.8031873106956482,0.8282041549682617,0.6164354681968689
ic_mismatch,ridiculed,12,The sister ridiculed the brother because he was there.,-58,0,m,0.8890018463134766,0.9382724761962891,0.8456854224205017,0.6516959071159363,0.7264103293418884,0.4657430946826935
ic_mismatch,ridiculed,12,The sister ridiculed the brother because she was there.,-58,1,f,0.04651692509651184,0.02306058630347252,0.01809944026172161,0.24663224816322327,0.175562784075737,0.11842546612024307
ic_mismatch,rushed to,12,The brother rushed to the sister because he was there.,-32,1,m,0.14454083144664764,0.1111053079366684,0.044981542974710464,0.2368265688419342,0.16718751192092896,0.038691241294145584
ic_mismatch,rushed to,12,The brother rushed to the sister because she was there.,-32,0,f,0.5052222013473511,0.6501722931861877,0.4914024770259857,0.4813307821750641,0.45627546310424805,0.11783300340175629
ic_mismatch,rushed to,12,The sister rushed to the brother because he was there.,-32,0,m,0.49862584471702576,0.7277066707611084,0.4667527377605438,0.4716584086418152,0.42409226298332214,0.08654084801673889
ic_mismatch,rushed to,12,The sister rushed to the brother because she was there.,-32,1,f,0.10684337466955185,0.04768795520067215,0.030504852533340454,0.20410649478435516,0.14322789013385773,0.031054740771651268
ic_mismatch,saluted,12,The brother saluted the sister because he was there.,-48,1,m,0.19214744865894318,0.08297660946846008,0.03701740503311157,0.2536589205265045,0.20716051757335663,0.15893672406673431
ic_mismatch,saluted,12,The brother saluted the sister because she was there.,-48,0,f,0.6778119206428528,0.8537327647209167,0.8253510594367981,0.6959231495857239,0.7630133032798767,0.5816641449928284
ic_mismatch,saluted,12,The sister saluted the brother because he was there.,-48,0,m,0.6455745100975037,0.8228640556335449,0.7092733979225159,0.6549809575080872,0.7504518628120422,0.5078791975975037
ic_mismatch,saluted,12,The sister saluted the brother because she was there.,-48,1,f,0.21407195925712585,0.11066316068172455,0.10129855573177338,0.2771560549736023,0.20344017446041107,0.14673082530498505
ic_mismatch,scared,12,The brother scared the sister because he was there.,74,1,m,0.32730603218078613,0.25381356477737427,0.19659331440925598,0.48989108204841614,0.5269373655319214,0.15393128991127014
ic_mismatch,scared,12,The brother scared the sister because she was there.,74,0,f,0.39815157651901245,0.601432740688324,0.448294460773468,0.29192814230918884,0.25179335474967957,0.1502310186624527
ic_mismatch,scared,12,The sister scared the brother because he was there.,74,0,m,0.4032224714756012,0.6409516930580139,0.4115038812160492,0.387395441532135,0.3870902359485626,0.17403356730937958
ic_mismatch,scared,12,The sister scared the brother because she was there.,74,1,f,0.33710038661956787,0.22555895149707794,0.23228715360164642,0.38673028349876404,0.3777938485145569,0.11548928916454315
ic_mismatch,scolded,12,The brother scolded the sister because he was there.,-69,1,m,0.11169794201850891,0.0412893146276474,0.017873890697956085,0.4060029685497284,0.4228458106517792,0.20581114292144775
ic_mismatch,scolded,12,The brother scolded the sister because she was there.,-69,0,f,0.7540794014930725,0.8944621086120605,0.8279768824577332,0.4090655446052551,0.3941153585910797,0.24911320209503174
ic_mismatch,scolded,12,The sister scolded the brother because he was there.,-69,0,m,0.6715057492256165,0.8484748005867004,0.7137386798858643,0.3257715702056885,0.3659476637840271,0.15250377357006073
ic_mismatch,scolded,12,The sister scolded the brother because she was there.,-69,1,f,0.14272482693195343,0.0573391318321228,0.03541558235883713,0.4295167922973633,0.38147807121276855,0.195585235953331
ic_mismatch,scorned,12,The brother scorned the sister because he was there.,-49,1,m,0.07825808227062225,0.03417560085654259,0.01295198779553175,0.1802615076303482,0.1789766550064087,0.09888818114995956
ic_mismatch,scorned,12,The brother scorned the sister because she was there.,-49,0,f,0.8659634590148926,0.9359802603721619,0.9102291464805603,0.6696173548698425,0.688612699508667,0.4245733916759491
ic_mismatch,scorned,12,The sister scorned the brother because he was there.,-49,0,m,0.8531873226165771,0.9192323088645935,0.8168149590492249,0.6402350664138794,0.6850005388259888,0.38675016164779663
ic_mismatch,scorned,12,The sister scorned the brother because she was there.,-49,1,f,0.06261288374662399,0.033674273639917374,0.02076038159430027,0.1848440319299698,0.15571771562099457,0.10501020401716232
ic_mismatch,shadowed,12,The brother shadowed the sister because he was there.,58,1,m,0.2965851128101349,0.3157370686531067,0.15681494772434235,0.4329712986946106,0.42721304297447205,0.1988474726676941
ic_mismatch,shadowed,12,The brother shadowed the sister because she was there.,58,0,f,0.3650304079055786,0.40666982531547546,0.3747561573982239,0.46144089102745056,0.4882398545742035,0.44678089022636414
ic_mismatch,shadowed,12,The sister shadowed the brother because he was there.,58,0,m,0.5098763704299927,0.6059756278991699,0.4816525876522064,0.3664068579673767,0.4605714976787567,0.2931860089302063
ic_mismatch,shadowed,12,The sister shadowed the brother because she was there.,58,1,f,0.19460028409957886,0.1681833416223526,0.10846080631017685,0.5013559460639954,0.4353390038013458,0.30475011467933655
ic_mismatch,shocked,12,The brother shocked the sister because he was there.,56,1,m,0.3973546028137207,0.36120808124542236,0.25690099596977234,0.4769759178161621,0.4401349723339081,0.1033778265118599
ic_mismatch,shocked,12,The brother shocked the sister because she was there.,56,0,f,0.3288899064064026,0.49214276671409607,0.43325075507164,0.38886967301368713,0.4228758215904236,0.24136628210544586
ic_mismatch,shocked,12,The sister shocked the brother because he was there.,56,0,m,0.3232479989528656,0.4771827757358551,0.30959874391555786,0.36549070477485657,0.40452051162719727,0.20607919991016388
ic_mismatch,shocked,12,The sister shocked the brother because she was there.,56,1,f,0.42042285203933716,0.3827041685581207,0.37067124247550964,0.5057677626609802,0.46093040704727173,0.10937406867742538
ic_mismatch,shook,12,The brother shook the sister because he was there.,-47,1,m,0.19033776223659515,0.15001794695854187,0.08192604035139084,0.34858688712120056,0.3733619451522827,0.14621663093566895
ic_mismatch,shook,12,The brother shook the sister because she was there.,-47,0,f,0.548042356967926,0.696517825126648,0.5954017043113708,0.3943871259689331,0.4202684164047241,0.2529904842376709
ic_mismatch,shook,12,The sister shook the brother because he was there.,-47,0,m,0.49168187379837036,0.6720984578132629,0.469221293926239,0.4139082729816437,0.5285793542861938,0.23491092026233673
ic_mismatch,shook,12,The sister shook the brother because she was there.,-47,1,f,0.20251880586147308,0.1336766928434372,0.10248500853776932,0.3088303208351135,0.24490201473236084,0.11059345304965973
ic_mismatch,snubbed,12,The brother snubbed the sister because he was there.,20,1,m,0.18690608441829681,0.09659913182258606,0.047755785286426544,0.35467007756233215,0.3437499701976776,0.1779640167951584
ic_mismatch,snubbed,12,The brother snubbed the sister because she was there.,20,0,f,0.5759655237197876,0.7965485453605652,0.6893563866615295,0.4617994725704193,0.500451922416687,0.32526838779449463
ic_mismatch,snubbed,12,The sister snubbed the brother because he was there.,20,0,m,0.5592125058174133,0.787900447845459,0.6159140467643738,0.43985041975975037,0.4978816509246826,0.288787305355072
ic_mismatch,snubbed,12,The sister snubbed the brother because she was there.,20,1,f,0.17126521468162537,0.08940815925598145,0.060647331178188324,0.3596959412097931,0.3281902074813843,0.1876164674758911
ic_mismatch,staggered,12,The brother staggered the sister because he was there.,64,1,m,0.2674177885055542,0.2765919864177704,0.13037140667438507,0.35959041118621826,0.38472363352775574,0.1105181947350502
ic_mismatch,staggered,12,The brother staggered the sister because she was there.,64,0,f,0.4537352919578552,0.5307404398918152,0.5208727717399597,0.41880711913108826,0.4328081011772156,0.25188836455345154
ic_mismatch,staggered,12,The sister staggered the brother because he was there.,64,0,m,0.56645667552948,0.7370821237564087,0.5973268747329712,0.41138187050819397,0.4920518398284912,0.22666047513484955
ic_mismatch,staggered,12,The sister staggered the brother because she was there.,64,1,f,0.17757907509803772,0.11892113834619522,0.08800926804542542,0.37909841537475586,0.3227865695953369,0.14001497626304626
ic_mismatch,startled,12,The brother startled the sister because he was there.,35,1,m,0.39280450344085693,0.3932524025440216,0.31705692410469055,0.31838834285736084,0.2841361463069916,0.04043218865990639
ic_mismatch,startled,12,The brother startled the sister because she was there.,35,0,f,0.28729286789894104,0.4213727116584778,0.3263850510120392,0.2666843831539154,0.2500791549682617,0.08419176936149597
