exp,verb,item,sent,bias,isHigh ,gender,tf_layer_0_HIGH_SIM,tf_layer_0_LOW_SIM,tf_layer_1_HIGH_SIM,tf_layer_1_LOW_SIM,tf_layer_2_HIGH_SIM,tf_layer_2_LOW_SIM,tf_layer_3_HIGH_SIM,tf_layer_3_LOW_SIM,tf_layer_4_HIGH_SIM,tf_layer_4_LOW_SIM,tf_layer_5_HIGH_SIM,tf_layer_5_LOW_SIM,tf_layer_6_HIGH_SIM,tf_layer_6_LOW_SIM,tf_layer_7_HIGH_SIM,tf_layer_7_LOW_SIM,tf_layer_8_HIGH_SIM,tf_layer_8_LOW_SIM,tf_layer_9_HIGH_SIM,tf_layer_9_LOW_SIM,tf_layer_10_HIGH_SIM,tf_layer_10_LOW_SIM,tf_layer_11_HIGH_SIM,tf_layer_11_LOW_SIM,tf_layer_12_HIGH_SIM,tf_layer_12_LOW_SIM,tf_layer_13_HIGH_SIM,tf_layer_13_LOW_SIM,tf_layer_14_HIGH_SIM,tf_layer_14_LOW_SIM,tf_layer_15_HIGH_SIM,tf_layer_15_LOW_SIM,tf_layer_16_HIGH_SIM,tf_layer_16_LOW_SIM,tf_layer_17_HIGH_SIM,tf_layer_17_LOW_SIM
ic_match,upset,9,The queen upset the lady because she,66,0,f,0.1937796691,0.1837084167,0.2396632538,0.2514643123,0.2574214141,0.2613622347,0.2738356218,0.2747679862,0.288710931,0.3464619462,0.3139254639,0.409136609,0.3102715787,0.4360740807,0.2796138689,0.3830503707,0.3203562939,0.3748272575,0.2952174432,0.3858728062,0.3506308066,0.4289405467,0.5056322476,0.5809195366,0.5362562978,0.6231183542,0.5618705102,0.6613127199,0.4840300641,0.5468832694,0.4420730143,0.505086449,0.5657676737,0.6023233896,0.4584538107,0.5416236278
ic_match,valued,9,The lady valued the queen because she,-98,0,f,0.1834704503,0.1931363692,0.2492889701,0.2478921507,0.2598476654,0.2597598183,0.2700467627,0.274233082,0.3446563062,0.2890396189,0.4214510921,0.3117258431,0.4585511074,0.3089640286,0.3982199962,0.2754077816,0.3845689772,0.3207035488,0.3536643884,0.3103691459,0.3640718801,0.3663042086,0.4350016782,0.6515076107,0.5151698876,0.6826263921,0.5157493531,0.6963067632,0.4243482702,0.6260462132,0.3888094355,0.5737897435,0.5172256775,0.6492596299,0.4172176795,0.5680469603
ic_match,valued,9,The queen valued the lady because she,-98,0,f,0.1937537179,0.183343219,0.2393439809,0.2531485128,0.2572781896,0.261695741,0.2733681059,0.2733751542,0.2873981749,0.3451764342,0.3138751117,0.4115810615,0.3099485827,0.4379707444,0.2800804456,0.3888896876,0.3233479616,0.3831454136,0.304348931,0.4012892195,0.3537588223,0.436844138,0.5325277239,0.6686505338,0.5809227511,0.691087719,0.5901945466,0.724073487,0.5030728465,0.6449175457,0.452506908,0.5835892412,0.5748212813,0.6619879277,0.4648795293,0.6091305558
ic_match,venerated,9,The lady venerated the queen because she,-32,0,f,0.1834615152,0.1936876786,0.2521593603,0.2442364886,0.2617237616,0.2584947324,0.2718404555,0.2720380503,0.3487587223,0.295571693,0.4245323797,0.3160320584,0.4620201718,0.3139481594,0.4017290615,0.2757293773,0.3850917874,0.3196747411,0.352169665,0.3034632076,0.3561768903,0.3577980785,0.4504895317,0.6345421355,0.5056102605,0.6937540863,0.5114285112,0.7329232858,0.4462354005,0.6465116358,0.4146362812,0.6045291239,0.5362289982,0.6539622748,0.4110810624,0.5350884789
ic_match,venerated,9,The queen venerated the lady because she,-32,0,f,0.1937509489,0.1835550513,0.2383973922,0.2545110392,0.2569742841,0.2626004107,0.2729049522,0.2748631476,0.2892706592,0.3460780079,0.3149297839,0.4099745435,0.3115621698,0.4388912737,0.2802417674,0.3886182458,0.3216441427,0.3798843643,0.2983618738,0.3886773457,0.3392467658,0.4092608131,0.5526858912,0.6530118165,0.5827545429,0.6833363491,0.6014596974,0.7359657252,0.529759533,0.6461402987,0.4897376618,0.5965636379,0.6022743412,0.6602374519,0.4763386572,0.5772596405
ic_match,victimized,9,The lady victimized the queen because she,15,0,f,0.1834561039,0.193706368,0.2492614508,0.2420506427,0.2594028188,0.2582282868,0.2700996067,0.2755731467,0.3462785989,0.2949590158,0.4217480421,0.3145100186,0.4591961204,0.3119632641,0.3984245845,0.2752799509,0.380410182,0.3186128077,0.347305375,0.3077969887,0.3598774377,0.3553529909,0.4383474564,0.5874546735,0.4898664756,0.6517357726,0.4776020046,0.6724167969,0.4067904118,0.5721369792,0.3714231389,0.5091373674,0.4997333267,0.5891262498,0.3953615196,0.5015372181
ic_match,victimized,9,The queen victimized the lady because she,15,0,f,0.193755134,0.1837136311,0.2369932784,0.2507286941,0.2556535751,0.2606651301,0.2723517772,0.2741411727,0.2876680158,0.3447696248,0.3132829389,0.40772385,0.3095919886,0.4359389165,0.2789993261,0.3843526109,0.3205021381,0.3751588228,0.3004040821,0.3870483449,0.3512388459,0.4167014208,0.5243099279,0.6197542248,0.5607387222,0.6477253082,0.5678804367,0.6888767026,0.4825968014,0.5863889146,0.4355711174,0.5244684935,0.5629697663,0.6109848911,0.4493919157,0.5443985563
ic_match,vilified,9,The lady vilified the queen because she,26,0,f,0.1834561039,0.1936919013,0.2496542048,0.2422413919,0.2595579231,0.258012112,0.2701696166,0.2728703264,0.3481496628,0.2955573924,0.4237628533,0.3149022806,0.4608905917,0.3126279775,0.3987920325,0.2734888642,0.3808158208,0.3170455302,0.3484734867,0.3028421089,0.3484992183,0.3639345346,0.401461466,0.597698741,0.4656005498,0.6581656736,0.4469444298,0.675312364,0.3735887976,0.5717415327,0.3383446925,0.5207450427,0.4640672784,0.5958156901,0.3566017929,0.5239903776
ic_match,vilified,9,The queen vilified the lady because she,26,0,f,0.193755134,0.1837072407,0.2373573267,0.2525635658,0.2559903741,0.2618411745,0.2725468993,0.2745492729,0.2889318848,0.3481947842,0.3144803525,0.4103640807,0.3104541816,0.4400058324,0.2779255949,0.3872345494,0.319309067,0.3789773177,0.2938884395,0.3930432092,0.3287189477,0.4306450973,0.4800797404,0.5886100965,0.5287436175,0.6247802216,0.5227220334,0.666041553,0.4540796556,0.5499396966,0.4100645031,0.5030497246,0.5332827182,0.5893759052,0.4124253971,0.5357025823
ic_match,visited,9,The lady visited the queen because she,-45,0,f,0.1836300282,0.1937888257,0.2500920338,0.2422967621,0.260036638,0.2551013681,0.2706069876,0.2684422072,0.3470307008,0.2871343562,0.4236421482,0.3083735968,0.4601904998,0.3043571008,0.4000065976,0.2650904168,0.3837344631,0.3106650062,0.3421215612,0.2877718114,0.3349682755,0.3192876247,0.353874386,0.4631407498,0.4267094954,0.5590619388,0.4152329677,0.5955797697,0.3378974616,0.4994268244,0.3111056517,0.4646643512,0.4698191194,0.5662423091,0.3677397119,0.4582869853
ic_match,visited,9,The queen visited the lady because she,-45,0,f,0.1938156542,0.1835951298,0.2398071777,0.250946472,0.2573036162,0.2585872703,0.273584511,0.2717907192,0.2881371334,0.3417754771,0.3144505456,0.4070657643,0.3102984179,0.433086805,0.2800397431,0.3817676627,0.320347493,0.3749302709,0.2917159157,0.3670282434,0.3166340056,0.3986599115,0.4342007208,0.5135265852,0.4959859198,0.5817544123,0.5176818118,0.6370620214,0.4267657247,0.514164862,0.3894410899,0.4764692757,0.5261060929,0.5744049457,0.4063888525,0.4763480305
ic_match,wanted,9,The lady wanted the queen because she,-26,0,f,0.1834561039,0.193693004,0.2491810799,0.2433993774,0.2597138135,0.2561668283,0.2701934635,0.2709450757,0.3457007349,0.287205536,0.4212321381,0.3087117981,0.4576904227,0.3059306681,0.3972453247,0.2686523659,0.384365762,0.315638324,0.3463046259,0.2942992064,0.3236698638,0.3187175748,0.3990809144,0.5447018629,0.4532788336,0.6329255787,0.4655213038,0.6418893156,0.3859012546,0.5387956337,0.3511744617,0.4888044436,0.485281622,0.5737883198,0.3872805808,0.5021855957
ic_match,wanted,9,The queen wanted the lady because she,-26,0,f,0.193755134,0.1842272947,0.2407425706,0.2513303582,0.2579067029,0.2597898548,0.274905603,0.2719312002,0.288206317,0.3473028776,0.3136293843,0.4114066394,0.3096321548,0.4407678359,0.2786754431,0.388288073,0.3225483443,0.3794981535,0.2960650743,0.3795584174,0.3076537978,0.3859988052,0.4845062497,0.5603892003,0.5248111171,0.6298252043,0.5505599244,0.6728609024,0.4597647168,0.5597045556,0.4116612639,0.5030195791,0.5471502767,0.5900887105,0.4345896012,0.5283716956
ic_match,warned,9,The lady warned the queen because she,-17,0,f,0.18368127,0.1942594129,0.2495921808,0.2459448849,0.2600771169,0.260184377,0.27034856,0.2739127403,0.3480585556,0.2919341502,0.4241375108,0.312721474,0.4602746462,0.309279754,0.3983195623,0.2707629757,0.3822438468,0.3160143605,0.3477614852,0.3125565599,0.3559861885,0.3603740122,0.3980513511,0.5351592355,0.4584202784,0.5794872469,0.4220535155,0.566100817,0.3516691037,0.4347582542,0.3052868122,0.3759916252,0.4606287767,0.4987552451,0.3650288526,0.424069155
ic_match,warned,9,The queen warned the lady because she,-17,0,f,0.1938498556,0.184314661,0.2399314667,0.2535563224,0.2570389013,0.2623082297,0.2734674811,0.275023626,0.2878421133,0.3464640601,0.3133486359,0.4083938292,0.3093453842,0.4360443923,0.2783173086,0.3824516537,0.3198623162,0.3759519592,0.2967550816,0.3855146837,0.3366789004,0.4366384258,0.4784488933,0.5460054972,0.5261248622,0.6090464824,0.5062109656,0.6213926715,0.4110426203,0.4809736073,0.348024541,0.4199926087,0.508785576,0.5255765678,0.4111670801,0.4681545994
ic_match,welcomed,9,The lady welcomed the queen because she,-17,0,f,0.1833512507,0.1939419252,0.249058585,0.2447256648,0.260052009,0.2591245868,0.2699353933,0.2714117732,0.3465829691,0.291114382,0.4224558706,0.3126464736,0.4606321771,0.310498027,0.3997437052,0.2697909282,0.3851016197,0.3187659646,0.3532415359,0.3107655321,0.3393443388,0.3555354577,0.3917177438,0.524038207,0.4611415619,0.6259908417,0.4290138525,0.6690537493,0.3654496952,0.5628812541,0.3391276091,0.5323532025,0.4886627469,0.6451831667,0.3774274275,0.5670812513
ic_match,welcomed,9,The queen welcomed the lady because she,-17,0,f,0.193712873,0.1840052767,0.239180057,0.2527097562,0.2573268389,0.2613916616,0.2737691655,0.2730361721,0.2886294925,0.3454303986,0.3140964355,0.4102550325,0.3109218147,0.4377001557,0.2790313792,0.3854120368,0.3224659062,0.3797212106,0.3001417154,0.3912575681,0.3288419189,0.4147880279,0.4889064077,0.558498081,0.5508165048,0.6269608082,0.5373562379,0.6602069458,0.4656930329,0.5632444648,0.4267212648,0.5260220237,0.5697307022,0.6348259781,0.4621931355,0.5850784201
ic_match,worried,9,The lady worried the queen because she,76,0,f,0.1833043884,0.1936365062,0.2494490172,0.2437304458,0.2598376502,0.2581888621,0.2701912675,0.2729801498,0.3453636945,0.2891190598,0.4210251487,0.3098202103,0.4571159153,0.3075646347,0.3954589336,0.2703371326,0.3799008154,0.3142412765,0.3437522204,0.3023736325,0.3345809812,0.3712376714,0.3908519651,0.5801594889,0.4385383125,0.6494325165,0.4144073225,0.6654034947,0.3525323194,0.5995483061,0.313196086,0.5526483563,0.450677117,0.6554838993,0.3491423101,0.6117639831
ic_match,worried,9,The queen worried the lady because she,76,0,f,0.1937280352,0.1835712774,0.2394276778,0.2514982348,0.2566793023,0.2613500744,0.2733984666,0.2744379151,0.286155598,0.3442760176,0.3119544211,0.407437311,0.3083942784,0.4364647511,0.2774757155,0.3839386739,0.3190112701,0.3769164971,0.2939759789,0.3881714257,0.3196707605,0.4319115268,0.4789367866,0.6094979975,0.5207758231,0.6496369291,0.5236610057,0.6766946445,0.4357010169,0.5775237183,0.3784692564,0.5168799767,0.5151416893,0.6158466281,0.4096610182,0.5569014013
ic_match,worried about,9,The lady worried about the queen because she,-71,0,f,0.1831473714,0.193990733,0.2474995445,0.2440341995,0.2588000559,0.2576398564,0.2685870786,0.2716220819,0.345037867,0.2896031798,0.4214669166,0.3107634829,0.458212955,0.3110520302,0.3967581846,0.2714859157,0.3835515684,0.3150378468,0.3517372287,0.2992058572,0.3412234665,0.3461372308,0.4039666173,0.5671687619,0.4340515244,0.6235039165,0.4115237052,0.6511658899,0.360448546,0.5820631627,0.3257576995,0.5317688302,0.4657782083,0.609593565,0.3627747753,0.5139081145
ic_match,worried about,9,The queen worried about the lady because she,-71,0,f,0.1937042992,0.1835182153,0.2389446209,0.2510558101,0.2565169156,0.2601032814,0.2727230088,0.2723712126,0.2860191135,0.344719079,0.3121578442,0.4097806656,0.3081484968,0.4377018937,0.2770433357,0.3859927344,0.3188663068,0.3801908357,0.2947464515,0.3928281162,0.3212979935,0.4339718359,0.4975796109,0.6179367006,0.5289633919,0.6600598983,0.5303961139,0.6957655132,0.4493747944,0.6108821395,0.398619221,0.5516420969,0.5261351418,0.6274925087,0.4250725409,0.5541326712
ic_match,worshipped,9,The lady worshipped the queen because she,-54,0,f,0.1836029214,0.1936779719,0.2495121063,0.2491954503,0.2597900964,0.2597394829,0.2699344934,0.272253607,0.3478353684,0.294847033,0.4234931998,0.3183519949,0.4613367899,0.3160932181,0.4014812127,0.2784890081,0.3843614361,0.3233762263,0.3431562213,0.2997484516,0.3413561718,0.3365672948,0.4138825317,0.5612425368,0.4670898436,0.6249837853,0.4506830843,0.6791496119,0.3805522082,0.5995474949,0.3530873837,0.5697852958,0.4720930402,0.6381778903,0.3594663806,0.5514117417
ic_match,worshipped,9,The queen worshipped the lady because she,-54,0,f,0.1938000266,0.1835641708,0.2379334477,0.2522669329,0.2565531651,0.2608461608,0.2724451422,0.2736223394,0.2884751108,0.3462463547,0.3141642409,0.4076510013,0.3103998323,0.435809708,0.2800657096,0.3840852365,0.3215510106,0.3769643204,0.2937529436,0.3771758024,0.3266170444,0.3927949459,0.5113525552,0.5868584564,0.5444306907,0.6235490088,0.5672965091,0.6953611599,0.4812576148,0.6007965127,0.438601761,0.5534904555,0.5545245887,0.6189541885,0.4460228205,0.5455585189
ic_match,wounded,9,The lady wounded the queen because she,33,0,f,0.1834495644,0.1937768949,0.2487246599,0.2455537071,0.2594863681,0.2598693995,0.2699772139,0.2767396683,0.3452914559,0.293151332,0.4215709908,0.3147087887,0.4593526687,0.3131190582,0.3982571775,0.279074092,0.3812091571,0.3207259333,0.3546043456,0.3084624022,0.3703168178,0.350994902,0.4151734931,0.5765830673,0.4604703343,0.6280906807,0.4427334953,0.6281470134,0.367217553,0.52985856,0.3437205252,0.4660950989,0.468032309,0.5681882828,0.3654411738,0.5125602636
ic_match,wounded,9,The queen wounded the lady because she,33,0,f,0.1936569469,0.183784079,0.2389366669,0.2514427172,0.2566914943,0.2612171198,0.2732668809,0.2747212947,0.2873081055,0.3445785819,0.3131834357,0.4089559978,0.3102653426,0.4370294059,0.280912425,0.3854161583,0.3210682267,0.3748179281,0.302195535,0.3954023433,0.3587319486,0.4232106964,0.495485427,0.6300193527,0.5296502267,0.6273517905,0.5368234146,0.6472698521,0.4440541541,0.5528407102,0.4080700038,0.4861673185,0.5277369333,0.5915542347,0.4161291832,0.5331240899
ic_match,yelled at,9,The lady yelled at the queen because she,-57,0,f,0.1833809978,0.1937798088,0.2479861604,0.2420120982,0.2595991727,0.257457,0.2688506401,0.2728447385,0.3465804843,0.2925448753,0.4242806008,0.3128012987,0.4611817504,0.3109894097,0.3999244255,0.2788666854,0.3849729667,0.3227470097,0.3454634415,0.293971376,0.3395291009,0.3343350028,0.3821665444,0.5556530505,0.4265954625,0.5602180288,0.3769582545,0.5686230849,0.2999549858,0.4698146157,0.2780227032,0.4348544283,0.4284770056,0.560068732,0.3171794129,0.4823595128
ic_match,yelled at,9,The queen yelled at the lady because she,-57,0,f,0.1938056138,0.1834967947,0.238967484,0.2504542701,0.2573349828,0.2597956632,0.2728041033,0.2714427842,0.2878954266,0.3428950884,0.3147440814,0.4081922763,0.3107705714,0.4358141981,0.2809331033,0.3823389988,0.3232674676,0.3766871731,0.2941436371,0.3655324058,0.3209120454,0.4078087854,0.4866411574,0.5953671148,0.4975446542,0.5632760815,0.5056338549,0.5833366756,0.4086959177,0.4721818704,0.3695517382,0.4333469269,0.5126238823,0.553252053,0.392664797,0.4670809503
ic_match,abandoned,10,The son abandoned the nephew because he,33,0,m,0.1701662401,0.1193633387,0.1898389681,0.171354538,0.2015050375,0.1750649042,0.2125174684,0.1968975616,0.1681089242,0.1637901156,0.1520427893,0.1377983065,0.1331301639,0.1101603793,0.1329853951,0.1131127444,0.1704198433,0.1268466202,0.1310932665,0.1079954396,0.1662657642,0.1705116148,0.2568606771,0.3190401018,0.3872254269,0.4249524147,0.4156139134,0.5030109754,0.4004717356,0.4344352307,0.378058652,0.4018623453,0.5235079072,0.5494470421,0.403729502,0.4471851612
ic_match,abandoned,10,The nephew abandoned the son because he,33,0,m,0.1194228711,0.1702372653,0.1663965949,0.188030904,0.1726708347,0.2015685905,0.1935498752,0.2120823148,0.1609467397,0.1679259394,0.1357370866,0.1517606966,0.10860765,0.1330365697,0.1112541283,0.1347912612,0.131053533,0.1744628039,0.117351093,0.1395822332,0.160718575,0.2190353026,0.2654339651,0.3757748601,0.397583699,0.4577499368,0.3905730063,0.5305405451,0.3994445835,0.4477080668,0.3714902509,0.413099835,0.5273602207,0.5495784885,0.3991872666,0.4469231563
ic_match,acclaimed,10,The son acclaimed the nephew because he,-58,0,m,0.1700551284,0.119474848,0.1895561495,0.1708687792,0.2014501111,0.1750111988,0.2116121116,0.1957755987,0.1679394184,0.1623418262,0.1520183886,0.1363537938,0.1339346169,0.1080227907,0.1342797324,0.1154574704,0.1799636263,0.1421878876,0.1580483064,0.1332914696,0.2180140377,0.2256734849,0.3645009942,0.4357872471,0.4697474023,0.5442204916,0.4987327413,0.5739304618,0.4473884591,0.4760425543,0.4201005826,0.4287661388,0.524249914,0.5332474466,0.3929293109,0.4280671334
ic_match,acclaimed,10,The nephew acclaimed the son because he,-58,0,m,0.1193924811,0.1700250854,0.1665355081,0.1830418993,0.1730004838,0.197448888,0.1931025981,0.2077253527,0.1602790029,0.1650935227,0.1350072453,0.1500852211,0.1073228043,0.1309129427,0.113375726,0.131128401,0.1424735549,0.1828235384,0.1370924136,0.1656664095,0.2054102002,0.2660517776,0.358717242,0.4739222829,0.4570857694,0.557041938,0.4870614276,0.581720278,0.4388779922,0.4780365345,0.4082927803,0.4362122354,0.5218820831,0.5312336031,0.403299235,0.4109198372
ic_match,accompanied,10,The son accompanied the nephew because he,-48,0,m,0.1699341672,0.1194357041,0.1905847461,0.1718701489,0.201821465,0.1744767573,0.212819579,0.195915477,0.1692647987,0.1623932439,0.1532770178,0.1360770948,0.1343962339,0.1070047894,0.1358621853,0.1156636746,0.1803588765,0.1419091668,0.1515835412,0.1300709872,0.198093651,0.1981237216,0.2924232688,0.3403863764,0.4104082938,0.4778177743,0.4515953969,0.51609842,0.4198191829,0.4533626601,0.4051538286,0.4188471751,0.5240009925,0.5222420407,0.3841736163,0.387136844
ic_match,accompanied,10,The nephew accompanied the son because he,-48,0,m,0.1193281024,0.1699459951,0.1662743561,0.1879910071,0.1719178473,0.1998831786,0.1931238437,0.2105635465,0.1601564553,0.1678457028,0.1355321964,0.1499842774,0.107868258,0.1309473058,0.1155539918,0.1344224218,0.1437196691,0.1836365268,0.1335141891,0.1669442617,0.1949996921,0.2526389338,0.2916681335,0.384831828,0.4066205525,0.4982515618,0.4472389745,0.5396485326,0.4218705064,0.4948492,0.4094436345,0.4693130726,0.5355179722,0.5525941522,0.4164648972,0.4222954237
ic_match,accused,10,The son accused the nephew because he,2,0,m,0.1701548936,0.1195060036,0.1877229754,0.170179367,0.2017734488,0.1747364164,0.2116537993,0.1955690656,0.16812667,0.1623418265,0.1517009393,0.1352408477,0.1328519266,0.1058562706,0.1330425361,0.113257895,0.1766135681,0.1380892042,0.1549204834,0.1372879143,0.2091978271,0.2439712187,0.3043934257,0.3876390469,0.4331438562,0.5167549737,0.4476832872,0.5728001638,0.4304496515,0.5334887796,0.40766724,0.4901905055,0.526279082,0.583338221,0.3894577423,0.4892229871
ic_match,accused,10,The nephew accused the son because he,2,0,m,0.1193979329,0.1701299399,0.164868208,0.1860890909,0.1714992575,0.201171346,0.1918466988,0.2107722899,0.1591707591,0.1665482285,0.1334950514,0.1509789224,0.1055219875,0.1305453709,0.1121265381,0.1309206875,0.1392982863,0.1795652744,0.1362791269,0.1715396004,0.1954297834,0.2840736882,0.313786429,0.4472219369,0.4246184191,0.5524630546,0.4492497974,0.6183187918,0.4328033117,0.5520471327,0.4107855515,0.5191216231,0.5325425265,0.6028408318,0.4150698588,0.5025501918
ic_match,admired,10,The son admired the nephew because he,-92,0,m,0.1701806594,0.1191477501,0.1905002835,0.1722498854,0.2013975994,0.1755780215,0.2130626417,0.1976141546,0.1696887316,0.1647676882,0.1537561776,0.1388085817,0.1352181994,0.1095070313,0.1351413336,0.1176045789,0.1796521727,0.1438004582,0.1532504598,0.1374145291,0.2107955088,0.2352649393,0.3247956992,0.4338190696,0.4439706465,0.5486651397,0.4611372451,0.5918796603,0.4173251097,0.4965116819,0.3943657135,0.4523282998,0.5133133712,0.5683994055,0.3619566049,0.4491736202
ic_match,admired,10,The nephew admired the son because he,-92,0,m,0.1194289467,0.1702903002,0.1675156467,0.1858529268,0.17371876,0.1980237553,0.1948757059,0.2098543014,0.1628058797,0.1675186005,0.1379840391,0.1527423228,0.1098344591,0.1332163888,0.11707602,0.1324708694,0.1462543291,0.1824443333,0.1431110246,0.1670642767,0.2095585029,0.2661253333,0.3368185765,0.4716602072,0.440734489,0.5599599065,0.4634806722,0.5922391213,0.4227092155,0.5045761528,0.3967268794,0.4752786871,0.5310039839,0.5810168874,0.3825174902,0.4551989425
ic_match,admonished,10,The son admonished the nephew because he,-32,0,m,0.1700028293,0.1196139202,0.1892417298,0.1709330771,0.201861495,0.1744686942,0.2118734431,0.1959342647,0.1697111048,0.1636923877,0.153153325,0.1364037939,0.1348623165,0.1069238306,0.1329259112,0.1081625279,0.1758288825,0.1318904163,0.1407487941,0.1263973438,0.2056761401,0.2362430867,0.2995075565,0.418509582,0.4044414653,0.5101530866,0.4001749746,0.560879898,0.3780541595,0.4933079168,0.3465458008,0.4444601788,0.4768350604,0.5398441355,0.3427524566,0.4479994297
ic_match,admonished,10,The nephew admonished the son because he,-32,0,m,0.1193874234,0.1701316053,0.1659242198,0.1867829391,0.1722584361,0.1994405877,0.1928756696,0.2098544022,0.1613628277,0.1669822935,0.1354352364,0.1520025661,0.1075536044,0.1322022673,0.1093595855,0.1287470113,0.1361161957,0.1753129745,0.1313332712,0.1514914967,0.1815139982,0.2807203282,0.2937346836,0.4579630824,0.3994636448,0.531484033,0.3948212285,0.5850276684,0.3842694806,0.5105342098,0.3517841415,0.4754137188,0.4981500686,0.5705777434,0.3679102391,0.4748567447
ic_match,adored,10,The son adored the nephew because he,-74,0,m,0.1700028293,0.1194544825,0.1894342351,0.1725255677,0.2009310385,0.1761296791,0.2123948936,0.1978704755,0.1688687849,0.1651546114,0.1531583116,0.1395746834,0.1353079144,0.1113843104,0.1352576591,0.1190345716,0.1799946572,0.1445923477,0.1528839,0.1377587197,0.2111652527,0.2325630034,0.3532621369,0.4620631422,0.457818882,0.5639510592,0.4835310346,0.6190820822,0.4278073649,0.5357599695,0.4037339527,0.4904887571,0.5173169549,0.5966897757,0.3743761904,0.4996738691
ic_match,adored,10,The nephew adored the son because he,-74,0,m,0.1193874234,0.1701391799,0.167014806,0.1867494303,0.1732061031,0.1995283107,0.1941867146,0.2106609583,0.1620196361,0.1686173798,0.1373492462,0.1533091024,0.1100302044,0.1354002403,0.1170702845,0.1346536076,0.1456054813,0.1842553164,0.1427654223,0.1654152193,0.2110433697,0.266146129,0.3698634533,0.4837559581,0.45983079,0.5853161664,0.4948705015,0.6404945563,0.4580931803,0.5540832074,0.4379418679,0.5271646032,0.5593368437,0.6075377186,0.4263857234,0.4904267736
ic_match,advised,10,The son advised the nephew because he,-28,0,m,0.1698402251,0.1192388295,0.1894405019,0.1729270375,0.2019591368,0.1754261311,0.2108626064,0.1955882611,0.1678403242,0.162301014,0.1521025203,0.1352890649,0.1332825237,0.104752407,0.1306172854,0.1059454387,0.1736027671,0.1295115793,0.1430205836,0.1293301811,0.2100315539,0.2419042999,0.3107215713,0.3964506426,0.4151522013,0.5021415805,0.436122323,0.5544322394,0.4019411454,0.4629343311,0.3694470497,0.4021196905,0.4844190069,0.5036075358,0.3591479751,0.4226619053
ic_match,advised,10,The nephew advised the son because he,-28,0,m,0.1192980889,0.1698475667,0.167779866,0.1880478904,0.1727859558,0.2021829697,0.1924937585,0.2108077865,0.1598085305,0.1658511821,0.1340827552,0.1498706716,0.1048855249,0.1290769258,0.1047889523,0.127190503,0.1313224382,0.1733374052,0.1248948908,0.1639997937,0.1889428341,0.2963090211,0.3162213465,0.451929369,0.4139152958,0.5119212753,0.4416882766,0.5734367978,0.4154655442,0.4860515452,0.3780803175,0.4398047106,0.5023688151,0.5304407713,0.3904170263,0.4320705935
ic_match,affected,10,The son affected the nephew because he,29,0,m,0.1698904771,0.1190841979,0.1888695168,0.1709260167,0.2007231293,0.1743701879,0.2118043438,0.1956906278,0.1682372421,0.1626285534,0.1520318421,0.1358691333,0.1335917894,0.1070447619,0.1360186166,0.1170409821,0.1808475698,0.1436081454,0.1545718875,0.1413306682,0.2186705536,0.222974345,0.3479598406,0.3900160579,0.4670041793,0.5261250794,0.4995589671,0.5970869995,0.4647231029,0.5146803366,0.4385575639,0.4520199106,0.5446356224,0.5565969515,0.410149545,0.4573827091
ic_match,affected,10,The nephew affected the son because he,29,0,m,0.1194540481,0.1697103857,0.1660995975,0.1862405586,0.1725269245,0.1998438652,0.1934590084,0.2110213831,0.1609175247,0.1671901506,0.1356145456,0.1492422213,0.1078307398,0.1301528674,0.116714515,0.1341764093,0.144284056,0.1851164669,0.1362493201,0.1760835743,0.2106150847,0.263613409,0.3473029185,0.4452496977,0.4515637034,0.5656146592,0.4939193482,0.6248627324,0.4581424693,0.5304063555,0.4341196464,0.4854636605,0.5503687335,0.5792706949,0.4357555989,0.4795173271
ic_match,aggravated,10,The son aggravated the nephew because he,59,0,m,0.1700028293,0.1196168215,0.1886120133,0.172209679,0.2004281019,0.1763835531,0.2118554458,0.1977713587,0.1683395002,0.1656886729,0.1520384945,0.1392220103,0.134052617,0.1112739207,0.1377766877,0.1214592451,0.1811045083,0.145730292,0.1519113289,0.135420089,0.2034674465,0.2297630406,0.3169731958,0.4028122069,0.447937471,0.5255314563,0.4654742484,0.5828849695,0.4282723886,0.4916347432,0.4107518433,0.45508717,0.5210125134,0.5752848944,0.3822388408,0.501258681
ic_match,aggravated,10,The nephew aggravated the son because he,59,0,m,0.1193874234,0.17007582,0.1664565742,0.1869054254,0.1727038317,0.199510618,0.1936365935,0.2113015005,0.1615286644,0.168455798,0.1363133227,0.151916721,0.1093790519,0.133217226,0.1186763686,0.1372446493,0.145621572,0.1859777984,0.1354501881,0.16698726,0.1926641376,0.2712575471,0.3156919151,0.4636395181,0.4365374882,0.5765219811,0.4735684671,0.6243013501,0.4471268112,0.5428254702,0.4261289786,0.5091571158,0.5456190891,0.5991646605,0.4214810794,0.5227945865
ic_match,agitated,10,The son agitated the nephew because he,85,0,m,0.1700307429,0.1196795107,0.1894819091,0.1711927899,0.2014195037,0.1753593581,0.2122772671,0.1969866281,0.1685594551,0.1642266644,0.152092461,0.1377821126,0.133612729,0.1092405489,0.1346838498,0.1162768245,0.1793206671,0.1429902422,0.148739618,0.1344100986,0.2122626715,0.2209342862,0.3122225908,0.3945380987,0.4111847758,0.49609164,0.4393838551,0.5608745301,0.4184561666,0.4929508535,0.3909549675,0.4426926448,0.514420954,0.5487274792,0.3762164118,0.4558135248
