exp,item,sent,hasIC,num,isHIGH,LSTM_avg_layer_0_HIGH_SIM,LSTM_avg_layer_0_LOW_SIM,LSTM_avg_layer_1_HIGH_SIM,LSTM_avg_layer_1_LOW_SIM,LSTM_1_layer_0_HIGH_SIM,LSTM_1_layer_0_LOW_SIM,LSTM_10_layer_0_HIGH_SIM,LSTM_10_layer_0_LOW_SIM,LSTM_11_layer_0_HIGH_SIM,LSTM_11_layer_0_LOW_SIM,LSTM_12_layer_0_HIGH_SIM,LSTM_12_layer_0_LOW_SIM,LSTM_13_layer_0_HIGH_SIM,LSTM_13_layer_0_LOW_SIM,LSTM_14_layer_0_HIGH_SIM,LSTM_14_layer_0_LOW_SIM,LSTM_15_layer_0_HIGH_SIM,LSTM_15_layer_0_LOW_SIM,LSTM_16_layer_0_HIGH_SIM,LSTM_16_layer_0_LOW_SIM,LSTM_17_layer_0_HIGH_SIM,LSTM_17_layer_0_LOW_SIM,LSTM_18_layer_0_HIGH_SIM,LSTM_18_layer_0_LOW_SIM,LSTM_19_layer_0_HIGH_SIM,LSTM_19_layer_0_LOW_SIM,LSTM_2_layer_0_HIGH_SIM,LSTM_2_layer_0_LOW_SIM,LSTM_20_layer_0_HIGH_SIM,LSTM_20_layer_0_LOW_SIM,LSTM_21_layer_0_HIGH_SIM,LSTM_21_layer_0_LOW_SIM,LSTM_22_layer_0_HIGH_SIM,LSTM_22_layer_0_LOW_SIM,LSTM_23_layer_0_HIGH_SIM,LSTM_23_layer_0_LOW_SIM,LSTM_24_layer_0_HIGH_SIM,LSTM_24_layer_0_LOW_SIM,LSTM_25_layer_0_HIGH_SIM,LSTM_25_layer_0_LOW_SIM,LSTM_3_layer_0_HIGH_SIM,LSTM_3_layer_0_LOW_SIM,LSTM_4_layer_0_HIGH_SIM,LSTM_4_layer_0_LOW_SIM,LSTM_5_layer_0_HIGH_SIM,LSTM_5_layer_0_LOW_SIM,LSTM_6_layer_0_HIGH_SIM,LSTM_6_layer_0_LOW_SIM,LSTM_7_layer_0_HIGH_SIM,LSTM_7_layer_0_LOW_SIM,LSTM_8_layer_0_HIGH_SIM,LSTM_8_layer_0_LOW_SIM,LSTM_9_layer_0_HIGH_SIM,LSTM_9_layer_0_LOW_SIM,LSTM_1_layer_1_HIGH_SIM,LSTM_1_layer_1_LOW_SIM,LSTM_10_layer_1_HIGH_SIM,LSTM_10_layer_1_LOW_SIM,LSTM_11_layer_1_HIGH_SIM,LSTM_11_layer_1_LOW_SIM,LSTM_12_layer_1_HIGH_SIM,LSTM_12_layer_1_LOW_SIM,LSTM_13_layer_1_HIGH_SIM,LSTM_13_layer_1_LOW_SIM,LSTM_14_layer_1_HIGH_SIM,LSTM_14_layer_1_LOW_SIM,LSTM_15_layer_1_HIGH_SIM,LSTM_15_layer_1_LOW_SIM,LSTM_16_layer_1_HIGH_SIM,LSTM_16_layer_1_LOW_SIM,LSTM_17_layer_1_HIGH_SIM,LSTM_17_layer_1_LOW_SIM,LSTM_18_layer_1_HIGH_SIM,LSTM_18_layer_1_LOW_SIM,LSTM_19_layer_1_HIGH_SIM,LSTM_19_layer_1_LOW_SIM,LSTM_2_layer_1_HIGH_SIM,LSTM_2_layer_1_LOW_SIM,LSTM_20_layer_1_HIGH_SIM,LSTM_20_layer_1_LOW_SIM,LSTM_21_layer_1_HIGH_SIM,LSTM_21_layer_1_LOW_SIM,LSTM_22_layer_1_HIGH_SIM,LSTM_22_layer_1_LOW_SIM,LSTM_23_layer_1_HIGH_SIM,LSTM_23_layer_1_LOW_SIM,LSTM_24_layer_1_HIGH_SIM,LSTM_24_layer_1_LOW_SIM,LSTM_25_layer_1_HIGH_SIM,LSTM_25_layer_1_LOW_SIM,LSTM_3_layer_1_HIGH_SIM,LSTM_3_layer_1_LOW_SIM,LSTM_4_layer_1_HIGH_SIM,LSTM_4_layer_1_LOW_SIM,LSTM_5_layer_1_HIGH_SIM,LSTM_5_layer_1_LOW_SIM,LSTM_6_layer_1_HIGH_SIM,LSTM_6_layer_1_LOW_SIM,LSTM_7_layer_1_HIGH_SIM,LSTM_7_layer_1_LOW_SIM,LSTM_8_layer_1_HIGH_SIM,LSTM_8_layer_1_LOW_SIM,LSTM_9_layer_1_HIGH_SIM,LSTM_9_layer_1_LOW_SIM
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,0.01096429156,0.03985282243,0.2013304174,0.2415230029,-0.0006085442647,0.0007245358923,0.001870299382,0.003827194972,-0.008428428255,0.04868675194,0.07525598338,0.0353362965,0.07292115292,0.06921007577,-0.000547340623,0.1449462347,0.0006833917852,0.08982182523,0.0687453557,0.0504778922,0.0007967773477,-0.0001285648312,-0.001176289037,0.04207103552,0.002138974307,0.001083520444,0.0002543658033,0.05284300498,0.04621281174,-0.04522383927,0.01509043429,0.0442894107,0.001657998397,0.05496420995,-0.0003054677393,0.01782610803,0.05684255941,0.0993145238,-0.01055140804,0.00010610582,0.004631940054,-0.001739918284,0.001316657622,-0.04469728574,-0.05416260351,-0.001165279889,0.004496560398,0.1347835439,-5.60E-05,0.01699462596,-0.002156238887,0.1006647266,-0.0008156219332,0.08130382588,0.1938631399,0.2360866297,0.1096510781,0.1780413311,0.2670899723,0.2238764895,0.1388949431,0.2285307787,0.1939023816,0.1218406103,0.1779556265,0.2958375387,0.2182586618,0.1978124081,0.1338151673,0.1672149527,0.2340237779,0.3157356841,0.2099287457,0.2794487277,0.1600727674,0.1712851208,0.2042334024,0.1994354201,0.2316868489,0.2542824569,0.2174040527,0.2732845198,0.192567516,0.2938970743,0.1843783557,0.3062137888,0.2306268037,0.3412376306,0.1515149101,0.2486973748,0.2823434749,0.2626938739,0.2469881662,0.221810088,0.1511176643,0.2723746199,0.2340246773,0.136911883,0.2227297888,0.3182743906,0.1753959306,0.249277363,0.270792582,0.2439743162
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,0.04504423774,0.002860394512,0.2612458865,0.1682520514,0.06175885091,-0.05339989659,0.0001252724147,-0.0001468562114,0.04377206606,-0.0001068776696,0.002840890707,-0.002822027201,0.1147792238,0.06098017266,0.0715698013,-0.003187549735,0.06670387764,-0.001161843669,0.04961989299,0.06537210594,0.0007289391356,-0.001283447102,0.00122478726,0.0001420299969,0.00146137164,0.0001367814657,0.08168596408,0.002942170267,-0.02593170776,0.05033297494,0.1570085516,-0.04968937283,0.0630237041,-0.001503946779,0.0582176272,-3.43E-05,0.05280807886,0.05077084168,-0.0006181609327,0.0001477624226,0.002362511226,0.0008482363005,0.004129774441,-0.04814619831,-0.00203424882,-0.04989367589,0.05906603194,0.002529924692,0.09514468005,0.04907318799,0.1108385153,-0.001328996645,0.05581964844,0.0009386689497,0.1879394055,0.1783001473,0.2082825655,0.08786588038,0.2524062661,0.1493393957,0.2112169252,0.1346297863,0.2621709276,0.09063800539,0.2922771794,0.2194003053,0.2808764835,0.1469281386,0.2400266965,0.1066392153,0.2741754698,0.1485869629,0.2914009633,0.1190426584,0.2316767298,0.1026161713,0.2761058203,0.1745985604,0.300248189,0.1829174603,0.2965127687,0.2011716481,0.2665295721,0.2342938556,0.2728489176,0.1121749405,0.2860288873,0.2728026655,0.1823470409,0.2505218911,0.3403246022,0.1510207636,0.2280922348,0.2063870529,0.2614875456,0.08684716323,0.2757327471,0.1307572149,0.2765473277,0.2772059691,0.2322007399,0.1737335138,0.3036911573,0.2678819191
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,0.01540214618,0.0208061763,0.2045055474,0.2441672255,-0.001768493997,-0.05126438968,8.16E-05,0.002492602502,-0.006097592506,0.002462021403,0.002114496133,0.04964700898,0.07144424822,0.06715966706,0.003665216818,0.04426593655,-0.001323342853,0.04640570672,0.05016761935,0.04715610069,-0.0007207224786,0.0001553534198,-0.001555582849,0.0430538578,0.003158729727,0.002217691963,0.005371081646,0.004304735715,7.71E-05,7.78E-05,0.03168032203,-0.0008713098535,-0.0003990742115,-0.0009340587454,-0.0003051427118,-0.0005948163315,0.05381963373,0.1010852644,0.00128045804,0.04943379722,0.001636267827,-0.002546666608,0.005888424335,0.002171556331,-0.0003054626512,-0.0001073909039,0.06445564154,0.04763876087,0.04745325278,-0.02027662933,0.05539363885,0.05040596383,-0.0001586104444,0.03661587204,0.177608202,0.2811115734,0.185195883,0.2352230829,0.1881286705,0.2271595889,0.2001916443,0.2865780885,0.1850859751,0.153032228,0.2210929585,0.3200576066,0.1815321807,0.1614744309,0.20642838,0.2536380451,0.1892094288,0.1889280174,0.2516192209,0.2458736589,0.2128975946,0.1952811646,0.2265460468,0.1523457343,0.1894553571,0.2484410357,0.194399108,0.2591397872,0.1714006667,0.18160622,0.2481529187,0.3570077539,0.2750654578,0.3485767764,0.1303583574,0.339950609,0.2675466147,0.2713099913,0.1720864519,0.2618341694,0.2437917175,0.2283199036,0.1840610212,0.1278035698,0.222557272,0.3014943769,0.227274676,0.2679718292,0.1609528815,0.2100213964
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,0.0192740579,0.009495903882,0.2001676976,0.1433722466,-0.003639479435,-0.06104396292,8.16E-05,-9.54E-05,-0.006052710578,0.04960475717,0.001933747946,0.003260215038,0.1133686766,0.08600315188,0.003649256094,-0.003291136102,-0.001168272316,0.05872015913,0.0501721675,0.06163165254,-0.0005552958791,0.0008617010891,-0.001400449854,0.0003873164081,0.003158729738,8.01E-05,0.005129071151,0.005957649564,5.10E-05,0.05063421822,0.09226551421,-0.05419415627,-0.000399079062,-0.002519603206,-0.0003966978099,0.0002895661079,0.05381751958,0.05307546598,0.0006686195475,0.0753244156,0.001342360922,0.000701865923,0.005888424159,-0.05161306089,-0.0001348445735,-0.05352837489,0.06443824871,0.001980957211,0.04439855883,0.01393622872,0.05539385947,-0.0004413783695,-0.0001590781857,0.001675204649,0.1709821118,0.1844630033,0.2023500222,0.1003853034,0.1549359674,0.1557334571,0.1839160515,0.09789420723,0.2061120528,0.1382448316,0.2155041604,0.239507653,0.1800402056,0.07821449505,0.2218732771,0.05541692867,0.149092002,0.02553449855,0.2412034709,0.06456958404,0.2119608377,0.101117091,0.2377673004,0.1668869881,0.1924914574,0.1436409342,0.1827920037,0.1481040794,0.1624563677,0.1282473259,0.2549417015,0.08955654293,0.250079185,0.2898744647,0.1589054054,0.2720369778,0.2557245567,0.1145901637,0.1682935946,0.241433624,0.2117820468,0.08659340344,0.1898414355,0.1079229669,0.2115858081,0.2179710732,0.2052011712,0.1585267315,0.1843602463,0.177839835
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,0.04013411935,0.04548320502,0.2037129967,0.2277821137,0.06134275362,0.0006290703638,0.0001252723309,0.003826732093,0.04642437801,0.04991835578,0.002976528134,0.04237996686,0.07036050554,0.06604544413,0.07156980129,0.1449643787,0.0617553595,0.1276906407,0.0496217601,0.04817971908,0.0001411015629,-3.03E-05,0.000947069274,0.04295020992,0.001458984163,0.001024409689,0.07597403259,0.05136619624,-0.02523653519,-0.04497675922,0.08470198692,0.04525370557,0.06302266745,0.05600511552,0.05851526692,0.01806949546,0.0528051645,0.09980213665,0.001185403473,0.0457640703,0.002373168008,-0.002620932784,0.004669108939,0.001671334959,-0.002035432243,-0.0007156041332,0.06074108132,0.1384113514,0.09486386377,0.02077005467,0.1108385176,0.1006670599,0.05421117616,0.08003425132,0.1714902202,0.2599756728,0.184231223,0.2204259719,0.209118871,0.2166983455,0.2015865916,0.2603677176,0.1952247279,0.1368521554,0.2477053142,0.3184369705,0.216957871,0.1912112327,0.1666444889,0.1458366465,0.1873414452,0.1784913226,0.2373404001,0.2171763729,0.2077959628,0.1744879477,0.2309859223,0.1472509549,0.1762922642,0.2098896805,0.2306377958,0.2565892856,0.1745363523,0.1794759088,0.2170909248,0.3234274911,0.2157503491,0.2947742003,0.1159059962,0.3065281319,0.2891579807,0.2627749817,0.1915943262,0.2693516079,0.2396929988,0.222165179,0.1822102581,0.1349802175,0.2214548485,0.3021166726,0.2189078662,0.2523209048,0.1631699176,0.212947271
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,0.0440372105,0.007194190873,0.1997937752,0.1302609334,0.06175886217,-0.05442938475,0.0001252723299,-0.0001464410952,0.04629166884,-0.0001567370937,0.002839416585,-0.003173872796,0.1116969401,0.08478494332,0.0715698013,-0.003183968029,0.06176960973,0.05592381798,0.04962631491,0.062513523,0.0002837806707,-0.0004400270264,0.001090272721,0.0001578285336,0.001458984125,3.70E-05,0.07750272111,0.005494629022,-0.02550985273,0.05055311784,0.1436958173,-0.05255061348,0.06302266744,-0.002322029117,0.057503601,6.77E-05,0.05280454598,0.05077283124,0.0006150297758,0.06928717254,0.002108085517,0.0007018534088,0.00466949777,-0.04676354616,-0.002035219455,-0.0505687936,0.06073902027,0.00345318036,0.09225373558,0.009963339493,0.1108385176,-0.001324927289,0.05421117185,0.001204208493,0.1582514492,0.1746829689,0.1858712801,0.08619922294,0.1805962002,0.1404368368,0.1749951657,0.09012691067,0.2182032667,0.1014923677,0.2457327748,0.2432299405,0.2186396542,0.08841288769,0.1864418427,0.01548447398,0.1481123543,0.02508197489,0.2192844202,0.05226719299,0.211541394,0.06813149549,0.2386219207,0.1653856064,0.1781992789,0.1171372814,0.2109079855,0.1428758857,0.1671831358,0.1150634122,0.2296815805,0.05500537511,0.2130554777,0.2528760798,0.1424082881,0.2451979029,0.277409649,0.1068454063,0.1847782959,0.2593869607,0.2202589765,0.0694374523,0.1867195301,0.08475780432,0.2148084639,0.2112156269,0.1972882332,0.1607439252,0.1858537618,0.1850483424
reading,3,The woman assisted the maid of the executives who was,1,sg,1,0.005281670824,0.0451810461,0.2206985383,0.2743365459,0.0002174976613,-0.0004025987661,-0.0001988313718,0.001722936045,-0.04809655077,0.0008411435768,0.1771242257,0.05646894098,0.0001694097298,0.2273586099,0.04796734833,0.04664954335,-0.001126272627,-0.002742727274,-0.05490401294,0.1052583222,-0.0004667378889,9.35E-05,-0.0009778527724,0.04664377384,0.00388367277,0.001388087903,0.002866571396,0.04625215637,0.06656602522,1.15E-05,-0.0002644467431,0.1227488678,-0.005412153362,0.001905688796,6.63E-05,0.0610042788,0.0008887858919,0.05258578686,-1.98E-05,0.06137581549,0.002241023079,0.05179628002,0.003158784487,0.006601110449,-0.06291351932,9.78E-05,0.001035475338,0.1062127395,0.0004477221158,0.07223729062,-0.001195560977,0.05931977703,0.0009846796889,0.004097527468,0.2457543708,0.229593918,0.2449218196,0.2419091151,0.1472797762,0.2785995184,0.254687364,0.3304039631,0.2201922545,0.2681940178,0.2168729579,0.3191575457,0.2091804368,0.2987346061,0.236683432,0.2967718222,0.2788934284,0.2917372316,0.2006132662,0.2426372337,0.2528368856,0.2826885363,0.2525118258,0.2798979471,0.2421032109,0.23564285,0.2628486897,0.2603005286,0.1982538369,0.2514076748,0.1642437509,0.3344087654,0.2542030265,0.314975513,0.2040474485,0.2928014072,0.2281187097,0.2784975014,0.1797365402,0.223885862,0.2012979652,0.2102403378,0.1767436313,0.3228223022,0.2399143539,0.2801117634,0.1820422254,0.2416269043,0.2234822502,0.2513667809
reading,3,The woman assisted the maids of the executive who was,1,sg,0,0.01620197824,-0.001435153403,0.2774041199,0.1245755362,-0.0657391091,-0.0009250276311,-0.0009469193848,-0.0001905916644,-0.001530800611,-0.006054598809,0.1357762782,7.40E-06,0.0008037632148,0.06306705602,-0.005088263765,-0.003328156055,-0.0004183003857,-0.000465418371,0.03928913802,0.05453044146,-0.0002023289842,0.0004417571541,-0.00294637908,-0.0541986586,0.001104085983,0.002448345953,0.003217419032,0.001273743729,-4.34E-05,-0.04620722151,0.05419223532,0.0008742689122,-0.0009491419084,-0.002588777472,-0.0002272488492,0.002893002043,0.05238703047,0.005253283477,1.78E-10,-4.17E-10,0.001100486021,0.001978886922,0.0009699609664,0.0002716064394,-0.0003529857827,-1.96E-06,0.0680345516,-0.05654674633,0.0007102781853,0.0008479934665,0.05977753854,-0.0004959139859,0.06613154605,0.001236447593,0.2422622927,0.1280082281,0.2961069213,0.1659840583,0.2976281332,0.1025417307,0.343967453,0.1118297395,0.298987296,0.137841899,0.3063111571,0.2567166492,0.2298654962,0.1141923024,0.295935082,0.04454234487,0.3106097461,0.0481969006,0.276751293,0.129437058,0.2837574889,0.07646652579,0.2323639823,0.1431146365,0.2615564399,0.07969174044,0.2542579206,0.1923995871,0.2717221083,0.05841894222,0.3348945045,0.1789996851,0.3096103754,0.1764855151,0.2237714049,0.1032992283,0.3140196612,0.15089121,0.2163795895,0.1397401305,0.3021246601,0.1521059135,0.2318308152,0.06169223742,0.2648002374,0.113671596,0.2526814084,0.10035083,0.2829075295,0.1477697165
reading,3,The woman assisted the maid of the executives who were,1,pl,0,0.001395947166,0.06953224046,0.2013647718,0.2625721293,-0.0002245843435,0.04951440369,-0.0003052531817,0.002645114313,-0.06597169038,0.04909162322,0.1561497644,0.05122622269,0.0003218203205,0.2190221677,0.0491599644,0.1597839338,-0.0007184538534,0.05904778757,0.005009860353,0.1063240694,2.32E-06,0.05819589069,-0.0004720435239,0.04646261773,0.001795433725,0.0006417172566,-0.04882184047,0.0863637849,0.001459650713,0.0002297311219,-0.0007937994315,0.170353768,-0.004976245104,0.06863546048,-5.77E-05,0.05851553678,0.0007981453424,0.05239282345,-1.81E-05,0.05602990095,0.002226175153,0.05179625567,0.002436752802,0.01074567414,-0.06035492491,-0.0003086579608,0.001947022225,0.1483455923,-0.0009034185263,0.1187912992,-0.003586662758,0.0596301732,0.000796511305,0.05482912103,0.2248400685,0.2380341477,0.2196535314,0.2417938429,0.1485098245,0.2678705377,0.2153899772,0.2874550011,0.2043404832,0.2563194765,0.177081822,0.3099957356,0.1891085927,0.3270925845,0.1563837225,0.2725018481,0.274719948,0.2818523949,0.2106753284,0.2135402369,0.2372561688,0.264144468,0.2212563063,0.2733248178,0.2182372211,0.2030420287,0.2400560794,0.2628450663,0.1915659947,0.2313488313,0.119338447,0.2941400736,0.2247290652,0.2696149743,0.1868892229,0.2468307071,0.2167383718,0.3000214127,0.1867892645,0.2584613692,0.1739561584,0.1974901765,0.1745853029,0.2972400441,0.2306573867,0.2731704928,0.1619766971,0.2315612061,0.2293843109,0.264611759
reading,3,The woman assisted the maids of the executive who were,1,pl,1,0.03781328023,0.003983468939,0.2764990618,0.1289753702,-0.03827541933,0.000858027826,-0.001453745215,-0.0002927439494,0.05055591998,-0.008098323642,0.1234474091,-0.003883885872,0.001167617392,0.06295448807,0.0904280805,-0.07123004482,0.06539602795,-0.0002971803928,0.04388496339,0.05570806092,5.63E-05,-9.72E-07,-0.001405461129,-0.05166732065,0.0005104225488,0.001131878307,0.05072667739,0.001191469797,-0.05935548791,-0.0007994690962,0.1085391968,0.001750418168,0.0605286295,-0.002379598352,0.05302124687,-8.40E-10,0.05026709338,0.00729400075,1.63E-10,0.0589101439,0.00110122584,0.001978874184,0.0007496322621,0.04799858998,-0.001168223366,-6.47E-06,0.0628559857,-0.05103256694,0.05203371148,-0.002369866768,0.1186593236,-0.001488607448,0.113060829,0.05335781782,0.2514281708,0.1359147909,0.3017827554,0.1780055722,0.2992013674,0.1025629434,0.3053310233,0.1469255034,0.2986394135,0.1248472487,0.3063969869,0.2540705243,0.248947198,0.1426471322,0.254959091,0.02619506639,0.323796204,0.04722391818,0.2589617405,0.1371763935,0.2762269806,0.06644419767,0.2188505575,0.1465064313,0.2402902352,0.06382706044,0.2853754926,0.1816270746,0.2763842022,0.05118140873,0.3118127532,0.1733876806,0.2976711717,0.1740793727,0.2205157326,0.1255534947,0.337236278,0.1417932209,0.245712332,0.1508858198,0.3198461319,0.2048716457,0.2399937675,0.0689824727,0.2628136049,0.103082366,0.24348056,0.09503580322,0.2868227941,0.1815571133
reading,3,The woman joked with the maid of the executives who was,0,sg,1,0.01584085474,0.04919775959,0.2390702414,0.2997156762,-0.06558621289,-0.0004329633604,-0.0009431790128,0.00170701971,-0.001659364245,0.001703675828,0.1360509862,0.05637238979,0.0006974946089,0.2112598678,-0.005747438042,0.04673865148,-0.0004191083809,-0.002815342323,0.0364561537,0.1001067889,4.97E-05,0.0001173503963,-0.000632368458,0.04499626122,0.001104086525,0.001314973607,0.003862145873,0.05646661712,2.09E-05,1.83E-05,0.05178325927,0.1483391687,-0.000948873916,0.0009768788731,0.0004230753119,0.09286856317,0.05198443255,0.05213195217,-0.000305544277,0.06136106122,0.001373430341,0.08060972069,0.0009571503766,0.007353500861,7.81E-05,5.43E-05,0.06441611661,0.1330534428,0.0001404512932,0.07046656375,0.05977695582,0.06055896307,0.06308896558,0.004616294351,0.2382379153,0.2645595747,0.2699950846,0.2611482025,0.1933140044,0.2590040053,0.2658022466,0.2688842134,0.2541955647,0.2856754767,0.2653434084,0.3418571477,0.2134795774,0.2872473216,0.2713656802,0.3524879091,0.2821447717,0.3390104702,0.2370571272,0.273264795,0.2545568512,0.3033142663,0.1997819703,0.2683389943,0.2408191263,0.2895590154,0.2292345045,0.2462449686,0.2669435971,0.3216805129,0.2911367817,0.3700950684,0.2414984085,0.3321351411,0.1900832875,0.3265929675,0.2500621072,0.3377073424,0.161105882,0.2994659814,0.2607351909,0.2590681393,0.1709632939,0.3535472147,0.23032986,0.3086846327,0.2401265228,0.2557126729,0.2584432704,0.2876058716
reading,3,The woman joked with the maids of the executive who was,0,sg,0,0.01589719233,-0.001727867681,0.2377813601,0.1242730099,-0.06574063724,-0.0009169926093,-0.0009431790264,-0.0001899383927,-0.001628293176,-0.006219263284,0.1360815414,1.14E-06,-6.50E-05,0.0533111242,-0.005088263765,-0.003328155965,-0.0004183012201,-0.0004654362788,0.03645615352,0.0523231106,6.70E-05,-0.0001461805554,-0.0006188419069,-0.04907360119,0.001104085996,0.00243739062,0.003985908896,0.00154703235,-4.46E-05,-0.04631086788,0.05271537608,0.0004085047324,-0.0009491420692,-0.002598469244,0.0002946384242,0.001388814817,0.05198443578,0.004674466853,-0.0002989057678,0.0008104511906,0.001329840353,0.002389965809,0.0009309336066,0.001027149085,-0.0002176294986,-8.89E-07,0.06554014586,-0.05452199199,-3.78E-05,-4.49E-05,0.05977753756,-0.0004966486587,0.06321274337,0.000797519065,0.2252651665,0.1467675338,0.2633204693,0.1155194489,0.21199093,0.09557643919,0.2816003606,0.1075290351,0.2663590013,0.1223331165,0.2587239438,0.2275926641,0.1912013069,0.05756172389,0.2695183755,0.04015754448,0.2638918841,0.1239856785,0.2305048875,0.1437016755,0.2358883966,0.07447736841,0.1932829254,0.1283469803,0.2458949487,0.1005958471,0.220758523,0.1335212318,0.2544976242,0.1235816936,0.3131227809,0.1803166043,0.2637613962,0.1890420345,0.1744524755,0.1071647952,0.2543841172,0.1785704961,0.1876209515,0.1782671251,0.2416216892,0.1090004343,0.1845680812,0.06375364432,0.2303616654,0.1207951919,0.238944226,0.07465997586,0.2429978752,0.1640069651
reading,3,The woman joked with the maid of the executives who were,0,pl,0,0.03684514246,0.07308399132,0.2395900851,0.2843636049,-0.03816010399,0.04912738626,-0.001450288495,0.002624815651,0.0468597015,0.04879543274,0.1237097846,0.05148784109,0.001499843749,0.2015187873,0.0858179805,0.1555600907,0.06539564768,0.05841067948,0.04085899793,0.1011988122,0.0002619401253,0.05451722623,0.0007290567466,0.04500309827,0.0005104225591,0.0006079162948,0.05068335001,0.09724646716,-0.05883524542,0.0001620142834,0.1031947061,0.1953352302,0.06052862949,0.06964106665,0.05082516275,0.08860292674,0.04989753201,0.05189195554,-0.0002811488088,0.05646248345,0.001374126836,0.08060968351,0.0007384976548,0.01139598417,-0.0007546225926,-0.0005225425945,0.06088954918,0.1752048004,0.04881166819,0.1173690585,0.1186593238,0.06057287572,0.1093640493,0.0542756929,0.2499358777,0.2509881038,0.2864322247,0.2451302747,0.2042577858,0.2537354216,0.2501556687,0.231200421,0.2472897623,0.2695662199,0.2708823198,0.3426267666,0.2355682745,0.3128129159,0.2311216288,0.3208505919,0.2883310527,0.3262228141,0.225403227,0.2468829284,0.2373347906,0.2814875674,0.2046527368,0.2704685763,0.2218602527,0.2510316555,0.2698947536,0.2376944228,0.2703222125,0.3315584353,0.2683855487,0.3229262036,0.2178460182,0.2952267402,0.1714986715,0.2662573471,0.271265716,0.356158569,0.1927012098,0.3110195833,0.2775703004,0.2424851078,0.1804175335,0.3179366588,0.2221319543,0.2805249104,0.2348780096,0.250492897,0.2596145983,0.29380499
reading,3,The woman joked with the maids of the executive who were,0,pl,1,0.03706889672,0.003637295935,0.2385763502,0.1273709764,-0.03827674904,0.0008491210274,-0.001450288606,-0.0002922010638,0.04773081289,-0.008095838925,0.1237390066,-0.003923962869,0.0009133105445,0.05226861922,0.08820385729,-0.06803241874,0.06539602775,-0.0002971915365,0.04085899506,0.05351096011,0.0002767074083,-0.0004888620367,0.0007427961165,-0.04697630423,0.0005104225479,0.001126813606,0.05007678059,0.001214391177,-0.05934962608,-0.0008044795262,0.105162914,0.001224830531,0.0605286295,-0.002388506603,0.05170412414,-0.001293795995,0.04989717556,0.006652055226,-0.0002749477531,0.05858993841,0.001330550913,0.002389945149,0.0007150146698,0.0491796092,-0.00105237179,-4.26E-06,0.06175751213,-0.05019594485,0.04955578024,-0.003086584785,0.1186593212,-0.001490900808,0.1093666621,0.05129736736,0.2357075244,0.1402431061,0.2748628145,0.1320534076,0.2269848415,0.1023459749,0.2548664646,0.1325580085,0.2574174818,0.1146241968,0.2659255101,0.2191400622,0.2147490113,0.08003300857,0.2286132076,0.02412011909,0.2741134195,0.1278056977,0.2165657929,0.1407424056,0.2254413415,0.06654897427,0.1876108852,0.14265243,0.2249211312,0.08113956525,0.2528392801,0.1260359812,0.2541915076,0.1311760193,0.2888050303,0.1677771865,0.2447484787,0.1895059052,0.1619414637,0.125721457,0.2797380803,0.1713471575,0.2137625741,0.1800797879,0.2706919729,0.1554933605,0.1971012939,0.07066974083,0.2273328767,0.1117842116,0.2322468708,0.07258802159,0.2532299,0.1780886245
reading,3,The woman assisted the executive of the maids who was,1,sg,1,-0.002089533557,0.01633007856,0.1150641982,0.2249775344,-0.00065540658,-0.06837344112,-6.05E-05,-0.0007884413405,-0.007204900145,-0.001745804405,9.21E-06,0.1390329503,0.04788840136,0.0008834192227,-0.003329132665,-0.005052455301,-0.0004648868169,-2.82E-05,0.05421646252,0.03569473841,0.0006780792473,-2.91E-05,-0.05342492604,-0.002305648258,0.002466690498,0.0007147094017,0.0009199299595,0.002253048587,-0.04676773479,-1.06E-07,0.001194611025,0.05598671749,-0.002338314255,-0.001542291952,0.002892497906,-0.0009959547849,0.003645192198,0.05492794694,4.92E-12,-5.64E-11,0.002410537255,4.33E-05,-0.0008890034565,0.001801374428,-6.00E-05,-9.05E-05,-0.05518273405,0.06903880921,0.000899728041,0.0006464949541,-0.000460529475,0.06139416499,0.001378349478,0.06678628267,0.1346257047,0.2854456171,0.1002993796,0.1755754567,0.05208763009,0.2340076757,0.1227106476,0.2485560808,0.1535444828,0.1772189878,0.2368777889,0.3486033589,0.08055102142,0.1086403648,0.1148772198,0.1951144478,0.1333202728,0.1567263597,0.1235594195,0.2878741939,0.1181013657,0.2620335079,0.09658717094,0.2563525824,0.1048994085,0.2054213408,0.1582666778,0.2357358404,0.0438811013,0.1341817188,0.1203716818,0.2517708102,0.1069519606,0.3362869381,0.1306333417,0.2386482302,0.1061365009,0.2087551328,0.06548376466,0.1971119328,0.1687184719,0.2173110757,0.03800630712,0.1900534631,0.1303706953,0.2202662035,0.1089098583,0.2351412073,0.1268330819,0.2176058333
