exp,item,sent,hasIC,num,isHIGH,layer,NP,sim
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,11,1,0.3450338095
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,11,2,0.2288926201
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,12,1,0.6026454966
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,12,2,0.5174310295
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,13,1,0.7185423359
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,13,2,0.6510397993
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,14,1,0.7319790301
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,14,2,0.6726374328
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,15,1,0.6828826641
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,15,2,0.6060724864
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,16,1,0.600906021
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,16,2,0.5417795481
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,17,1,0.6624478156
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,17,2,0.5826484356
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,18,1,0.6296260343
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,18,2,0.5729422145
reading,16,The man visited the businessman of the associates who was,0,sg,1,1,1,0.1000805006
reading,16,The man visited the businessman of the associates who was,0,sg,1,1,2,0.03811634054
reading,16,The man visited the businessman of the associates who was,0,sg,1,2,1,0.1415029671
reading,16,The man visited the businessman of the associates who was,0,sg,1,2,2,0.08260584857
reading,16,The man visited the businessman of the associates who was,0,sg,1,3,1,0.1326005568
reading,16,The man visited the businessman of the associates who was,0,sg,1,3,2,0.06453225731
reading,16,The man visited the businessman of the associates who was,0,sg,1,4,1,0.1436447344
reading,16,The man visited the businessman of the associates who was,0,sg,1,4,2,0.08070533282
reading,16,The man visited the businessman of the associates who was,0,sg,1,5,1,0.1109773744
reading,16,The man visited the businessman of the associates who was,0,sg,1,5,2,0.04230425002
reading,16,The man visited the businessman of the associates who was,0,sg,1,6,1,0.09239393182
reading,16,The man visited the businessman of the associates who was,0,sg,1,6,2,0.03841555633
reading,16,The man visited the businessman of the associates who was,0,sg,1,7,1,0.07891830708
reading,16,The man visited the businessman of the associates who was,0,sg,1,7,2,0.0129330027
reading,16,The man visited the businessman of the associates who was,0,sg,1,8,1,0.09229438438
reading,16,The man visited the businessman of the associates who was,0,sg,1,8,2,0.04417901117
reading,16,The man visited the businessman of the associates who was,0,sg,1,9,1,0.1449272896
reading,16,The man visited the businessman of the associates who was,0,sg,1,9,2,0.07335264535
reading,16,The man visited the businessman of the associates who was,0,sg,1,10,1,0.1760863661
reading,16,The man visited the businessman of the associates who was,0,sg,1,10,2,0.1549275835
reading,16,The man visited the businessman of the associates who was,0,sg,1,11,1,0.2726878538
reading,16,The man visited the businessman of the associates who was,0,sg,1,11,2,0.3459447187
reading,16,The man visited the businessman of the associates who was,0,sg,1,12,1,0.5700215154
reading,16,The man visited the businessman of the associates who was,0,sg,1,12,2,0.5663683815
reading,16,The man visited the businessman of the associates who was,0,sg,1,13,1,0.6529959301
reading,16,The man visited the businessman of the associates who was,0,sg,1,13,2,0.6806937258
reading,16,The man visited the businessman of the associates who was,0,sg,1,14,1,0.6880076864
reading,16,The man visited the businessman of the associates who was,0,sg,1,14,2,0.7098363805
reading,16,The man visited the businessman of the associates who was,0,sg,1,15,1,0.6431207043
reading,16,The man visited the businessman of the associates who was,0,sg,1,15,2,0.6692598065
reading,16,The man visited the businessman of the associates who was,0,sg,1,16,1,0.5721692425
reading,16,The man visited the businessman of the associates who was,0,sg,1,16,2,0.5983249207
reading,16,The man visited the businessman of the associates who was,0,sg,1,17,1,0.644419931
reading,16,The man visited the businessman of the associates who was,0,sg,1,17,2,0.6536084221
reading,16,The man visited the businessman of the associates who was,0,sg,1,18,1,0.6087851442
reading,16,The man visited the businessman of the associates who was,0,sg,1,18,2,0.617305045
reading,16,The man visited the businessmen of the associate who was,0,sg,0,1,1,0.07547366136
reading,16,The man visited the businessmen of the associate who was,0,sg,0,1,2,0.03681273996
reading,16,The man visited the businessmen of the associate who was,0,sg,0,2,1,0.1230066441
reading,16,The man visited the businessmen of the associate who was,0,sg,0,2,2,0.0696349748
reading,16,The man visited the businessmen of the associate who was,0,sg,0,3,1,0.1095717659
reading,16,The man visited the businessmen of the associate who was,0,sg,0,3,2,0.06784633599
reading,16,The man visited the businessmen of the associate who was,0,sg,0,4,1,0.122095059
reading,16,The man visited the businessmen of the associate who was,0,sg,0,4,2,0.08022164642
reading,16,The man visited the businessmen of the associate who was,0,sg,0,5,1,0.09230791352
reading,16,The man visited the businessmen of the associate who was,0,sg,0,5,2,0.06229073918
reading,16,The man visited the businessmen of the associate who was,0,sg,0,6,1,0.06572346993
reading,16,The man visited the businessmen of the associate who was,0,sg,0,6,2,0.05217374485
reading,16,The man visited the businessmen of the associate who was,0,sg,0,7,1,0.05244099467
reading,16,The man visited the businessmen of the associate who was,0,sg,0,7,2,0.04477493402
reading,16,The man visited the businessmen of the associate who was,0,sg,0,8,1,0.06659401808
reading,16,The man visited the businessmen of the associate who was,0,sg,0,8,2,0.05310871214
reading,16,The man visited the businessmen of the associate who was,0,sg,0,9,1,0.08520289636
reading,16,The man visited the businessmen of the associate who was,0,sg,0,9,2,0.08063465616
reading,16,The man visited the businessmen of the associate who was,0,sg,0,10,1,0.1240283779
reading,16,The man visited the businessmen of the associate who was,0,sg,0,10,2,0.1167526051
reading,16,The man visited the businessmen of the associate who was,0,sg,0,11,1,0.2202925627
reading,16,The man visited the businessmen of the associate who was,0,sg,0,11,2,0.2443386895
reading,16,The man visited the businessmen of the associate who was,0,sg,0,12,1,0.5250894928
reading,16,The man visited the businessmen of the associate who was,0,sg,0,12,2,0.4912463321
reading,16,The man visited the businessmen of the associate who was,0,sg,0,13,1,0.6387726676
reading,16,The man visited the businessmen of the associate who was,0,sg,0,13,2,0.6104514984
reading,16,The man visited the businessmen of the associate who was,0,sg,0,14,1,0.6672493605
reading,16,The man visited the businessmen of the associate who was,0,sg,0,14,2,0.6070474724
reading,16,The man visited the businessmen of the associate who was,0,sg,0,15,1,0.6210038128
reading,16,The man visited the businessmen of the associate who was,0,sg,0,15,2,0.543573689
reading,16,The man visited the businessmen of the associate who was,0,sg,0,16,1,0.5561813902
reading,16,The man visited the businessmen of the associate who was,0,sg,0,16,2,0.4825974852
reading,16,The man visited the businessmen of the associate who was,0,sg,0,17,1,0.6372674103
reading,16,The man visited the businessmen of the associate who was,0,sg,0,17,2,0.5257319063
reading,16,The man visited the businessmen of the associate who was,0,sg,0,18,1,0.6036633324
reading,16,The man visited the businessmen of the associate who was,0,sg,0,18,2,0.4855879468
reading,16,The man visited the businessman of the associates who were,0,pl,0,1,1,0.07144496624
reading,16,The man visited the businessman of the associates who were,0,pl,0,1,2,0.07046454209
reading,16,The man visited the businessman of the associates who were,0,pl,0,2,1,0.09612697207
reading,16,The man visited the businessman of the associates who were,0,pl,0,2,2,0.1227506906
reading,16,The man visited the businessman of the associates who were,0,pl,0,3,1,0.08192380222
reading,16,The man visited the businessman of the associates who were,0,pl,0,3,2,0.111580224
reading,16,The man visited the businessman of the associates who were,0,pl,0,4,1,0.09996863267
reading,16,The man visited the businessman of the associates who were,0,pl,0,4,2,0.1358391799
reading,16,The man visited the businessman of the associates who were,0,pl,0,5,1,0.06642601604
reading,16,The man visited the businessman of the associates who were,0,pl,0,5,2,0.1172552942
reading,16,The man visited the businessman of the associates who were,0,pl,0,6,1,0.0517553584
reading,16,The man visited the businessman of the associates who were,0,pl,0,6,2,0.1104472191
reading,16,The man visited the businessman of the associates who were,0,pl,0,7,1,0.03100379478
reading,16,The man visited the businessman of the associates who were,0,pl,0,7,2,0.09566276947
reading,16,The man visited the businessman of the associates who were,0,pl,0,8,1,0.04308597867
reading,16,The man visited the businessman of the associates who were,0,pl,0,8,2,0.09445480911
reading,16,The man visited the businessman of the associates who were,0,pl,0,9,1,0.05855656595
reading,16,The man visited the businessman of the associates who were,0,pl,0,9,2,0.1499377798
reading,16,The man visited the businessman of the associates who were,0,pl,0,10,1,0.1003296241
reading,16,The man visited the businessman of the associates who were,0,pl,0,10,2,0.2316626706
reading,16,The man visited the businessman of the associates who were,0,pl,0,11,1,0.1808076439
reading,16,The man visited the businessman of the associates who were,0,pl,0,11,2,0.3673983279
reading,16,The man visited the businessman of the associates who were,0,pl,0,12,1,0.4912716337
reading,16,The man visited the businessman of the associates who were,0,pl,0,12,2,0.5702430605
reading,16,The man visited the businessman of the associates who were,0,pl,0,13,1,0.6003316008
reading,16,The man visited the businessman of the associates who were,0,pl,0,13,2,0.6952802617
reading,16,The man visited the businessman of the associates who were,0,pl,0,14,1,0.6460694627
reading,16,The man visited the businessman of the associates who were,0,pl,0,14,2,0.704310999
reading,16,The man visited the businessman of the associates who were,0,pl,0,15,1,0.5946787143
reading,16,The man visited the businessman of the associates who were,0,pl,0,15,2,0.6611037009
reading,16,The man visited the businessman of the associates who were,0,pl,0,16,1,0.5076577648
reading,16,The man visited the businessman of the associates who were,0,pl,0,16,2,0.5702175482
reading,16,The man visited the businessman of the associates who were,0,pl,0,17,1,0.601579739
reading,16,The man visited the businessman of the associates who were,0,pl,0,17,2,0.641686391
reading,16,The man visited the businessman of the associates who were,0,pl,0,18,1,0.5821695789
reading,16,The man visited the businessman of the associates who were,0,pl,0,18,2,0.6166766214
reading,16,The man visited the businessmen of the associate who were,0,pl,1,1,1,0.185277732
reading,16,The man visited the businessmen of the associate who were,0,pl,1,1,2,0.05754083807
reading,16,The man visited the businessmen of the associate who were,0,pl,1,2,1,0.1978672389
reading,16,The man visited the businessmen of the associate who were,0,pl,1,2,2,0.08502614279
reading,16,The man visited the businessmen of the associate who were,0,pl,1,3,1,0.1824060247
reading,16,The man visited the businessmen of the associate who were,0,pl,1,3,2,0.07559342811
reading,16,The man visited the businessmen of the associate who were,0,pl,1,4,1,0.2059743386
reading,16,The man visited the businessmen of the associate who were,0,pl,1,4,2,0.0816022078
reading,16,The man visited the businessmen of the associate who were,0,pl,1,5,1,0.1882593455
reading,16,The man visited the businessmen of the associate who were,0,pl,1,5,2,0.06118124843
reading,16,The man visited the businessmen of the associate who were,0,pl,1,6,1,0.1600479962
reading,16,The man visited the businessmen of the associate who were,0,pl,1,6,2,0.03950015023
reading,16,The man visited the businessmen of the associate who were,0,pl,1,7,1,0.1556967129
reading,16,The man visited the businessmen of the associate who were,0,pl,1,7,2,0.03511664855
reading,16,The man visited the businessmen of the associate who were,0,pl,1,8,1,0.1565445053
reading,16,The man visited the businessmen of the associate who were,0,pl,1,8,2,0.03639747941
reading,16,The man visited the businessmen of the associate who were,0,pl,1,9,1,0.2112126208
reading,16,The man visited the businessmen of the associate who were,0,pl,1,9,2,0.05023168666
reading,16,The man visited the businessmen of the associate who were,0,pl,1,10,1,0.2564918153
reading,16,The man visited the businessmen of the associate who were,0,pl,1,10,2,0.1128432714
reading,16,The man visited the businessmen of the associate who were,0,pl,1,11,1,0.3499434858
reading,16,The man visited the businessmen of the associate who were,0,pl,1,11,2,0.2306356401
reading,16,The man visited the businessmen of the associate who were,0,pl,1,12,1,0.5985807201
reading,16,The man visited the businessmen of the associate who were,0,pl,1,12,2,0.5161318296
reading,16,The man visited the businessmen of the associate who were,0,pl,1,13,1,0.7104243682
reading,16,The man visited the businessmen of the associate who were,0,pl,1,13,2,0.6544331804
reading,16,The man visited the businessmen of the associate who were,0,pl,1,14,1,0.729906891
reading,16,The man visited the businessmen of the associate who were,0,pl,1,14,2,0.6890699117
reading,16,The man visited the businessmen of the associate who were,0,pl,1,15,1,0.6770890753
reading,16,The man visited the businessmen of the associate who were,0,pl,1,15,2,0.6191642405
reading,16,The man visited the businessmen of the associate who were,0,pl,1,16,1,0.5968137661
reading,16,The man visited the businessmen of the associate who were,0,pl,1,16,2,0.5401500483
reading,16,The man visited the businessmen of the associate who were,0,pl,1,17,1,0.6574764679
reading,16,The man visited the businessmen of the associate who were,0,pl,1,17,2,0.5686968966
reading,16,The man visited the businessmen of the associate who were,0,pl,1,18,1,0.6351092394
reading,16,The man visited the businessmen of the associate who were,0,pl,1,18,2,0.5613829721
reading,18,The man thanked the servant of the dictators who was,1,sg,1,1,1,0.07534741186
reading,18,The man thanked the servant of the dictators who was,1,sg,1,1,2,0.01982159553
reading,18,The man thanked the servant of the dictators who was,1,sg,1,2,1,0.1116539128
reading,18,The man thanked the servant of the dictators who was,1,sg,1,2,2,0.08399880162
reading,18,The man thanked the servant of the dictators who was,1,sg,1,3,1,0.1126167391
reading,18,The man thanked the servant of the dictators who was,1,sg,1,3,2,0.07997992724
reading,18,The man thanked the servant of the dictators who was,1,sg,1,4,1,0.1283217747
reading,18,The man thanked the servant of the dictators who was,1,sg,1,4,2,0.08906974982
reading,18,The man thanked the servant of the dictators who was,1,sg,1,5,1,0.09620095174
reading,18,The man thanked the servant of the dictators who was,1,sg,1,5,2,0.04915998075
reading,18,The man thanked the servant of the dictators who was,1,sg,1,6,1,0.08325099385
reading,18,The man thanked the servant of the dictators who was,1,sg,1,6,2,0.03602091187
reading,18,The man thanked the servant of the dictators who was,1,sg,1,7,1,0.06327152317
reading,18,The man thanked the servant of the dictators who was,1,sg,1,7,2,0.005348935988
reading,18,The man thanked the servant of the dictators who was,1,sg,1,8,1,0.07097372545
reading,18,The man thanked the servant of the dictators who was,1,sg,1,8,2,0.02779887397
reading,18,The man thanked the servant of the dictators who was,1,sg,1,9,1,0.107515013
reading,18,The man thanked the servant of the dictators who was,1,sg,1,9,2,0.04320388084
reading,18,The man thanked the servant of the dictators who was,1,sg,1,10,1,0.1470591797
reading,18,The man thanked the servant of the dictators who was,1,sg,1,10,2,0.1433744197
reading,18,The man thanked the servant of the dictators who was,1,sg,1,11,1,0.2285873343
reading,18,The man thanked the servant of the dictators who was,1,sg,1,11,2,0.3134245822
reading,18,The man thanked the servant of the dictators who was,1,sg,1,12,1,0.5245536957
reading,18,The man thanked the servant of the dictators who was,1,sg,1,12,2,0.5848342394
reading,18,The man thanked the servant of the dictators who was,1,sg,1,13,1,0.6492895158
reading,18,The man thanked the servant of the dictators who was,1,sg,1,13,2,0.6929977425
reading,18,The man thanked the servant of the dictators who was,1,sg,1,14,1,0.6353810327
reading,18,The man thanked the servant of the dictators who was,1,sg,1,14,2,0.7142377088
reading,18,The man thanked the servant of the dictators who was,1,sg,1,15,1,0.5773365802
reading,18,The man thanked the servant of the dictators who was,1,sg,1,15,2,0.6769910822
reading,18,The man thanked the servant of the dictators who was,1,sg,1,16,1,0.540240054
reading,18,The man thanked the servant of the dictators who was,1,sg,1,16,2,0.6318646014
reading,18,The man thanked the servant of the dictators who was,1,sg,1,17,1,0.5802625618
reading,18,The man thanked the servant of the dictators who was,1,sg,1,17,2,0.6688075536
reading,18,The man thanked the servant of the dictators who was,1,sg,1,18,1,0.5471363447
reading,18,The man thanked the servant of the dictators who was,1,sg,1,18,2,0.6594297136
reading,18,The man thanked the servants of the dictator who was,1,sg,0,1,1,0.04714148466
reading,18,The man thanked the servants of the dictator who was,1,sg,0,1,2,0.05549896674
reading,18,The man thanked the servants of the dictator who was,1,sg,0,2,1,0.1009477569
reading,18,The man thanked the servants of the dictator who was,1,sg,0,2,2,0.09448706517
reading,18,The man thanked the servants of the dictator who was,1,sg,0,3,1,0.09016987657
reading,18,The man thanked the servants of the dictator who was,1,sg,0,3,2,0.1026825079
reading,18,The man thanked the servants of the dictator who was,1,sg,0,4,1,0.1062712684
reading,18,The man thanked the servants of the dictator who was,1,sg,0,4,2,0.1202100571
reading,18,The man thanked the servants of the dictator who was,1,sg,0,5,1,0.07106246896
reading,18,The man thanked the servants of the dictator who was,1,sg,0,5,2,0.07862646505
reading,18,The man thanked the servants of the dictator who was,1,sg,0,6,1,0.05149835763
reading,18,The man thanked the servants of the dictator who was,1,sg,0,6,2,0.06856791114
reading,18,The man thanked the servants of the dictator who was,1,sg,0,7,1,0.03033851792
reading,18,The man thanked the servants of the dictator who was,1,sg,0,7,2,0.04416070658
reading,18,The man thanked the servants of the dictator who was,1,sg,0,8,1,0.04721932189
reading,18,The man thanked the servants of the dictator who was,1,sg,0,8,2,0.05365833021
reading,18,The man thanked the servants of the dictator who was,1,sg,0,9,1,0.065210857
reading,18,The man thanked the servants of the dictator who was,1,sg,0,9,2,0.1037435841
reading,18,The man thanked the servants of the dictator who was,1,sg,0,10,1,0.131220412
reading,18,The man thanked the servants of the dictator who was,1,sg,0,10,2,0.1801421189
reading,18,The man thanked the servants of the dictator who was,1,sg,0,11,1,0.2336920898
reading,18,The man thanked the servants of the dictator who was,1,sg,0,11,2,0.3191378441
reading,18,The man thanked the servants of the dictator who was,1,sg,0,12,1,0.4544385627
reading,18,The man thanked the servants of the dictator who was,1,sg,0,12,2,0.5897839128
reading,18,The man thanked the servants of the dictator who was,1,sg,0,13,1,0.601094599
reading,18,The man thanked the servants of the dictator who was,1,sg,0,13,2,0.6723752853
reading,18,The man thanked the servants of the dictator who was,1,sg,0,14,1,0.6393321035
reading,18,The man thanked the servants of the dictator who was,1,sg,0,14,2,0.7003447678
reading,18,The man thanked the servants of the dictator who was,1,sg,0,15,1,0.5682111753
reading,18,The man thanked the servants of the dictator who was,1,sg,0,15,2,0.6546393415
reading,18,The man thanked the servants of the dictator who was,1,sg,0,16,1,0.5104439834
reading,18,The man thanked the servants of the dictator who was,1,sg,0,16,2,0.6023537759
reading,18,The man thanked the servants of the dictator who was,1,sg,0,17,1,0.6019634172
reading,18,The man thanked the servants of the dictator who was,1,sg,0,17,2,0.6449437954
reading,18,The man thanked the servants of the dictator who was,1,sg,0,18,1,0.5783525242
reading,18,The man thanked the servants of the dictator who was,1,sg,0,18,2,0.6447541988
reading,18,The man thanked the servant of the dictators who were,1,pl,0,1,1,0.0693609338
reading,18,The man thanked the servant of the dictators who were,1,pl,0,1,2,0.08146486354
reading,18,The man thanked the servant of the dictators who were,1,pl,0,2,1,0.07119181811
reading,18,The man thanked the servant of the dictators who were,1,pl,0,2,2,0.130515481
reading,18,The man thanked the servant of the dictators who were,1,pl,0,3,1,0.07434578754
reading,18,The man thanked the servant of the dictators who were,1,pl,0,3,2,0.1464792501
reading,18,The man thanked the servant of the dictators who were,1,pl,0,4,1,0.08889087712
reading,18,The man thanked the servant of the dictators who were,1,pl,0,4,2,0.1614324246
reading,18,The man thanked the servant of the dictators who were,1,pl,0,5,1,0.05563597879
reading,18,The man thanked the servant of the dictators who were,1,pl,0,5,2,0.134319099
reading,18,The man thanked the servant of the dictators who were,1,pl,0,6,1,0.03538292766
reading,18,The man thanked the servant of the dictators who were,1,pl,0,6,2,0.1315198448
reading,18,The man thanked the servant of the dictators who were,1,pl,0,7,1,0.01230822837
reading,18,The man thanked the servant of the dictators who were,1,pl,0,7,2,0.1552109228
reading,18,The man thanked the servant of the dictators who were,1,pl,0,8,1,0.02667756978
reading,18,The man thanked the servant of the dictators who were,1,pl,0,8,2,0.1706725989
reading,18,The man thanked the servant of the dictators who were,1,pl,0,9,1,0.05831991323
reading,18,The man thanked the servant of the dictators who were,1,pl,0,9,2,0.2536092546
reading,18,The man thanked the servant of the dictators who were,1,pl,0,10,1,0.1299626894
reading,18,The man thanked the servant of the dictators who were,1,pl,0,10,2,0.3229320687
reading,18,The man thanked the servant of the dictators who were,1,pl,0,11,1,0.2206764156
reading,18,The man thanked the servant of the dictators who were,1,pl,0,11,2,0.4572962214
reading,18,The man thanked the servant of the dictators who were,1,pl,0,12,1,0.4652380525
reading,18,The man thanked the servant of the dictators who were,1,pl,0,12,2,0.6876462944
reading,18,The man thanked the servant of the dictators who were,1,pl,0,13,1,0.5858805289
reading,18,The man thanked the servant of the dictators who were,1,pl,0,13,2,0.7926909589
reading,18,The man thanked the servant of the dictators who were,1,pl,0,14,1,0.5627140971
reading,18,The man thanked the servant of the dictators who were,1,pl,0,14,2,0.7876457005
reading,18,The man thanked the servant of the dictators who were,1,pl,0,15,1,0.5013333597
reading,18,The man thanked the servant of the dictators who were,1,pl,0,15,2,0.7485830982
reading,18,The man thanked the servant of the dictators who were,1,pl,0,16,1,0.4614443924
reading,18,The man thanked the servant of the dictators who were,1,pl,0,16,2,0.6961624163
reading,18,The man thanked the servant of the dictators who were,1,pl,0,17,1,0.5249957205
reading,18,The man thanked the servant of the dictators who were,1,pl,0,17,2,0.7164827391
reading,18,The man thanked the servant of the dictators who were,1,pl,0,18,1,0.4918542404
reading,18,The man thanked the servant of the dictators who were,1,pl,0,18,2,0.7248455787
reading,18,The man thanked the servants of the dictator who were,1,pl,1,1,1,0.0912113076
reading,18,The man thanked the servants of the dictator who were,1,pl,1,1,2,0.0499844679
reading,18,The man thanked the servants of the dictator who were,1,pl,1,2,1,0.1204552917
reading,18,The man thanked the servants of the dictator who were,1,pl,1,2,2,0.07825466205
reading,18,The man thanked the servants of the dictator who were,1,pl,1,3,1,0.1237386477
reading,18,The man thanked the servants of the dictator who were,1,pl,1,3,2,0.08933023791
reading,18,The man thanked the servants of the dictator who were,1,pl,1,4,1,0.1349598983
reading,18,The man thanked the servants of the dictator who were,1,pl,1,4,2,0.09966898821
reading,18,The man thanked the servants of the dictator who were,1,pl,1,5,1,0.1073052966
reading,18,The man thanked the servants of the dictator who were,1,pl,1,5,2,0.06450615423
reading,18,The man thanked the servants of the dictator who were,1,pl,1,6,1,0.08512669808
reading,18,The man thanked the servants of the dictator who were,1,pl,1,6,2,0.05352831872
reading,18,The man thanked the servants of the dictator who were,1,pl,1,7,1,0.07642835656
reading,18,The man thanked the servants of the dictator who were,1,pl,1,7,2,0.0272370049
reading,18,The man thanked the servants of the dictator who were,1,pl,1,8,1,0.09357135657
reading,18,The man thanked the servants of the dictator who were,1,pl,1,8,2,0.0349616027
reading,18,The man thanked the servants of the dictator who were,1,pl,1,9,1,0.1725297386
reading,18,The man thanked the servants of the dictator who were,1,pl,1,9,2,0.05507162061
reading,18,The man thanked the servants of the dictator who were,1,pl,1,10,1,0.252707872
reading,18,The man thanked the servants of the dictator who were,1,pl,1,10,2,0.114688242
reading,18,The man thanked the servants of the dictator who were,1,pl,1,11,1,0.3680707607
reading,18,The man thanked the servants of the dictator who were,1,pl,1,11,2,0.2138288212
reading,18,The man thanked the servants of the dictator who were,1,pl,1,12,1,0.5930684503
reading,18,The man thanked the servants of the dictator who were,1,pl,1,12,2,0.5010289362
reading,18,The man thanked the servants of the dictator who were,1,pl,1,13,1,0.7218078294
reading,18,The man thanked the servants of the dictator who were,1,pl,1,13,2,0.6027522113
reading,18,The man thanked the servants of the dictator who were,1,pl,1,14,1,0.7324918176
reading,18,The man thanked the servants of the dictator who were,1,pl,1,14,2,0.6459071358
reading,18,The man thanked the servants of the dictator who were,1,pl,1,15,1,0.6622810371
reading,18,The man thanked the servants of the dictator who were,1,pl,1,15,2,0.5490758837
reading,18,The man thanked the servants of the dictator who were,1,pl,1,16,1,0.5787057563
reading,18,The man thanked the servants of the dictator who were,1,pl,1,16,2,0.4757107578
reading,18,The man thanked the servants of the dictator who were,1,pl,1,17,1,0.6586246721
reading,18,The man thanked the servants of the dictator who were,1,pl,1,17,2,0.555654927
reading,18,The man thanked the servants of the dictator who were,1,pl,1,18,1,0.6620598909
reading,18,The man thanked the servants of the dictator who were,1,pl,1,18,2,0.5526228422
reading,18,The man talked to the servant of the dictators who was,0,sg,1,1,1,0.04710268479
reading,18,The man talked to the servant of the dictators who was,0,sg,1,1,2,0.01988376815
reading,18,The man talked to the servant of the dictators who was,0,sg,1,2,1,0.1028272981
reading,18,The man talked to the servant of the dictators who was,0,sg,1,2,2,0.08326453881
reading,18,The man talked to the servant of the dictators who was,0,sg,1,3,1,0.08861568795
reading,18,The man talked to the servant of the dictators who was,0,sg,1,3,2,0.07855266833
reading,18,The man talked to the servant of the dictators who was,0,sg,1,4,1,0.1063808945
reading,18,The man talked to the servant of the dictators who was,0,sg,1,4,2,0.08796486469
reading,18,The man talked to the servant of the dictators who was,0,sg,1,5,1,0.07058912844
reading,18,The man talked to the servant of the dictators who was,0,sg,1,5,2,0.04793964402
reading,18,The man talked to the servant of the dictators who was,0,sg,1,6,1,0.0507436996
reading,18,The man talked to the servant of the dictators who was,0,sg,1,6,2,0.03489615951
reading,18,The man talked to the servant of the dictators who was,0,sg,1,7,1,0.02950335835
reading,18,The man talked to the servant of the dictators who was,0,sg,1,7,2,0.004202710887
reading,18,The man talked to the servant of the dictators who was,0,sg,1,8,1,0.04367617514
reading,18,The man talked to the servant of the dictators who was,0,sg,1,8,2,0.02625931778
reading,18,The man talked to the servant of the dictators who was,0,sg,1,9,1,0.06302222746
reading,18,The man talked to the servant of the dictators who was,0,sg,1,9,2,0.03774093508
reading,18,The man talked to the servant of the dictators who was,0,sg,1,10,1,0.09780761527
reading,18,The man talked to the servant of the dictators who was,0,sg,1,10,2,0.1398965313
reading,18,The man talked to the servant of the dictators who was,0,sg,1,11,1,0.1509380725
reading,18,The man talked to the servant of the dictators who was,0,sg,1,11,2,0.3200127782
reading,18,The man talked to the servant of the dictators who was,0,sg,1,12,1,0.388821283
reading,18,The man talked to the servant of the dictators who was,0,sg,1,12,2,0.5878197217
reading,18,The man talked to the servant of the dictators who was,0,sg,1,13,1,0.5411510241
reading,18,The man talked to the servant of the dictators who was,0,sg,1,13,2,0.7131674672
reading,18,The man talked to the servant of the dictators who was,0,sg,1,14,1,0.5164569154
reading,18,The man talked to the servant of the dictators who was,0,sg,1,14,2,0.7386269598
reading,18,The man talked to the servant of the dictators who was,0,sg,1,15,1,0.4465653043
reading,18,The man talked to the servant of the dictators who was,0,sg,1,15,2,0.7040397995
reading,18,The man talked to the servant of the dictators who was,0,sg,1,16,1,0.3956614445
reading,18,The man talked to the servant of the dictators who was,0,sg,1,16,2,0.6607122969
reading,18,The man talked to the servant of the dictators who was,0,sg,1,17,1,0.4849246899
reading,18,The man talked to the servant of the dictators who was,0,sg,1,17,2,0.6795456511
reading,18,The man talked to the servant of the dictators who was,0,sg,1,18,1,0.4361721762
reading,18,The man talked to the servant of the dictators who was,0,sg,1,18,2,0.658950466
reading,18,The man talked to the servants of the dictator who was,0,sg,0,1,1,0.0471204034
reading,18,The man talked to the servants of the dictator who was,0,sg,0,1,2,0.0556602939
reading,18,The man talked to the servants of the dictator who was,0,sg,0,2,1,0.09905871438
reading,18,The man talked to the servants of the dictator who was,0,sg,0,2,2,0.09449622397
reading,18,The man talked to the servants of the dictator who was,0,sg,0,3,1,0.08799397669
reading,18,The man talked to the servants of the dictator who was,0,sg,0,3,2,0.1028862257
reading,18,The man talked to the servants of the dictator who was,0,sg,0,4,1,0.1058014811
reading,18,The man talked to the servants of the dictator who was,0,sg,0,4,2,0.1213766152
reading,18,The man talked to the servants of the dictator who was,0,sg,0,5,1,0.0708959641
reading,18,The man talked to the servants of the dictator who was,0,sg,0,5,2,0.07933006808
reading,18,The man talked to the servants of the dictator who was,0,sg,0,6,1,0.05103908326
reading,18,The man talked to the servants of the dictator who was,0,sg,0,6,2,0.06893802132
reading,18,The man talked to the servants of the dictator who was,0,sg,0,7,1,0.02977840663
reading,18,The man talked to the servants of the dictator who was,0,sg,0,7,2,0.04485691954
reading,18,The man talked to the servants of the dictator who was,0,sg,0,8,1,0.04542750528
reading,18,The man talked to the servants of the dictator who was,0,sg,0,8,2,0.05573379594
reading,18,The man talked to the servants of the dictator who was,0,sg,0,9,1,0.06171940012
reading,18,The man talked to the servants of the dictator who was,0,sg,0,9,2,0.1061672888
reading,18,The man talked to the servants of the dictator who was,0,sg,0,10,1,0.105569365
reading,18,The man talked to the servants of the dictator who was,0,sg,0,10,2,0.1883741946
