exp,item,sent,hasIC,num,isHIGH,model,lstm_score
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_18,0.1384679001
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_19,0.1207452954
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_2,0.3428628705
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_20,0.1441588757
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_21,0.1241256909
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_22,0.1866009448
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_23,0.09405519078
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_24,0.02505148628
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_25,0.1840769411
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_3,0.342752133
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_4,0.2420320763
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_5,0.0630448586
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_6,0.2270758197
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_7,0.07177127928
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_8,0.074715563
story,18,The man ridiculed the singer of the fans who was,1,sg,1,LSTM_9,0.3698132606
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_1,0.5108313724
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_10,0.2993411992
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_11,0.6052903938
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_12,0.2052144919
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_13,0.64757578
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_14,0.3549102797
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_15,0.4558849816
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_16,0.4029052975
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_17,0.8233800499
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_18,0.6283216499
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_19,0.3384199326
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_2,0.7596204122
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_20,0.6961805429
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_21,0.4304647055
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_22,0.8287724226
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_23,0.9084644721
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_24,0.6616323014
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_25,0.1208687647
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_3,0.5773256441
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_4,0.702977702
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_5,0.4752030662
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_6,0.3094176976
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_7,0.6780467967
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_8,0.2914081858
story,18,The man ridiculed the singers of the fan who was,1,sg,0,LSTM_9,0.8968497988
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_1,0.1339246687
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_10,0.1850995761
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_11,0.1097431329
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_12,0.05151352823
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_13,0.02395187668
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_14,0.0774383393
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_15,0.3230740335
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_16,0.1216854676
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_17,0.1822534494
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_18,0.1162214155
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_19,0.1172283174
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_2,0.285658825
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_20,0.1229840314
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_21,0.1939265912
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_22,0.2163064185
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_23,0.07718868563
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_24,0.03013422813
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_25,0.1719870035
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_3,0.3141244779
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_4,0.2181263699
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_5,0.08352367023
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_6,0.1358247814
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_7,0.2383853317
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_8,0.09381627513
story,18,The man counted the singer of the fans who was,0,sg,1,LSTM_9,0.1979959174
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_1,0.4644122712
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_10,0.5115090692
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_11,0.692271362
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_12,0.1073892933
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_13,0.469873293
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_14,0.3058218488
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_15,0.5187453643
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_16,0.4007567948
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_17,0.7604206187
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_18,0.4557679398
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_19,0.371917946
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_2,0.3890375136
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_20,0.7371541785
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_21,0.4419584484
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_22,0.8173094803
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_23,0.8261120227
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_24,0.5325244884
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_25,0.1331744007
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_3,0.5192839063
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_4,0.6712365355
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_5,0.4159610902
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_6,0.2915452453
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_7,0.7861314904
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_8,0.2740594453
story,18,The man counted the singers of the fan who was,0,sg,0,LSTM_9,0.8356230732
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_1,0.1193947935
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_10,0.1515854236
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_11,0.05479647416
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_12,0.02291446637
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_13,0.02603397641
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_14,0.148425983
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_15,0.1989966814
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_16,0.1224220682
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_17,0.04332628044
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_18,0.03678234614
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_19,0.06650557943
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_2,0.3515498385
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_20,0.1492717101
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_21,0.1160643797
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_22,0.2877690476
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_23,0.1049485858
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_24,0.02930270091
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_25,0.02567142827
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_3,0.3018274762
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_4,0.1427206265
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_5,0.06771568198
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_6,0.112505398
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_7,0.122842103
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_8,0.05780018203
story,19,The man thanked the representative of the employees who was,1,sg,1,LSTM_9,0.2463382693
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_1,0.8868355509
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_10,0.7248799505
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_11,0.7396898802
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_12,0.8557716014
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_13,0.8833377951
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_14,0.7378458895
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_15,0.6836617781
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_16,0.4562445799
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_17,0.7044608252
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_18,0.8327526451
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_19,0.6085236632
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_2,0.87997152
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_20,0.7489805382
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_21,0.6134214791
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_22,0.8599244828
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_23,0.6180518158
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_24,0.9244316402
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_25,0.541363057
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_3,0.6422666348
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_4,0.4733788096
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_5,0.6004504365
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_6,0.5684981614
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_7,0.8733804755
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_8,0.7720023761
story,19,The man thanked the representatives of the employee who was,1,sg,0,LSTM_9,0.7150988224
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_1,0.1106995137
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_10,0.1331705222
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_11,0.06343355229
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_12,0.01233056751
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_13,0.1257675036
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_14,0.2505238919
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_15,0.2454126993
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_16,0.1486749501
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_17,0.1523250047
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_18,0.05173555171
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_19,0.08760595458
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_2,0.5100466632
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_20,0.2166923445
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_21,0.1476122004
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_22,0.380906707
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_23,0.2227681756
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_24,0.05097616444
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_25,0.1076969154
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_3,0.3842317373
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_4,0.2444561193
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_5,0.05921042943
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_6,0.0818551548
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_7,0.3056765924
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_8,0.08391787149
story,19,The man interviewed the representative of the employees who was,0,sg,1,LSTM_9,0.2603395044
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_1,0.8884737091
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_10,0.7679181865
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_11,0.6524804822
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_12,0.5630747133
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_13,0.9818200691
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_14,0.6963025373
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_15,0.6873041462
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_16,0.5934680641
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_17,0.7062754272
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_18,0.8662445187
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_19,0.3878005627
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_2,0.9347003525
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_20,0.7622401013
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_21,0.700696948
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_22,0.8787322998
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_23,0.5833534965
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_24,0.8958807329
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_25,0.5444567644
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_3,0.7156489735
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_4,0.6768345581
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_5,0.5226609874
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_6,0.543817793
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_7,0.8040689889
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_8,0.8092744118
story,19,The man interviewed the representatives of the employee who was,0,sg,0,LSTM_9,0.6545785381
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_1,0.08728501117
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_10,0.2289365999
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_11,0.0489883582
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_12,0.05931028213
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_13,0.02737952962
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_14,0.07190302434
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_15,0.3249488803
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_16,0.2735635645
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_17,0.08375112401
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_18,0.03923241938
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_19,0.03867678142
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_2,0.2366242392
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_20,0.1443690507
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_21,0.1322694404
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_22,0.188632194
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_23,0.1158193578
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_24,0.1166152039
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_25,0.03610647312
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_3,0.2282512
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_4,0.12945004
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_5,0.07343058951
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_6,0.05620662094
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_7,0.2757098575
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_8,0.02605698962
story,19,The man thanked the employee of the representatives who was,1,sg,1,LSTM_9,0.3454331845
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_1,0.8953464033
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_10,0.6334168493
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_11,0.804221294
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_12,0.6365069374
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_13,0.8643703626
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_14,0.84808902
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_15,0.678128535
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_16,0.7087576282
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_17,0.7465693746
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_18,0.5440987166
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_19,0.7057270203
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_2,0.8910211404
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_20,0.8160295922
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_21,0.640106505
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_22,0.8264204769
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_23,0.6924185777
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_24,0.8834927347
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_25,0.6335649542
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_3,0.64443868
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_4,0.4304012907
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_5,0.7609213377
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_6,0.4650432003
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_7,0.9030507184
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_8,0.8906149453
story,19,The man thanked the employees of the representative who was,1,sg,0,LSTM_9,0.8545253397
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_1,0.09156480136
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_10,0.2143311251
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_11,0.0548265422
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_12,0.02050455512
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_13,0.1576549145
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_14,0.1208631668
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_15,0.3970678214
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_16,0.3950889979
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_17,0.2823540581
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_18,0.05299983649
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_19,0.05375319037
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_2,0.4556689921
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_20,0.2133574877
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_21,0.2643374052
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_22,0.3196224011
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_23,0.1469361866
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_24,0.1932344542
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_25,0.1127239603
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_3,0.267396879
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_4,0.2562621483
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_5,0.08218883891
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_6,0.06787722273
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_7,0.4942812033
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_8,0.07062800191
story,19,The man interviewed the employee of the representatives who was,0,sg,1,LSTM_9,0.3567028296
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_1,0.8884497433
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_10,0.7486213443
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_11,0.7849199536
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_12,0.3807839913
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_13,0.9417450321
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_14,0.8367226744
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_15,0.4652973304
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_16,0.6830281779
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_17,0.7589707561
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_18,0.6538230906
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_19,0.4401892898
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_2,0.9382533341
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_20,0.8422968016
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_21,0.7729062076
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_22,0.8299739164
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_23,0.7105451073
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_24,0.7953843389
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_25,0.6664344063
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_3,0.7307917507
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_4,0.5894092847
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_5,0.703047209
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_6,0.3756511576
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_7,0.8805421176
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_8,0.8890769716
story,19,The man interviewed the employees of the representative who was,0,sg,0,LSTM_9,0.7917034339
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_1,0.03886395959
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_10,0.05559283327
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_11,0.08334507343
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_12,0.0361627657
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_13,0.008091315912
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_14,0.06772106117
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_15,0.1332098258
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_16,0.1100269747
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_17,0.08751409469
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_18,0.02915446965
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_19,0.1416132833
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_2,0.1143556325
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_20,0.05086401673
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_21,0.2340153497
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_22,0.05204795715
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_23,0.04570398127
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_24,0.0303926863
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_25,0.03784895072
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_3,0.2195111905
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_4,0.159340346
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_5,0.07470852896
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_6,0.0848344616
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_7,0.0111637066
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_8,0.05891795032
story,20,The woman values the surgeon of the soldiers who was,1,sg,1,LSTM_9,0.1052998126
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_1,0.7178318073
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_10,0.3578457723
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_11,0.6757108125
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_12,0.5819172027
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_13,0.8481557873
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_14,0.822575749
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_15,0.186764695
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_16,0.5692258705
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_17,0.7461023908
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_18,0.7316381865
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_19,0.3872858741
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_2,0.7949457579
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_20,0.718022523
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_21,0.4171068509
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_22,0.8468415666
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_23,0.7140184652
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_24,0.4839618855
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_25,0.7759075482
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_3,0.7163705776
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_4,0.4987194802
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_5,0.5452531678
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_6,0.5284505436
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_7,0.5062641842
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_8,0.3751126335
story,20,The woman values the surgeons of the soldier who was,1,sg,0,LSTM_9,0.9189429352
