exp,item,sent,hasIC,num,isHIGH,tf_layer_0_HIGH_SIM,tf_layer_0_LOW_SIM,tf_layer_1_HIGH_SIM,tf_layer_1_LOW_SIM,tf_layer_2_HIGH_SIM,tf_layer_2_LOW_SIM,tf_layer_3_HIGH_SIM,tf_layer_3_LOW_SIM,tf_layer_4_HIGH_SIM,tf_layer_4_LOW_SIM,tf_layer_5_HIGH_SIM,tf_layer_5_LOW_SIM,tf_layer_6_HIGH_SIM,tf_layer_6_LOW_SIM,tf_layer_7_HIGH_SIM,tf_layer_7_LOW_SIM,tf_layer_8_HIGH_SIM,tf_layer_8_LOW_SIM,tf_layer_9_HIGH_SIM,tf_layer_9_LOW_SIM,tf_layer_10_HIGH_SIM,tf_layer_10_LOW_SIM,tf_layer_11_HIGH_SIM,tf_layer_11_LOW_SIM,tf_layer_12_HIGH_SIM,tf_layer_12_LOW_SIM,tf_layer_13_HIGH_SIM,tf_layer_13_LOW_SIM,tf_layer_14_HIGH_SIM,tf_layer_14_LOW_SIM,tf_layer_15_HIGH_SIM,tf_layer_15_LOW_SIM,tf_layer_16_HIGH_SIM,tf_layer_16_LOW_SIM,tf_layer_17_HIGH_SIM,tf_layer_17_LOW_SIM
reading,14,The man ran into the athletes of the brother who was,0,sg,0,0.1080747143,0.1254312761,0.1432871521,0.1143613738,0.1386354558,0.1205990905,0.1674836723,0.1391665924,0.1382777702,0.1015127206,0.1241085826,0.07522045538,0.1222246901,0.06267448998,0.1117382236,0.07277958609,0.110436513,0.08337146359,0.2025690037,0.1502222808,0.2265633669,0.2575299256,0.4216828992,0.4946694376,0.5693932782,0.6164759327,0.5693169099,0.6649383166,0.5262671993,0.6620679857,0.4456716286,0.6389500425,0.512163867,0.6801278845,0.4641267469,0.6089532297
reading,14,The man ran into the athlete of the brothers who were,0,pl,0,0.1080779087,0.0864155685,0.1417483178,0.1120177799,0.1394736489,0.1178613876,0.1712157127,0.1492539933,0.1444529723,0.110368983,0.1310504176,0.0864108595,0.127656731,0.0789661631,0.1188641149,0.07454465457,0.1176310308,0.08330733894,0.1816671127,0.1636102329,0.2211571101,0.2617402856,0.4011854401,0.5231996676,0.5423653281,0.6487936586,0.5462984529,0.6876521862,0.5104498463,0.6822951732,0.4307721326,0.65257262,0.5189196116,0.715572529,0.4581636137,0.6139240082
reading,14,The man ran into the athletes of the brother who were,0,pl,1,0.1080747143,0.1254312761,0.1432871521,0.1143613738,0.1386354558,0.1205990905,0.1674836723,0.1391665924,0.1382777702,0.1015127206,0.1241085826,0.07522045538,0.1222246901,0.06267448998,0.1117382236,0.07277958609,0.110436513,0.08337146359,0.2025690037,0.1502222808,0.2265633669,0.2575299256,0.4216828992,0.4946694376,0.5693932782,0.6164759327,0.5693169099,0.6649383166,0.5262671993,0.6620679857,0.4456716286,0.6389500425,0.512163867,0.6801278845,0.4641267469,0.6089532297
reading,16,The man pacified the associate of the businessmen who was,1,sg,1,0.1003493626,0.09888802881,0.1118833394,0.1552907977,0.1271299958,0.1547535688,0.1361326651,0.1993625607,0.1162556904,0.1766252237,0.08604037829,0.1430197513,0.05766802673,0.1292298688,0.07086483727,0.1502786416,0.06101601293,0.1519147375,0.07576473814,0.198460455,0.1323765729,0.2974538303,0.4034524916,0.5356248509,0.5096336083,0.6502508678,0.5504466685,0.7034313277,0.4898972754,0.6362192671,0.4498528446,0.5868555835,0.5351446754,0.6632139109,0.4260166491,0.565166531
reading,16,The man pacified the associates of the businessman who was,1,sg,0,0.1002499974,0.08353893811,0.1242871627,0.1134513765,0.1317113984,0.1350394211,0.1591491524,0.1688586513,0.1327958103,0.1402867124,0.1234829158,0.1084217654,0.1194191587,0.09768270661,0.1258317412,0.1204191846,0.1090004612,0.1433395812,0.1551704182,0.1587099232,0.210155698,0.2390134584,0.4413569055,0.5000806771,0.5788904831,0.616691286,0.5952418446,0.6502465298,0.5063418234,0.555953301,0.4560188894,0.5255504553,0.5687256741,0.6125419077,0.4678699485,0.530128474
reading,16,The man pacified the associate of the businessmen who were,1,pl,0,0.1003493626,0.09888802881,0.1118833394,0.1552907977,0.1271299958,0.1547535688,0.1361326651,0.1993625607,0.1162556904,0.1766252237,0.08604037829,0.1430197513,0.05766802673,0.1292298688,0.07086483727,0.1502786416,0.06101601293,0.1519147375,0.07576473814,0.198460455,0.1323765729,0.2974538303,0.4034524916,0.5356248509,0.5096336083,0.6502508678,0.5504466685,0.7034313277,0.4898972754,0.6362192671,0.4498528446,0.5868555835,0.5351446754,0.6632139109,0.4260166491,0.565166531
reading,16,The man pacified the associates of the businessman who were,1,pl,1,0.1002499974,0.08353893811,0.1242871627,0.1134513765,0.1317113984,0.1350394211,0.1591491524,0.1688586513,0.1327958103,0.1402867124,0.1234829158,0.1084217654,0.1194191587,0.09768270661,0.1258317412,0.1204191846,0.1090004612,0.1433395812,0.1551704182,0.1587099232,0.210155698,0.2390134584,0.4413569055,0.5000806771,0.5788904831,0.616691286,0.5952418446,0.6502465298,0.5063418234,0.555953301,0.4560188894,0.5255504553,0.5687256741,0.6125419077,0.4678699485,0.530128474
reading,16,The man visited the associate of the businessmen who was,0,sg,1,0.1006270849,0.09886482238,0.1115684679,0.1560267347,0.1266753664,0.1553629685,0.1348514616,0.1990471599,0.1162274717,0.176136498,0.08578173448,0.1444050927,0.05738263224,0.1299016453,0.06683581728,0.1505528116,0.06046845613,0.1495929582,0.08119407499,0.2066952987,0.1228007152,0.3105496379,0.3996092238,0.5640988688,0.5090615691,0.6549454679,0.5599452994,0.720333883,0.5058922763,0.6483803538,0.4729690153,0.6075121441,0.5501110427,0.6758508813,0.4560318399,0.5799489946
reading,16,The man visited the associates of the businessman who was,0,sg,0,0.1004936726,0.08352242177,0.12357133,0.1139570589,0.1316030113,0.1352717692,0.1579425828,0.1689771563,0.1312285266,0.1407169622,0.1203632072,0.1102207194,0.1163229505,0.09924751275,0.1198351166,0.1207745646,0.1091895977,0.144246084,0.1539027676,0.1694487744,0.2087044818,0.2570800292,0.475334644,0.5197562504,0.6121840946,0.6344651255,0.5948747911,0.6744585973,0.5084924202,0.5675277359,0.4796021886,0.5399192406,0.5643821806,0.6162179383,0.4608857101,0.5239926138
reading,16,The man visited the associate of the businessmen who were,0,pl,0,0.1006270849,0.09886482238,0.1115684679,0.1560267347,0.1266753664,0.1553629685,0.1348514616,0.1990471599,0.1162274717,0.176136498,0.08578173448,0.1444050927,0.05738263224,0.1299016453,0.06683581728,0.1505528116,0.06046845613,0.1495929582,0.08119407499,0.2066952987,0.1228007152,0.3105496379,0.3996092238,0.5640988688,0.5090615691,0.6549454679,0.5599452994,0.720333883,0.5058922763,0.6483803538,0.4729690153,0.6075121441,0.5501110427,0.6758508813,0.4560318399,0.5799489946
reading,16,The man visited the associates of the businessman who were,0,pl,1,0.1004936726,0.08352242177,0.12357133,0.1139570589,0.1316030113,0.1352717692,0.1579425828,0.1689771563,0.1312285266,0.1407169622,0.1203632072,0.1102207194,0.1163229505,0.09924751275,0.1198351166,0.1207745646,0.1091895977,0.144246084,0.1539027676,0.1694487744,0.2087044818,0.2570800292,0.475334644,0.5197562504,0.6121840946,0.6344651255,0.5948747911,0.6744585973,0.5084924202,0.5675277359,0.4796021886,0.5399192406,0.5643821806,0.6162179383,0.4608857101,0.5239926138
reading,16,The man pacified the businessman of the associates who was,1,sg,1,0.08360702124,0.1010491078,0.1086684367,0.1378512399,0.1289343177,0.1419930835,0.1565568425,0.1707816504,0.1242713013,0.1491013748,0.09161656766,0.138500778,0.08566834044,0.1389924884,0.09605525263,0.1480145078,0.1068415676,0.1415328213,0.1180372941,0.2282450362,0.1809012655,0.3521341869,0.4577128788,0.5391469107,0.5796165039,0.6618188253,0.6279788391,0.7144564161,0.5867103705,0.6715612784,0.5440361335,0.6267417014,0.6142898125,0.6784509722,0.5186656814,0.5553422518
reading,16,The man pacified the businessmen of the associate who was,1,sg,0,0.09910043766,0.1006299188,0.1330617198,0.1180867213,0.1338934473,0.1301541154,0.175132174,0.1457267886,0.1534315913,0.1322113066,0.1235661182,0.1002468917,0.1176854741,0.07316473475,0.1282507965,0.08816209197,0.1282302172,0.07667619842,0.1550384564,0.1403871536,0.2235202122,0.2609060744,0.513600543,0.5169348937,0.6536052145,0.633168213,0.6797653077,0.683447385,0.6346011414,0.6317155759,0.5928282696,0.598581146,0.6662552289,0.6407311837,0.5731957758,0.5465246358
reading,16,The man pacified the businessman of the associates who were,1,pl,0,0.08360702124,0.1010491078,0.1086684367,0.1378512399,0.1289343177,0.1419930835,0.1565568425,0.1707816504,0.1242713013,0.1491013748,0.09161656766,0.138500778,0.08566834044,0.1389924884,0.09605525263,0.1480145078,0.1068415676,0.1415328213,0.1180372941,0.2282450362,0.1809012655,0.3521341869,0.4577128788,0.5391469107,0.5796165039,0.6618188253,0.6279788391,0.7144564161,0.5867103705,0.6715612784,0.5440361335,0.6267417014,0.6142898125,0.6784509722,0.5186656814,0.5553422518
reading,16,The man pacified the businessmen of the associate who were,1,pl,1,0.09910043766,0.1006299188,0.1330617198,0.1180867213,0.1338934473,0.1301541154,0.175132174,0.1457267886,0.1534315913,0.1322113066,0.1235661182,0.1002468917,0.1176854741,0.07316473475,0.1282507965,0.08816209197,0.1282302172,0.07667619842,0.1550384564,0.1403871536,0.2235202122,0.2609060744,0.513600543,0.5169348937,0.6536052145,0.633168213,0.6797653077,0.683447385,0.6346011414,0.6317155759,0.5928282696,0.598581146,0.6662552289,0.6407311837,0.5731957758,0.5465246358
reading,16,The man visited the businessman of the associates who was,0,sg,1,0.08313029524,0.1010947177,0.1085507006,0.1379905725,0.1280385659,0.1420976655,0.155705472,0.1702422475,0.1236830845,0.1482764152,0.08972617375,0.1368360098,0.08418494505,0.137302792,0.09423524874,0.143379628,0.1093958618,0.1375096447,0.1372405423,0.2268117746,0.1969647774,0.3748544289,0.5383326391,0.5506021061,0.646158289,0.6818877494,0.6754773256,0.7077044198,0.6188058705,0.6648782604,0.5861540051,0.6325159217,0.6553455807,0.6861420162,0.566174895,0.5981846834
reading,16,The man visited the businessmen of the associate who was,0,sg,0,0.0988836779,0.1008063311,0.1324939051,0.1184009908,0.1332976397,0.1302382802,0.1734143006,0.1451931293,0.1514536302,0.1328152186,0.1223007626,0.1000777151,0.1155656282,0.07330952167,0.1267194512,0.08640517833,0.1285330958,0.07635544733,0.1630004351,0.1386289075,0.2453420939,0.2633882904,0.5485749804,0.5117034586,0.6544515584,0.6299655448,0.6790914834,0.6745484645,0.6416858072,0.6383394282,0.600546797,0.6115908827,0.6683398524,0.6436188261,0.5678418509,0.5587126374
reading,16,The man visited the businessman of the associates who were,0,pl,0,0.08313029524,0.1010947177,0.1085507006,0.1379905725,0.1280385659,0.1420976655,0.155705472,0.1702422475,0.1236830845,0.1482764152,0.08972617375,0.1368360098,0.08418494505,0.137302792,0.09423524874,0.143379628,0.1093958618,0.1375096447,0.1372405423,0.2268117746,0.1969647774,0.3748544289,0.5383326391,0.5506021061,0.646158289,0.6818877494,0.6754773256,0.7077044198,0.6188058705,0.6648782604,0.5861540051,0.6325159217,0.6553455807,0.6861420162,0.566174895,0.5981846834
reading,16,The man visited the businessmen of the associate who were,0,pl,1,0.0988836779,0.1008063311,0.1324939051,0.1184009908,0.1332976397,0.1302382802,0.1734143006,0.1451931293,0.1514536302,0.1328152186,0.1223007626,0.1000777151,0.1155656282,0.07330952167,0.1267194512,0.08640517833,0.1285330958,0.07635544733,0.1630004351,0.1386289075,0.2453420939,0.2633882904,0.5485749804,0.5117034586,0.6544515584,0.6299655448,0.6790914834,0.6745484645,0.6416858072,0.6383394282,0.600546797,0.6115908827,0.6683398524,0.6436188261,0.5678418509,0.5587126374
reading,18,The man thanked the servant of the dictators who was,1,sg,1,0.1236181668,0.06549550196,0.1253476254,0.1181083825,0.1486351863,0.1308311538,0.1707982048,0.1519455918,0.1555780955,0.1305712352,0.1230589389,0.1132280766,0.1179407154,0.1083752174,0.1244088637,0.120049186,0.1445295042,0.1368186404,0.1749247588,0.2388029673,0.1920942855,0.377574565,0.4228329279,0.608520853,0.542879506,0.7262562236,0.5414552643,0.7396492356,0.5010466043,0.7084900217,0.4677029166,0.6706975389,0.5509316249,0.7159023539,0.4242581959,0.6189738605
reading,18,The man thanked the servants of the dictator who was,1,sg,0,0.134149333,0.05471459285,0.1303390672,0.1071236208,0.1334705991,0.1341341804,0.1658334507,0.1672822118,0.1326762477,0.1504490934,0.1086410018,0.1267458088,0.09941529089,0.1026391659,0.1179217069,0.1168699535,0.1388711351,0.1165832628,0.2104642749,0.1763163832,0.2676997979,0.3080342567,0.5012126495,0.5324927038,0.6462203516,0.6169997835,0.6577054318,0.6771367036,0.5943379664,0.5915434036,0.5454136628,0.5482675609,0.6378224836,0.6183604132,0.5787077556,0.57209888
reading,18,The man thanked the servant of the dictators who were,1,pl,0,0.1236181668,0.06549550196,0.1253476254,0.1181083825,0.1486351863,0.1308311538,0.1707982048,0.1519455918,0.1555780955,0.1305712352,0.1230589389,0.1132280766,0.1179407154,0.1083752174,0.1244088637,0.120049186,0.1445295042,0.1368186404,0.1749247588,0.2388029673,0.1920942855,0.377574565,0.4228329279,0.608520853,0.542879506,0.7262562236,0.5414552643,0.7396492356,0.5010466043,0.7084900217,0.4677029166,0.6706975389,0.5509316249,0.7159023539,0.4242581959,0.6189738605
reading,18,The man thanked the servants of the dictator who were,1,pl,1,0.134149333,0.05471459285,0.1303390672,0.1071236208,0.1334705991,0.1341341804,0.1658334507,0.1672822118,0.1326762477,0.1504490934,0.1086410018,0.1267458088,0.09941529089,0.1026391659,0.1179217069,0.1168699535,0.1388711351,0.1165832628,0.2104642749,0.1763163832,0.2676997979,0.3080342567,0.5012126495,0.5324927038,0.6462203516,0.6169997835,0.6577054318,0.6771367036,0.5943379664,0.5915434036,0.5454136628,0.5482675609,0.6378224836,0.6183604132,0.5787077556,0.57209888
reading,18,The man talked to the servant of the dictators who was,0,sg,1,0.1342038322,0.06566798987,0.1343859652,0.1172947145,0.136602204,0.1304585627,0.1683435016,0.1517086716,0.1387991097,0.1292658199,0.1163587833,0.1133888507,0.1100395445,0.1065453153,0.1224334482,0.1167934831,0.1301870163,0.1351678615,0.1795548165,0.2649366891,0.205887104,0.4214662494,0.3841938901,0.6272868563,0.5278701919,0.7368275471,0.5066612449,0.7675624071,0.4439843943,0.7174599725,0.3933790872,0.6752121407,0.51219531,0.7132757108,0.3932267841,0.6122566509
reading,18,The man talked to the servants of the dictator who was,0,sg,0,0.1341735908,0.05470329112,0.128960129,0.1057931239,0.1326090256,0.1333926062,0.1647639542,0.1671100113,0.1328546774,0.1487802582,0.1087151334,0.1271332359,0.09973321186,0.103300805,0.1175900636,0.1128849156,0.14247904,0.1120850938,0.2058062918,0.1884237006,0.2711975211,0.3412403263,0.4318890537,0.5305657811,0.5757777884,0.6498168357,0.5580076735,0.7088406348,0.4889614385,0.6404064371,0.4495845106,0.611389336,0.5547262569,0.6601190712,0.4694431744,0.6004447207
reading,18,The man talked to the servant of the dictators who were,0,pl,0,0.1342038322,0.06566798987,0.1343859652,0.1172947145,0.136602204,0.1304585627,0.1683435016,0.1517086716,0.1387991097,0.1292658199,0.1163587833,0.1133888507,0.1100395445,0.1065453153,0.1224334482,0.1167934831,0.1301870163,0.1351678615,0.1795548165,0.2649366891,0.205887104,0.4214662494,0.3841938901,0.6272868563,0.5278701919,0.7368275471,0.5066612449,0.7675624071,0.4439843943,0.7174599725,0.3933790872,0.6752121407,0.51219531,0.7132757108,0.3932267841,0.6122566509
reading,18,The man talked to the servants of the dictator who were,0,pl,1,0.1341735908,0.05470329112,0.128960129,0.1057931239,0.1326090256,0.1333926062,0.1647639542,0.1671100113,0.1328546774,0.1487802582,0.1087151334,0.1271332359,0.09973321186,0.103300805,0.1175900636,0.1128849156,0.14247904,0.1120850938,0.2058062918,0.1884237006,0.2711975211,0.3412403263,0.4318890537,0.5305657811,0.5757777884,0.6498168357,0.5580076735,0.7088406348,0.4889614385,0.6404064371,0.4495845106,0.611389336,0.5547262569,0.6601190712,0.4694431744,0.6004447207
reading,18,The man thanked the dictator of the servants who was,1,sg,1,0.05469077828,0.1344169856,0.09410559954,0.1455663991,0.1233895902,0.1483965581,0.1503399068,0.1851356839,0.1278600041,0.1528078119,0.1050789448,0.1292996127,0.08313616044,0.1191535158,0.09300371043,0.1493722392,0.08078743001,0.1760034381,0.1253007704,0.2723754588,0.1937973805,0.3429369634,0.4206517062,0.5713155187,0.5220399758,0.6891561536,0.5587051289,0.6973573718,0.5102758089,0.6652451567,0.4563390247,0.5900130886,0.5274635035,0.650517445,0.4686376937,0.5936116347
reading,18,The man thanked the dictators of the servant who was,1,sg,0,0.0655127034,0.123816317,0.1091322402,0.1390147821,0.122333565,0.1575773242,0.1356584787,0.1871488545,0.1111519422,0.1712222349,0.09010041124,0.1377457539,0.08696554178,0.1290173601,0.09090768265,0.1465819503,0.1111709484,0.1645535147,0.2028103121,0.222615324,0.2750545901,0.2774464601,0.4723547138,0.5382155272,0.6018054636,0.6472647584,0.5871502415,0.6938150062,0.5309717085,0.6252424393,0.4877276889,0.58195735,0.5811873135,0.6385349426,0.5319221412,0.5932437793
reading,18,The man thanked the dictator of the servants who were,1,pl,0,0.05469077828,0.1344169856,0.09410559954,0.1455663991,0.1233895902,0.1483965581,0.1503399068,0.1851356839,0.1278600041,0.1528078119,0.1050789448,0.1292996127,0.08313616044,0.1191535158,0.09300371043,0.1493722392,0.08078743001,0.1760034381,0.1253007704,0.2723754588,0.1937973805,0.3429369634,0.4206517062,0.5713155187,0.5220399758,0.6891561536,0.5587051289,0.6973573718,0.5102758089,0.6652451567,0.4563390247,0.5900130886,0.5274635035,0.650517445,0.4686376937,0.5936116347
reading,18,The man thanked the dictators of the servant who were,1,pl,1,0.0655127034,0.123816317,0.1091322402,0.1390147821,0.122333565,0.1575773242,0.1356584787,0.1871488545,0.1111519422,0.1712222349,0.09010041124,0.1377457539,0.08696554178,0.1290173601,0.09090768265,0.1465819503,0.1111709484,0.1645535147,0.2028103121,0.222615324,0.2750545901,0.2774464601,0.4723547138,0.5382155272,0.6018054636,0.6472647584,0.5871502415,0.6938150062,0.5309717085,0.6252424393,0.4877276889,0.58195735,0.5811873135,0.6385349426,0.5319221412,0.5932437793
reading,18,The man talked to the dictator of the servants who was,0,sg,1,0.06546186231,0.134161188,0.1110115303,0.1446772579,0.1249975137,0.1482605332,0.1428965465,0.1846791786,0.1175719823,0.1535622294,0.09811263728,0.1300241819,0.09403419959,0.1196053196,0.09502169074,0.1493513193,0.09963315289,0.1744909978,0.1844239684,0.2858252451,0.223792095,0.382251464,0.3676170886,0.583792123,0.5221529177,0.7185048152,0.4807290299,0.7109482218,0.4145733318,0.6925269818,0.3811000154,0.6382895111,0.4862693545,0.7023681947,0.3824543614,0.6227992934
reading,18,The man talked to the dictators of the servant who was,0,sg,0,0.06545861705,0.1239157881,0.1084140332,0.1387254652,0.1216024302,0.157943856,0.1347015258,0.1871447536,0.109443543,0.1706192329,0.08986328706,0.1362498169,0.08525221145,0.1281642482,0.08619445773,0.1427092432,0.1094140819,0.1617705116,0.2063792754,0.2201849363,0.2644372686,0.2952305488,0.4225758602,0.5212605171,0.5809192095,0.6712256327,0.5508806181,0.7077241409,0.5062846914,0.6765524819,0.4742491381,0.6433534705,0.5589895615,0.6844152324,0.4735787823,0.6180392465
reading,18,The man talked to the dictator of the servants who were,0,pl,0,0.06546186231,0.134161188,0.1110115303,0.1446772579,0.1249975137,0.1482605332,0.1428965465,0.1846791786,0.1175719823,0.1535622294,0.09811263728,0.1300241819,0.09403419959,0.1196053196,0.09502169074,0.1493513193,0.09963315289,0.1744909978,0.1844239684,0.2858252451,0.223792095,0.382251464,0.3676170886,0.583792123,0.5221529177,0.7185048152,0.4807290299,0.7109482218,0.4145733318,0.6925269818,0.3811000154,0.6382895111,0.4862693545,0.7023681947,0.3824543614,0.6227992934
reading,18,The man talked to the dictators of the servant who were,0,pl,1,0.06545861705,0.1239157881,0.1084140332,0.1387254652,0.1216024302,0.157943856,0.1347015258,0.1871447536,0.109443543,0.1706192329,0.08986328706,0.1362498169,0.08525221145,0.1281642482,0.08619445773,0.1427092432,0.1094140819,0.1617705116,0.2063792754,0.2201849363,0.2644372686,0.2952305488,0.4225758602,0.5212605171,0.5809192095,0.6712256327,0.5508806181,0.7077241409,0.5062846914,0.6765524819,0.4742491381,0.6433534705,0.5589895615,0.6844152324,0.4735787823,0.6180392465
reading,20,The man mocked the fan of the singers who was,1,sg,1,0.05738635294,0.07946578428,0.09072130207,0.1406546551,0.1058459302,0.1498889606,0.1325745294,0.1947173528,0.1141140301,0.1565824769,0.08986598996,0.1292470653,0.0823068702,0.1251159938,0.09279805985,0.1506427768,0.1047940487,0.2132160584,0.1375231606,0.4344099844,0.213920238,0.4356616639,0.5465528801,0.711551055,0.6498658037,0.7865747943,0.6105660874,0.7517877258,0.5603358922,0.7167836809,0.5038526354,0.6538408234,0.5813784891,0.6717819497,0.487183601,0.5954509479
reading,20,The man mocked the fans of the singer who was,1,sg,0,0.1070845989,0.07915754729,0.1415404736,0.1256253552,0.1482379526,0.1355565134,0.1674424461,0.1555911817,0.1523620847,0.1227600375,0.1237333661,0.1174984881,0.1193851791,0.1115728118,0.130264041,0.1226312275,0.1957938486,0.1094085916,0.2773095444,0.1828541249,0.3500318954,0.2926911288,0.629615291,0.6068647917,0.7077574735,0.7088352586,0.6763668435,0.703664098,0.6239156511,0.6551982011,0.5567449338,0.5692530164,0.6407981506,0.6492336591,0.5641597516,0.5512584928
reading,20,The man mocked the fan of the singers who were,1,pl,0,0.05738635294,0.07946578428,0.09072130207,0.1406546551,0.1058459302,0.1498889606,0.1325745294,0.1947173528,0.1141140301,0.1565824769,0.08986598996,0.1292470653,0.0823068702,0.1251159938,0.09279805985,0.1506427768,0.1047940487,0.2132160584,0.1375231606,0.4344099844,0.213920238,0.4356616639,0.5465528801,0.711551055,0.6498658037,0.7865747943,0.6105660874,0.7517877258,0.5603358922,0.7167836809,0.5038526354,0.6538408234,0.5813784891,0.6717819497,0.487183601,0.5954509479
reading,20,The man mocked the fans of the singer who were,1,pl,1,0.1070845989,0.07915754729,0.1415404736,0.1256253552,0.1482379526,0.1355565134,0.1674424461,0.1555911817,0.1523620847,0.1227600375,0.1237333661,0.1174984881,0.1193851791,0.1115728118,0.130264041,0.1226312275,0.1957938486,0.1094085916,0.2773095444,0.1828541249,0.3500318954,0.2926911288,0.629615291,0.6068647917,0.7077574735,0.7088352586,0.6763668435,0.703664098,0.6239156511,0.6551982011,0.5567449338,0.5692530164,0.6407981506,0.6492336591,0.5641597516,0.5512584928
reading,20,The man counted the fan of the singers who was,0,sg,1,0.05744723952,0.07918447361,0.089801421,0.1413487486,0.1064027025,0.1504711885,0.1332928237,0.1942486876,0.1137982059,0.1565285097,0.08812090207,0.128844961,0.07991203287,0.1279099017,0.09139170618,0.1539945833,0.1044179894,0.2193615288,0.1194621618,0.4546425443,0.1946133637,0.43617177,0.4960725222,0.6924209084,0.6059356658,0.7715556781,0.5977168429,0.7655765585,0.5533751297,0.7260197648,0.5182255083,0.6780035996,0.5931643918,0.6950697483,0.5062813299,0.6140600924
reading,20,The man counted the fans of the singer who was,0,sg,0,0.1070322293,0.07895673433,0.1401488805,0.1259336216,0.1501803095,0.1353517664,0.1715963671,0.154874068,0.1574190078,0.1216022017,0.1293821056,0.1167430969,0.1262735493,0.1122500154,0.1366608522,0.1240812636,0.2029492722,0.1114731759,0.2580398299,0.186633015,0.3091108717,0.2739202182,0.5880782577,0.5875914205,0.6706239271,0.6911666115,0.6788160206,0.7184345309,0.6042802135,0.6636399253,0.5665804951,0.6213379658,0.6369355978,0.6776441753,0.5440917114,0.5925399943
reading,20,The man counted the fan of the singers who were,0,pl,0,0.05744723952,0.07918447361,0.089801421,0.1413487486,0.1064027025,0.1504711885,0.1332928237,0.1942486876,0.1137982059,0.1565285097,0.08812090207,0.128844961,0.07991203287,0.1279099017,0.09139170618,0.1539945833,0.1044179894,0.2193615288,0.1194621618,0.4546425443,0.1946133637,0.43617177,0.4960725222,0.6924209084,0.6059356658,0.7715556781,0.5977168429,0.7655765585,0.5533751297,0.7260197648,0.5182255083,0.6780035996,0.5931643918,0.6950697483,0.5062813299,0.6140600924
reading,20,The man counted the fans of the singer who were,0,pl,1,0.1070322293,0.07895673433,0.1401488805,0.1259336216,0.1501803095,0.1353517664,0.1715963671,0.154874068,0.1574190078,0.1216022017,0.1293821056,0.1167430969,0.1262735493,0.1122500154,0.1366608522,0.1240812636,0.2029492722,0.1114731759,0.2580398299,0.186633015,0.3091108717,0.2739202182,0.5880782577,0.5875914205,0.6706239271,0.6911666115,0.6788160206,0.7184345309,0.6042802135,0.6636399253,0.5665804951,0.6213379658,0.6369355978,0.6776441753,0.5440917114,0.5925399943
reading,20,The man mocked the singer of the fans who was,1,sg,1,0.07852689463,0.1073772434,0.1190624923,0.1555305312,0.1335874672,0.1662961458,0.1511077157,0.1983449168,0.1139005955,0.1880004263,0.1050085223,0.1590801799,0.1003987511,0.1483274697,0.1077636599,0.167998496,0.091900692,0.2266148342,0.1255397496,0.3421657475,0.2131856463,0.4111899083,0.527869742,0.6528382355,0.6154885618,0.7152171196,0.6106793406,0.7381028349,0.5530137201,0.702768582,0.4598418424,0.6276565441,0.542981019,0.6949521408,0.4208808225,0.5855619964
reading,20,The man mocked the singers of the fan who was,1,sg,0,0.07949531163,0.05756021279,0.1321881368,0.1010850939,0.1441770449,0.1177563026,0.1771978533,0.1470578397,0.1411338209,0.1315545179,0.1168866509,0.1081862943,0.1227805799,0.1039829877,0.135182235,0.1233270033,0.1754732355,0.125119371,0.2620509302,0.1899298778,0.3066228236,0.266639474,0.5990675815,0.5682108514,0.6765081239,0.6384193863,0.601509431,0.6479573006,0.5460761588,0.6167839045,0.4804724805,0.5646710988,0.5554061471,0.6148680342,0.4731003434,0.5033875058
reading,20,The man mocked the singer of the fans who were,1,pl,0,0.07852689463,0.1073772434,0.1190624923,0.1555305312,0.1335874672,0.1662961458,0.1511077157,0.1983449168,0.1139005955,0.1880004263,0.1050085223,0.1590801799,0.1003987511,0.1483274697,0.1077636599,0.167998496,0.091900692,0.2266148342,0.1255397496,0.3421657475,0.2131856463,0.4111899083,0.527869742,0.6528382355,0.6154885618,0.7152171196,0.6106793406,0.7381028349,0.5530137201,0.702768582,0.4598418424,0.6276565441,0.542981019,0.6949521408,0.4208808225,0.5855619964
reading,20,The man mocked the singers of the fan who were,1,pl,1,0.07949531163,0.05756021279,0.1321881368,0.1010850939,0.1441770449,0.1177563026,0.1771978533,0.1470578397,0.1411338209,0.1315545179,0.1168866509,0.1081862943,0.1227805799,0.1039829877,0.135182235,0.1233270033,0.1754732355,0.125119371,0.2620509302,0.1899298778,0.3066228236,0.266639474,0.5990675815,0.5682108514,0.6765081239,0.6384193863,0.601509431,0.6479573006,0.5460761588,0.6167839045,0.4804724805,0.5646710988,0.5554061471,0.6148680342,0.4731003434,0.5033875058
reading,20,The man counted the singer of the fans who was,0,sg,1,0.07880974998,0.1073885005,0.1172432359,0.1546992751,0.1325290423,0.1659017818,0.1503449917,0.1995018358,0.1126414619,0.1884663819,0.1051116973,0.1590189667,0.1017960456,0.1491608148,0.1104226131,0.1701137606,0.09692672731,0.2311302435,0.1230996662,0.3400008747,0.2144041744,0.4047604515,0.5138401474,0.6410038879,0.5969860587,0.7038699953,0.6061459232,0.7303548294,0.5371532367,0.6585433258,0.4991259228,0.6221585508,0.5765528494,0.6714014034,0.4879860776,0.5667851769
