exp,verb,item,sent,bias,isHigh ,gender,score,score_pro,score_base,score_roberta,score_roberta_pro,score_roberta_base,score_mbert
ic_mismatch,fooled,9,The queen fooled the king because she was there.,10,1,f,0.2842286229,0.06658707559,0.06131268665,0.5850650072,0.3476491272,0.7148057222,0.4520027041
ic_mismatch,forgave,9,The king forgave the queen because he was there.,5,1,m,0.1138805524,0.03231757879,0.04803453386,0.4668614268,0.2316478938,0.4852111042,0.2917182744
ic_mismatch,forgave,9,The king forgave the queen because she was there.,5,0,f,0.7978341579,0.7940618396,0.9143304825,0.4459830225,0.354970783,0.4793927073,0.597132504
ic_mismatch,forgave,9,The queen forgave the king because he was there.,5,0,m,0.8199155927,0.7785023451,0.9571150541,0.3025411665,0.1801795661,0.174764514,0.4200137556
ic_mismatch,forgave,9,The queen forgave the king because she was there.,5,1,f,0.09332647175,0.03401623294,0.01844166219,0.6151355505,0.4488710463,0.794152379,0.4524956048
ic_mismatch,forgot,9,The king forgot the queen because he was there.,-16,1,m,0.08128184825,0.01632332057,0.02412597276,0.1051170155,0.0396588929,0.16356574,0.3634292185
ic_mismatch,forgot,9,The king forgot the queen because she was there.,-16,0,f,0.8066142201,0.7050783634,0.9230609536,0.3926874399,0.3510115147,0.538844049,0.5084930062
ic_mismatch,forgot,9,The queen forgot the king because he was there.,-16,0,m,0.8590323329,0.7399255037,0.9561774731,0.4096866846,0.2550502717,0.51029706,0.4682530761
ic_mismatch,forgot,9,The queen forgot the king because she was there.,-16,1,f,0.046967078,0.007362960838,0.008291658014,0.09422873706,0.0660578832,0.1788832396,0.3874893486
ic_mismatch,fought,9,The king fought the queen because he was there.,24,1,m,0.08471503854,0.01539761387,0.02463374101,0.1798811108,0.05568345264,0.1787893921,0.3506126106
ic_mismatch,fought,9,The king fought the queen because she was there.,24,0,f,0.715955615,0.8418064713,0.9298747778,0.6766498089,0.3511554599,0.6925670505,0.4825505316
ic_mismatch,fought,9,The queen fought the king because he was there.,24,0,m,0.6230748296,0.7263450623,0.9231356978,0.5062138438,0.1738406271,0.4384940565,0.4716503024
ic_mismatch,fought,9,The queen fought the king because she was there.,24,1,f,0.1466674507,0.04396441579,0.03343189135,0.3505899012,0.2040592879,0.4097884595,0.3508013785
ic_mismatch,freed,9,The king freed the queen because he was there.,-52,1,m,0.237210393,0.07729323208,0.1470082104,0.3011304736,0.104049623,0.3683314621,0.2790805399
ic_mismatch,freed,9,The king freed the queen because she was there.,-52,0,f,0.5153810382,0.4537261426,0.7540783286,0.4636725485,0.3001879156,0.5122395754,0.5493658185
ic_mismatch,freed,9,The queen freed the king because he was there.,-52,0,m,0.5777970552,0.4373272657,0.8648183942,0.3164401352,0.1409841627,0.3073260486,0.3887872994
ic_mismatch,freed,9,The queen freed the king because she was there.,-52,1,f,0.1343470216,0.0321203284,0.03853769228,0.4679769278,0.2902050018,0.5809851885,0.4143267274
ic_mismatch,frightened,9,The king frightened the queen because he was there.,68,1,m,0.4092026949,0.1490054876,0.1588279605,0.5807768106,0.2331430763,0.5607942343,0.2829365134
ic_mismatch,frightened,9,The king frightened the queen because she was there.,68,0,f,0.3236041069,0.4776190221,0.7591579556,0.2840918899,0.1510127634,0.3512555063,0.5828641653
ic_mismatch,frightened,9,The queen frightened the king because he was there.,68,0,m,0.3997705281,0.4794437587,0.8192744851,0.1139937341,0.03661045432,0.1399868876,0.429237783
ic_mismatch,frightened,9,The queen frightened the king because she was there.,68,1,f,0.3247279525,0.1423093528,0.1084029451,0.791564703,0.4960010052,0.8013759851,0.4212548435
ic_mismatch,frustrated,9,The king frustrated the queen because he was there.,79,1,m,0.3190888166,0.06372391433,0.08322867006,0.3176702261,0.1059110761,0.3802858293,0.3218025565
ic_mismatch,frustrated,9,The king frustrated the queen because she was there.,79,0,f,0.3722164333,0.5139224529,0.8451945782,0.3457695842,0.1497289389,0.4168155193,0.547947228
ic_mismatch,frustrated,9,The queen frustrated the king because he was there.,79,0,m,0.4066429734,0.3767049313,0.7850599885,0.1695798784,0.05711152777,0.1478135884,0.4161937237
ic_mismatch,frustrated,9,The queen frustrated the king because she was there.,79,1,f,0.2883978784,0.1160119846,0.1337383837,0.607775569,0.3595809639,0.740269959,0.4449697435
ic_mismatch,grabbed,9,The king grabbed the queen because he was there.,-5,1,m,0.1032200456,0.03758876398,0.08709591627,0.08997190744,0.02082975209,0.1003079414,0.2877111137
ic_mismatch,grabbed,9,The king grabbed the queen because she was there.,-5,0,f,0.7196563482,0.6210551262,0.8129935265,0.7779016495,0.5323973894,0.8024157286,0.5596521497
ic_mismatch,grabbed,9,The queen grabbed the king because he was there.,-5,0,m,0.6998733282,0.5906438828,0.8723654747,0.7484179735,0.4354185462,0.7591061592,0.4426185787
ic_mismatch,grabbed,9,The queen grabbed the king because she was there.,-5,1,f,0.09474755079,0.02805851027,0.0357732214,0.1263008267,0.03246393055,0.1423442811,0.3876862228
ic_mismatch,grazed,9,The king grazed the queen because he was there.,44,1,m,0.2321018875,0.1103711501,0.1697095186,0.1427663267,0.02612313628,0.1196617112,0.2673260272
ic_mismatch,grazed,9,The king grazed the queen because she was there.,44,0,f,0.5112832189,0.5801973939,0.7238719463,0.7746427059,0.6941198707,0.8378008008,0.5673223138
ic_mismatch,grazed,9,The queen grazed the king because he was there.,44,0,m,0.5428150296,0.6307606101,0.8390833139,0.6608543992,0.5235733986,0.6434339285,0.5193271637
ic_mismatch,grazed,9,The queen grazed the king because she was there.,44,1,f,0.2143674195,0.06030071899,0.07639739662,0.2663206458,0.1005226374,0.3090529144,0.2975869775
ic_mismatch,greeted,9,The king greeted the queen because he was there.,-8,1,m,0.162351802,0.04188081622,0.05888941139,0.3427764177,0.09754098952,0.3582940996,0.2359275222
ic_mismatch,greeted,9,The king greeted the queen because she was there.,-8,0,f,0.7184067965,0.7815372944,0.9075942039,0.5934111476,0.4296189547,0.5922851563,0.6359596848
ic_mismatch,greeted,9,The queen greeted the king because he was there.,-8,0,m,0.7603662014,0.7676923275,0.9557601213,0.5358239412,0.3026252091,0.4533400834,0.5187858939
ic_mismatch,greeted,9,The queen greeted the king because she was there.,-8,1,f,0.1268726885,0.02606063336,0.01972569898,0.4074452519,0.1900378317,0.4916381836,0.3298585117
ic_mismatch,guided,9,The king guided the queen because he was there.,-73,1,m,0.1612416953,0.08133184165,0.07672336698,0.8283177018,0.3731451035,0.8657743335,0.3623795807
ic_mismatch,guided,9,The king guided the queen because she was there.,-73,0,f,0.7114242315,0.5984225273,0.8753560781,0.1256768256,0.1178963408,0.07851217687,0.4634953737
ic_mismatch,guided,9,The queen guided the king because he was there.,-73,0,m,0.6668269634,0.5887463689,0.9062565565,0.02523480728,0.02265677974,0.02243523858,0.4352318347
ic_mismatch,guided,9,The queen guided the king because she was there.,-73,1,f,0.2153688371,0.08082792908,0.05478132889,0.9438079,0.6306110024,0.9430758953,0.3787488043
ic_mismatch,hailed,9,The king hailed the queen because he was there.,-45,1,m,0.06024582312,0.009009909816,0.02035180107,0.07168187201,0.02912818454,0.04321422428,0.324529022
ic_mismatch,hailed,9,The king hailed the queen because she was there.,-45,0,f,0.9066054225,0.9138438702,0.9640907049,0.9124659896,0.7804951668,0.9438354969,0.519045651
ic_mismatch,hailed,9,The queen hailed the king because he was there.,-45,0,m,0.9153167605,0.8910659552,0.9782333374,0.7905944586,0.5947727561,0.7348521948,0.4416779876
ic_mismatch,hailed,9,The queen hailed the king because she was there.,-45,1,f,0.05169052258,0.01116069499,0.01048263814,0.1864336431,0.1314112544,0.2432110906,0.3909424543
ic_mismatch,harassed,9,The king harassed the queen because he was there.,41,1,m,0.06805032492,0.00970744621,0.01180105563,0.1533568352,0.0643728897,0.1271878034,0.2977462411
ic_mismatch,harassed,9,The king harassed the queen because she was there.,41,0,f,0.8612558842,0.8936644793,0.9781609774,0.7971727848,0.7472526431,0.8435869217,0.5555087924
ic_mismatch,harassed,9,The queen harassed the king because he was there.,41,0,m,0.8276991248,0.8153653145,0.9813319445,0.5712459683,0.4029434919,0.4993192255,0.3945794702
ic_mismatch,harassed,9,The queen harassed the king because she was there.,41,1,f,0.07980743051,0.01371162757,0.007815432735,0.3694599271,0.2994889915,0.4588508606,0.4480882287
ic_mismatch,harmed,9,The king harmed the queen because he was there.,52,1,m,0.2464122325,0.08392558992,0.1161535233,0.23943685,0.09747665375,0.2860968411,0.3357899785
ic_mismatch,harmed,9,The king harmed the queen because she was there.,52,0,f,0.5379069448,0.7439144254,0.8342199326,0.6749508977,0.5798316598,0.6695254445,0.5095153451
ic_mismatch,harmed,9,The queen harmed the king because he was there.,52,0,m,0.5314826369,0.7401148677,0.9150896668,0.3870319128,0.1887715012,0.2486927509,0.3904282153
ic_mismatch,harmed,9,The queen harmed the king because she was there.,52,1,f,0.2271236777,0.04730243236,0.04621900618,0.5386437774,0.4216110706,0.7122642994,0.4452609122
ic_mismatch,hated,9,The king hated the queen because he was there.,-91,1,m,0.03382642195,0.006710481364,0.02134396136,0.1340373755,0.06102100387,0.1411297172,0.3675622344
ic_mismatch,hated,9,The king hated the queen because she was there.,-91,0,f,0.9372490048,0.9373462796,0.9629528522,0.7624371052,0.5530347228,0.7832763791,0.531419456
ic_mismatch,hated,9,The queen hated the king because he was there.,-91,0,m,0.9455289245,0.9255179763,0.979039371,0.6024081111,0.3721226752,0.5619214177,0.484677881
ic_mismatch,hated,9,The queen hated the king because she was there.,-91,1,f,0.02752626315,0.005739884917,0.009700326249,0.2324608713,0.1532053351,0.3139014244,0.4085100293
ic_mismatch,haunted,9,The king haunted the queen because he was there.,20,1,m,0.3547119498,0.1274538487,0.2070848346,0.6188418269,0.1365345269,0.5744122267,0.3004609048
ic_mismatch,haunted,9,The king haunted the queen because she was there.,20,0,f,0.5098109245,0.4511122406,0.7194890976,0.2693436742,0.133905828,0.3288859427,0.5205802321
ic_mismatch,haunted,9,The queen haunted the king because he was there.,20,0,m,0.4912733138,0.445476383,0.8055485487,0.09830198437,0.03702503815,0.139540568,0.3793309927
ic_mismatch,haunted,9,The queen haunted the king because she was there.,20,1,f,0.3543304205,0.1011728644,0.1196779385,0.809412837,0.289430052,0.7716403008,0.4410454333
ic_mismatch,helped,9,The king helped the queen because he was there.,-49,1,m,0.1598444134,0.04832111672,0.06660861522,0.8846521378,0.4845632017,0.9147418141,0.2977454364
ic_mismatch,helped,9,The king helped the queen because she was there.,-49,0,f,0.6246868372,0.6604537368,0.8836137056,0.06874015182,0.04299782962,0.03275709972,0.5060344934
ic_mismatch,helped,9,The queen helped the king because he was there.,-49,0,m,0.6031442285,0.586432755,0.9247462153,0.02181568742,0.01301909704,0.01305502933,0.3219230771
ic_mismatch,helped,9,The queen helped the king because she was there.,-49,1,f,0.1817424297,0.06468763947,0.0357132405,0.9479091167,0.7178380489,0.9603893161,0.4779119492
ic_mismatch,hired,9,The king hired the queen because he was there.,-65,1,m,0.04529676959,0.01115247887,0.0201632753,0.08396443725,0.03084027767,0.09561902285,0.350212127
ic_mismatch,hired,9,The king hired the queen because she was there.,-65,0,f,0.7620771527,0.7792374492,0.8920484781,0.8483569622,0.5952490568,0.8680183291,0.422015667
ic_mismatch,hired,9,The queen hired the king because he was there.,-65,0,m,0.7461867332,0.7412173748,0.9311972857,0.7490286231,0.4581424296,0.6858733892,0.3178156018
ic_mismatch,hired,9,The queen hired the king because she was there.,-65,1,f,0.05471621081,0.01128880307,0.01096622739,0.1832886785,0.09865294397,0.2698684633,0.4536293745
ic_mismatch,hit,9,The king hit the queen because he was there.,-14,1,m,0.1830764562,0.04899802431,0.1031851545,0.1534972638,0.04454499483,0.1746345907,0.3951197863
ic_mismatch,hit,9,The king hit the queen because she was there.,-14,0,f,0.5421966314,0.6663165092,0.8048489094,0.7346895933,0.5264125466,0.7450447083,0.3799963892
ic_mismatch,hit,9,The queen hit the king because he was there.,-14,0,m,0.5515948534,0.6561297774,0.901407361,0.6059377193,0.3545608521,0.5904482603,0.3535982966
ic_mismatch,hit,9,The queen hit the king because she was there.,-14,1,f,0.1766761541,0.02957584895,0.03549708799,0.2707245052,0.107852757,0.3189333081,0.4189667404
ic_mismatch,honoured,9,The king honoured the queen because he was there.,-57,1,m,0.06718021631,0.01157987956,0.01839464158,0.1606880575,0.06390773505,0.136547178,0.3125728965
ic_mismatch,honoured,9,The king honoured the queen because she was there.,-57,0,f,0.895743072,0.9127284884,0.9711689949,0.8224415779,0.7462780476,0.8492152095,0.5547045469
ic_mismatch,honoured,9,The queen honoured the king because he was there.,-57,0,m,0.8894899487,0.8849259615,0.9800547361,0.6958439946,0.5494977236,0.6633653641,0.4402559102
ic_mismatch,honoured,9,The queen honoured the king because she was there.,-57,1,f,0.06406856328,0.01309590507,0.01101855747,0.2856669426,0.1951596439,0.3179633617,0.4151672125
ic_mismatch,hugged,9,The king hugged the queen because he was there.,12,1,m,0.1673214287,0.05666604638,0.09256693721,0.1407987475,0.04583882913,0.1448148191,0.2839245796
ic_mismatch,hugged,9,The king hugged the queen because she was there.,12,0,f,0.6676294804,0.7556889057,0.8496838808,0.7774655819,0.4620550871,0.7977859974,0.5655724406
ic_mismatch,hugged,9,The queen hugged the king because he was there.,12,0,m,0.7535169721,0.8230906129,0.9538752437,0.6580855846,0.3056074083,0.5934283137,0.4687292874
ic_mismatch,hugged,9,The queen hugged the king because she was there.,12,1,f,0.106332913,0.01675591059,0.01695181429,0.2556532919,0.1224671751,0.3268058896,0.3656951785
ic_mismatch,hurt,9,The king hurt the queen because he was there.,47,1,m,0.3223573267,0.1286079437,0.207367301,0.322735101,0.0918315202,0.2636285126,0.38721928
ic_mismatch,hurt,9,The king hurt the queen because she was there.,47,0,f,0.346082747,0.5811377764,0.6656650901,0.5499047637,0.490303427,0.6606139541,0.4503089786
ic_mismatch,hurt,9,The queen hurt the king because he was there.,47,0,m,0.3838693202,0.6125440598,0.8042455316,0.3073617816,0.2050821781,0.2731496394,0.3863225877
ic_mismatch,hurt,9,The queen hurt the king because she was there.,47,1,f,0.2800037265,0.08389741182,0.09964581579,0.5999983549,0.3385483027,0.6684866548,0.4496270716
ic_mismatch,idolized,9,The king idolized the queen because he was there.,-66,1,m,0.03481882811,0.01433104184,0.023295274,0.1109691933,0.04092347994,0.1012352556,0.2739264667
ic_mismatch,idolized,9,The king idolized the queen because she was there.,-66,0,f,0.9475111365,0.9047979712,0.9636713862,0.8670048118,0.7913679481,0.883825779,0.5906342268
ic_mismatch,idolized,9,The queen idolized the king because he was there.,-66,0,m,0.9271407127,0.8945721388,0.9725260735,0.8206745982,0.6811439395,0.7519401908,0.4006251097
ic_mismatch,idolized,9,The queen idolized the king because she was there.,-66,1,f,0.05035248771,0.01365796011,0.01523303799,0.1616198272,0.1486177444,0.2315298617,0.4498815238
ic_mismatch,incensed,9,The king incensed the queen because he was there.,57,1,m,0.3230136633,0.05718814582,0.07035981864,0.2050848305,0.08403751254,0.1948858798,0.2456683367
ic_mismatch,incensed,9,The king incensed the queen because she was there.,57,0,f,0.457968533,0.6659041643,0.8772557378,0.650093317,0.4743600488,0.7454171181,0.5965287685
ic_mismatch,incensed,9,The queen incensed the king because he was there.,57,0,m,0.4660158753,0.5453337431,0.8337702751,0.4084453583,0.2164830416,0.3989428878,0.5591974854
ic_mismatch,incensed,9,The queen incensed the king because she was there.,57,1,f,0.3059718013,0.1288386434,0.1045791656,0.4295699596,0.2629506588,0.5360668898,0.2538639307
ic_mismatch,infuriated,9,The king infuriated the queen because he was there.,75,1,m,0.4616416097,0.1788233519,0.1902645081,0.3895352781,0.1668770164,0.3913925588,0.3418315649
ic_mismatch,infuriated,9,The king infuriated the queen because she was there.,75,0,f,0.2986944914,0.4259602427,0.733538866,0.4689059258,0.2589457631,0.5408923626,0.5209014416
ic_mismatch,infuriated,9,The queen infuriated the king because he was there.,75,0,m,0.3241178691,0.2635248899,0.5683846474,0.1508336514,0.08318047971,0.1372904778,0.3608881831
ic_mismatch,infuriated,9,The queen infuriated the king because she was there.,75,1,f,0.4356248975,0.3645035625,0.3426090181,0.7528532147,0.4861918986,0.8207473755,0.4990502298
ic_mismatch,inspired,9,The king inspired the queen because he was there.,78,1,m,0.3575040102,0.1282610893,0.1619475037,0.8592438102,0.4376019835,0.8354077935,0.3490356207
ic_mismatch,inspired,9,The king inspired the queen because she was there.,78,0,f,0.5256176591,0.6768459678,0.7909023166,0.1030930802,0.1254062802,0.1244212165,0.484398067
ic_mismatch,inspired,9,The queen inspired the king because he was there.,78,0,m,0.3096251786,0.3916880488,0.6500121951,0.0331344232,0.03896760195,0.03821132705,0.3701913059
ic_mismatch,inspired,9,The queen inspired the king because she was there.,78,1,f,0.5830640197,0.4410251379,0.3088162839,0.9429819584,0.6145839095,0.9347903728,0.4553895593
ic_mismatch,instructed,9,The king instructed the queen because he was there.,-17,1,m,0.1661089063,0.05225898698,0.06340241432,0.4180362523,0.168386966,0.4266776145,0.3452556431
ic_mismatch,instructed,9,The king instructed the queen because she was there.,-17,0,f,0.6697732806,0.5961189866,0.8834988475,0.4989068508,0.3094098866,0.5385158062,0.5000311136
ic_mismatch,instructed,9,The queen instructed the king because he was there.,-17,0,m,0.5283400416,0.4463762045,0.81774652,0.1813678294,0.09919757396,0.1526340693,0.3707422614
ic_mismatch,instructed,9,The queen instructed the king because she was there.,-17,1,f,0.2666585445,0.1370707303,0.1166673675,0.7432429194,0.4200339615,0.8123906851,0.4631362557
ic_mismatch,insulted,9,The king insulted the queen because he was there.,6,1,m,0.1559143662,0.03026547655,0.05860948935,0.1117819697,0.05821647123,0.1002169177,0.3006261587
ic_mismatch,insulted,9,The king insulted the queen because she was there.,6,0,f,0.7447386384,0.8809642196,0.9228674173,0.83023417,0.7599868774,0.8715358377,0.5683882236
ic_mismatch,insulted,9,The queen insulted the king because he was there.,6,0,m,0.6669493318,0.8096293807,0.9303706884,0.7400780916,0.5616896152,0.6894155145,0.3976142108
ic_mismatch,insulted,9,The queen insulted the king because she was there.,6,1,f,0.2046921998,0.04819883034,0.05095227808,0.1962699443,0.1543097496,0.2647551298,0.4595453441
ic_mismatch,interrupted,9,The king interrupted the queen because he was there.,3,1,m,0.237251237,0.07132019103,0.1409685612,0.3698428869,0.1139471084,0.3348717093,0.274430126
ic_mismatch,interrupted,9,The king interrupted the queen because she was there.,3,0,f,0.3310105801,0.2364441454,0.6369777322,0.3529792428,0.3487985432,0.5396158099,0.5850870013
ic_mismatch,interrupted,9,The queen interrupted the king because he was there.,3,0,m,0.3752914071,0.2537253797,0.7300572395,0.3481168151,0.1844134331,0.3417199552,0.5202791095
ic_mismatch,interrupted,9,The queen interrupted the king because she was there.,3,1,f,0.1822131574,0.04738744721,0.0597849004,0.3920467794,0.2241754085,0.5320577621,0.3151555955
ic_mismatch,intimidated,9,The king intimidated the queen because he was there.,73,1,m,0.1673395038,0.01673431695,0.01391582191,0.3542382419,0.1221578494,0.3392475843,0.2841917872
ic_mismatch,intimidated,9,The king intimidated the queen because she was there.,73,0,f,0.6678443551,0.8540156484,0.9639989734,0.5048780441,0.3558182716,0.5596705079,0.5676487684
ic_mismatch,intimidated,9,The queen intimidated the king because he was there.,73,0,m,0.6199722886,0.8025392294,0.9570140243,0.3135247827,0.146934092,0.2369541377,0.3834809661
ic_mismatch,intimidated,9,The queen intimidated the king because she was there.,73,1,f,0.2259740829,0.02648357861,0.02007770166,0.572850883,0.3285354972,0.6665574908,0.4544877112
ic_mismatch,intrigued,9,The king intrigued the queen because he was there.,76,1,m,0.3338719606,0.08916226029,0.1115154326,0.9260241389,0.4106501341,0.7412440181,0.3240717053
ic_mismatch,intrigued,9,The king intrigued the queen because she was there.,76,0,f,0.3968686163,0.6207142472,0.8010395765,0.05823583901,0.1464078426,0.2289968729,0.5328028798
ic_mismatch,intrigued,9,The queen intrigued the king because he was there.,76,0,m,0.4346520901,0.5554299355,0.8370336294,0.004998797085,0.01603723504,0.02100999281,0.4258672595
ic_mismatch,intrigued,9,The queen intrigued the king because she was there.,76,1,f,0.3125270307,0.1180229485,0.08215288073,0.9869737625,0.6953477263,0.9634122849,0.4198557734
ic_mismatch,irritated,9,The king irritated the queen because he was there.,81,1,m,0.411072433,0.1418214738,0.2043223679,0.3150546849,0.1533313096,0.3658156097,0.3125512004
ic_mismatch,irritated,9,The king irritated the queen because she was there.,81,0,f,0.3400096297,0.4872153103,0.7037390471,0.4982486665,0.229646951,0.5447695255,0.5511816144
ic_mismatch,irritated,9,The queen irritated the king because he was there.,81,0,m,0.3595820665,0.3554505408,0.6781256199,0.2609347403,0.0764125362,0.2129080147,0.4045655131
ic_mismatch,irritated,9,The queen irritated the king because she was there.,81,1,f,0.4024847448,0.2525317073,0.2262710333,0.5786495805,0.3945513368,0.7179282308,0.4507365823
ic_mismatch,killed,9,The king killed the queen because he was there.,5,1,m,0.1676748693,0.05745860934,0.1040532663,0.1628494412,0.03986204788,0.1559433788,0.3066393137
ic_mismatch,killed,9,The king killed the queen because she was there.,5,0,f,0.6671410799,0.7624765635,0.8438211083,0.6789394021,0.3889828324,0.690294385,0.4991512895
ic_mismatch,killed,9,The queen killed the king because he was there.,5,0,m,0.5756266117,0.7052410245,0.8767631054,0.5947062969,0.2818996012,0.511073947,0.362737149
ic_mismatch,killed,9,The queen killed the king because she was there.,5,1,f,0.1898421496,0.0512826927,0.06812532991,0.2756209671,0.1052067652,0.342612654,0.4435989559
ic_mismatch,kissed,9,The king kissed the queen because he was there.,61,1,m,0.249886021,0.113721095,0.1318534613,0.1752818823,0.06178384274,0.2106320411,0.286521107
ic_mismatch,kissed,9,The king kissed the queen because she was there.,61,0,f,0.6089375615,0.7207347751,0.8231463432,0.7357745767,0.5391018391,0.738835752,0.5635549426
ic_mismatch,kissed,9,The queen kissed the king because he was there.,61,0,m,0.7262167931,0.8136202693,0.9467329979,0.6766543984,0.3691847622,0.5813570023,0.3653233051
ic_mismatch,kissed,9,The queen kissed the king because she was there.,61,1,f,0.145604074,0.02693737671,0.0253572315,0.237852186,0.159533143,0.3573277891,0.4697178304
ic_mismatch,lauded,9,The king lauded the queen because he was there.,-37,1,m,0.07247470319,0.008622825146,0.02105920203,0.1236031279,0.05680589378,0.1101566181,0.2525714338
ic_mismatch,lauded,9,The king lauded the queen because she was there.,-37,0,f,0.8692872524,0.9154180288,0.9578660727,0.8593236208,0.76188761,0.877122283,0.620501101
ic_mismatch,lauded,9,The queen lauded the king because he was there.,-37,0,m,0.8898205757,0.8972584009,0.9780598283,0.6306307912,0.5483573079,0.5717270374,0.5137841105
ic_mismatch,lauded,9,The queen lauded the king because she was there.,-37,1,f,0.05348835886,0.006789468694,0.006583965383,0.3462941647,0.2167323977,0.4096671343,0.3259102404
ic_mismatch,laughed at,9,The king laughed at the queen because he was there.,-96,1,m,0.1865675002,0.05323451385,0.1046182513,0.1893870682,0.06700677425,0.1564273536,0.263428092
ic_mismatch,laughed at,9,The king laughed at the queen because she was there.,-96,0,f,0.610319376,0.7264598608,0.8162388206,0.7364493012,0.7626305819,0.8100934625,0.608843565
ic_mismatch,laughed at,9,The queen laughed at the king because he was there.,-96,0,m,0.6405540109,0.7345029116,0.9047439098,0.4995384812,0.5008440018,0.5065701008,0.4894707203
ic_mismatch,laughed at,9,The queen laughed at the king because she was there.,-96,1,f,0.1545825601,0.02736183442,0.03575663641,0.4010736048,0.2428813726,0.4413101971,0.3559111357
ic_mismatch,led,9,The king led the queen because he was there.,-30,1,m,0.2811973393,0.1275970042,0.1695959568,0.5984763503,0.2366773188,0.6048766375,0.2748907208
ic_mismatch,led,9,The king led the queen because she was there.,-30,0,f,0.4852472544,0.4034947753,0.711394608,0.2980725467,0.2246745378,0.2996196151,0.4687943459
ic_mismatch,led,9,The queen led the king because he was there.,-30,0,m,0.4864741862,0.4008470178,0.8206069469,0.07620464265,0.04991111904,0.06208410487,0.3999994695
ic_mismatch,led,9,The queen led the king because she was there.,-30,1,f,0.3031093478,0.143326059,0.09284344316,0.8482797742,0.4641979337,0.8572465181,0.3171041012
ic_mismatch,left,9,The king left the queen because he was there.,2,1,m,0.2559368908,0.09874296933,0.249436751,0.1951145381,0.1035714522,0.2664576769,0.3455433547
ic_mismatch,left,9,The king left the queen because she was there.,2,0,f,0.4027478099,0.1584434509,0.5569660664,0.3938919306,0.2863667607,0.4583875537,0.4427713156
ic_mismatch,left,9,The queen left the king because he was there.,2,0,m,0.4240781665,0.1441642344,0.70723629,0.3722366691,0.1758256555,0.3948185146,0.3468987048
ic_mismatch,left,9,The queen left the king because she was there.,2,1,f,0.1670994312,0.04996271059,0.07681209594,0.1665650606,0.1247217581,0.2703559101,0.4442652166
ic_mismatch,lied to,9,The king lied to the queen because he was there.,78,1,m,0.3345361352,0.1559428275,0.20073089,0.4415425956,0.215410158,0.6081203818,0.4276459217
ic_mismatch,lied to,9,The king lied to the queen because she was there.,78,0,f,0.3394991755,0.4300241172,0.6937639713,0.2731099427,0.1048660502,0.2304768264,0.430336684
ic_mismatch,lied to,9,The queen lied to the king because he was there.,78,0,m,0.3999202251,0.4151185751,0.8245744705,0.184316352,0.03759389371,0.1123937443,0.3200961649
ic_mismatch,lied to,9,The queen lied to the king because she was there.,78,1,f,0.2629199624,0.09675549716,0.07856750488,0.5132918358,0.3317132294,0.7349864841,0.5441359282
ic_mismatch,liked,9,The king liked the queen because he was there.,-91,1,m,0.02583906054,0.005335519556,0.0155738825,0.06401893497,0.0286805518,0.04784465581,0.3297069669
ic_mismatch,liked,9,The king liked the queen because she was there.,-91,0,f,0.9437435269,0.9350101352,0.969486475,0.9210207462,0.8213919401,0.9397311807,0.5559649467
ic_mismatch,liked,9,The queen liked the king because he was there.,-91,0,m,0.9514332414,0.9331047535,0.9841977954,0.7995010614,0.6783450842,0.7831248045,0.5335514545
ic_mismatch,liked,9,The queen liked the king because she was there.,-91,1,f,0.02003411949,0.004647819325,0.005825686734,0.1807974726,0.1377116889,0.1970389783,0.3323976099
ic_mismatch,loathed,9,The king loathed the queen because he was there.,-85,1,m,0.03677529469,0.005651987158,0.01220532693,0.09792259336,0.05577176064,0.1136474535,0.2327118665
ic_mismatch,loathed,9,The king loathed the queen because she was there.,-85,0,f,0.9433064461,0.9470927715,0.9764150381,0.8357192278,0.6682264209,0.8431466818,0.6683696508
ic_mismatch,loathed,9,The queen loathed the king because he was there.,-85,0,m,0.9529877305,0.9415623546,0.9846249819,0.6944628358,0.4806077182,0.6366521716,0.556765914
ic_mismatch,loathed,9,The queen loathed the king because she was there.,-85,1,f,0.02788646147,0.007090366911,0.007213239092,0.2006602138,0.1570700407,0.2932930887,0.3128862083
ic_mismatch,loved,9,The king loved the queen because he was there.,-80,1,m,0.06270541251,0.01812105067,0.04063581675,0.07256892323,0.03193379194,0.05428081378,0.3869874775
ic_mismatch,loved,9,The king loved the queen because she was there.,-80,0,f,0.905099988,0.9179059267,0.9431272149,0.9095228314,0.7875109911,0.9307250381,0.5004690886
ic_mismatch,loved,9,The queen loved the king because he was there.,-80,0,m,0.9431477785,0.9370887876,0.9822537303,0.8657612801,0.7223523259,0.8447330594,0.5057333112
ic_mismatch,loved,9,The queen loved the king because she was there.,-80,1,f,0.03270941973,0.006197051145,0.009545902722,0.1178217605,0.1026971713,0.138262853,0.3681818843
ic_mismatch,married,9,The king married the queen because he was there.,53,1,m,0.2063475996,0.07748428732,0.06756281108,0.1975343376,0.1227446795,0.2716025412,0.4422551095
ic_mismatch,married,9,The king married the queen because she was there.,53,0,f,0.7117502689,0.6959139109,0.8999066949,0.7380731702,0.5768549442,0.6921051741,0.3909071386
ic_mismatch,married,9,The queen married the king because he was there.,53,0,m,0.7753897309,0.7216098905,0.9652979374,0.6814552546,0.4395577013,0.6082181931,0.3926854432
