exp,item,sent,hasIC,num,isHIGH,LSTM_1_layer_0_HIGH_SIM,LSTM_1_layer_0_LOW_SIM,LSTM_10_layer_0_HIGH_SIM,LSTM_10_layer_0_LOW_SIM,LSTM_11_layer_0_HIGH_SIM,LSTM_11_layer_0_LOW_SIM,LSTM_12_layer_0_HIGH_SIM,LSTM_12_layer_0_LOW_SIM,LSTM_13_layer_0_HIGH_SIM,LSTM_13_layer_0_LOW_SIM,LSTM_14_layer_0_HIGH_SIM,LSTM_14_layer_0_LOW_SIM,LSTM_15_layer_0_HIGH_SIM,LSTM_15_layer_0_LOW_SIM,LSTM_16_layer_0_HIGH_SIM,LSTM_16_layer_0_LOW_SIM,LSTM_17_layer_0_HIGH_SIM,LSTM_17_layer_0_LOW_SIM,LSTM_18_layer_0_HIGH_SIM,LSTM_18_layer_0_LOW_SIM,LSTM_19_layer_0_HIGH_SIM,LSTM_19_layer_0_LOW_SIM,LSTM_2_layer_0_HIGH_SIM,LSTM_2_layer_0_LOW_SIM,LSTM_20_layer_0_HIGH_SIM,LSTM_20_layer_0_LOW_SIM,LSTM_21_layer_0_HIGH_SIM,LSTM_21_layer_0_LOW_SIM,LSTM_22_layer_0_HIGH_SIM,LSTM_22_layer_0_LOW_SIM,LSTM_23_layer_0_HIGH_SIM,LSTM_23_layer_0_LOW_SIM,LSTM_24_layer_0_HIGH_SIM,LSTM_24_layer_0_LOW_SIM,LSTM_25_layer_0_HIGH_SIM,LSTM_25_layer_0_LOW_SIM,LSTM_3_layer_0_HIGH_SIM,LSTM_3_layer_0_LOW_SIM,LSTM_4_layer_0_HIGH_SIM,LSTM_4_layer_0_LOW_SIM,LSTM_5_layer_0_HIGH_SIM,LSTM_5_layer_0_LOW_SIM,LSTM_6_layer_0_HIGH_SIM,LSTM_6_layer_0_LOW_SIM,LSTM_7_layer_0_HIGH_SIM,LSTM_7_layer_0_LOW_SIM,LSTM_8_layer_0_HIGH_SIM,LSTM_8_layer_0_LOW_SIM,LSTM_9_layer_0_HIGH_SIM,LSTM_9_layer_0_LOW_SIM,LSTM_avg_layer_0_HIGH_SIM,LSTM_avg_layer_0_LOW_SIM,LSTM_1_layer_1_HIGH_SIM,LSTM_1_layer_1_LOW_SIM,LSTM_10_layer_1_HIGH_SIM,LSTM_10_layer_1_LOW_SIM,LSTM_11_layer_1_HIGH_SIM,LSTM_11_layer_1_LOW_SIM,LSTM_12_layer_1_HIGH_SIM,LSTM_12_layer_1_LOW_SIM,LSTM_13_layer_1_HIGH_SIM,LSTM_13_layer_1_LOW_SIM,LSTM_14_layer_1_HIGH_SIM,LSTM_14_layer_1_LOW_SIM,LSTM_15_layer_1_HIGH_SIM,LSTM_15_layer_1_LOW_SIM,LSTM_16_layer_1_HIGH_SIM,LSTM_16_layer_1_LOW_SIM,LSTM_17_layer_1_HIGH_SIM,LSTM_17_layer_1_LOW_SIM,LSTM_18_layer_1_HIGH_SIM,LSTM_18_layer_1_LOW_SIM,LSTM_19_layer_1_HIGH_SIM,LSTM_19_layer_1_LOW_SIM,LSTM_2_layer_1_HIGH_SIM,LSTM_2_layer_1_LOW_SIM,LSTM_20_layer_1_HIGH_SIM,LSTM_20_layer_1_LOW_SIM,LSTM_21_layer_1_HIGH_SIM,LSTM_21_layer_1_LOW_SIM,LSTM_22_layer_1_HIGH_SIM,LSTM_22_layer_1_LOW_SIM,LSTM_23_layer_1_HIGH_SIM,LSTM_23_layer_1_LOW_SIM,LSTM_24_layer_1_HIGH_SIM,LSTM_24_layer_1_LOW_SIM,LSTM_25_layer_1_HIGH_SIM,LSTM_25_layer_1_LOW_SIM,LSTM_3_layer_1_HIGH_SIM,LSTM_3_layer_1_LOW_SIM,LSTM_4_layer_1_HIGH_SIM,LSTM_4_layer_1_LOW_SIM,LSTM_5_layer_1_HIGH_SIM,LSTM_5_layer_1_LOW_SIM,LSTM_6_layer_1_HIGH_SIM,LSTM_6_layer_1_LOW_SIM,LSTM_7_layer_1_HIGH_SIM,LSTM_7_layer_1_LOW_SIM,LSTM_8_layer_1_HIGH_SIM,LSTM_8_layer_1_LOW_SIM,LSTM_9_layer_1_HIGH_SIM,LSTM_9_layer_1_LOW_SIM,LSTM_avg_layer_1_HIGH_SIM,LSTM_avg_layer_1_LOW_SIM
reading,1,The woman scolded the aristocrat of the chefs who were,1,pl,0,0.09372274975,0.1858097813,0.06870094894,0.1556699378,0.1039319933,0.1473730597,0.06516048538,0.09314110384,0.1074146934,0.1712338229,0.1182291732,0.1337360765,0.05776232671,0.04352220581,0.1260513569,0.2190702601,0.1782642308,0.2636489944,-0.002587017566,0.108164373,0.1067291472,0.08438385861,0.1326856855,0.1728322393,0.09280194263,0.1133076463,-0.09370697454,0.1474956037,0.001223193606,0.08981774128,0.1331120722,0.2214352867,0.001536742823,0.1583164048,0.1190788735,0.20854535,0.006424471927,0.04007802723,0.0006373101571,0.1385643553,0.0301089295,0.1226392996,0.103935895,0.1540803051,0.1112372139,0.1380168973,0.08180944945,0.1716617042,0.0003825870132,0.2219345288,0.06978589923,0.1481791545,0.2713797565,0.341681595,0.1920057926,0.3251000681,0.2263026307,0.3014343109,0.1434838887,0.2905604795,0.2295103369,0.287629315,0.2544076758,0.4018840473,0.2189737915,0.330766235,0.2104516177,0.2816260018,0.2754780673,0.3762510709,0.1731013512,0.4121993711,0.2735009124,0.2452430218,0.3102472119,0.3976427082,0.3132880538,0.400976282,0.2035929316,0.3593272977,0.2086499621,0.4214538715,0.1983738988,0.3154443814,0.31960917,0.4326306571,0.1728405523,0.3763382664,0.3302604164,0.2457871324,0.2529105291,0.2436632437,0.207395894,0.3830861325,0.3093141788,0.3067539468,0.2627380212,0.404029318,0.1803358937,0.3761172121,0.3607469746,0.3746076291,0.2439559804,0.3452893438
reading,1,The woman scolded the aristocrats of the chef who were,1,pl,1,0.05309714555,0.1616415733,0.1123474705,-8.05E-05,0.1182823968,0.001085990821,0.05888255776,-0.01099347523,0.1846248304,0.1444631817,0.1272820433,0.06319407612,0.06264630724,0.06056736793,0.1031287464,0.1394184885,0.04879023143,0.0981142318,0.02804003653,0.000163989333,0.1042142094,0.051465399,0.1618148847,0.09352171285,0.07502355159,0.04156686485,0.08874524418,0.1219557642,0.0537706554,0.05293699002,0.1085039878,0.1213466503,0.08778230843,0.1248975896,0.05052304637,0.116076215,0.05391434095,-0.05360426487,0.00274615782,0.05223287694,0.05354389725,0.04810302142,0.1069980092,0.09636715115,0.01246505671,0.1729728824,0.1031805158,0.05597989749,0.08875179191,-0.006432396671,0.08196397694,0.06987845071,0.266647074,0.3284161564,0.2198243627,0.2453009032,0.2753086854,0.2189925279,0.2039679525,0.2374138165,0.2975683548,0.2840097693,0.3339299302,0.3089773703,0.2602082485,0.3038321096,0.270593085,0.3832020784,0.2083946501,0.3442789667,0.2521645229,0.2686838572,0.334671684,0.2825612467,0.3812171612,0.413605509,0.3301470323,0.3793589429,0.2925849642,0.3268097568,0.2872212733,0.324756099,0.2850134875,0.2892662966,0.2858345899,0.334660041,0.2173356343,0.2486292927,0.3234155888,0.253439182,0.2593368199,0.2879685245,0.1797573861,0.3012557854,0.3220637889,0.3316599917,0.3728361849,0.3548998243,0.304595835,0.270572568,0.3671599237,0.4046356357,0.2852719288,0.3090874501
reading,1,The woman studied with the aristocrat of the chefs who was,0,sg,1,0.1393026083,0.1885151446,0.1542670284,0.1556810559,0.1994245682,0.1467290496,0.1112741865,0.09482095111,0.2655753598,0.1725294278,0.2422917857,0.1337470894,0.0876764969,0.08024212477,0.1948787642,0.2129403574,0.181867964,0.3069882923,0.1122473344,0.1099514797,0.1754567066,0.08290695281,0.2038367958,0.1853227893,0.15737348,0.1157380213,0.1159535575,0.1479161207,0.05227766422,0.0928564515,0.2021333673,0.2220416144,0.1718406578,0.161442039,0.09380818469,0.227551323,0.09712858371,0.03776061964,0.1096959536,0.1713493225,0.1451015489,0.04647184722,0.1532438545,0.1611091887,0.1051476747,0.1474581975,0.2359164083,0.1716656704,0.1802600279,0.2177550849,0.1555192225,0.1516596086,0.3030670673,0.3966158227,0.297201178,0.3603974714,0.3014096017,0.3421322644,0.3103147015,0.3897403139,0.2182898155,0.3639253865,0.2323536403,0.4527153475,0.2429844955,0.3677191558,0.1845661686,0.3639029739,0.2311465052,0.4031999719,0.2261491157,0.3856405113,0.2415382474,0.2582466317,0.3154077857,0.3826022349,0.2300843652,0.3539873116,0.1997832415,0.3818858154,0.2463309291,0.3796867399,0.2507899086,0.4163095911,0.2865215657,0.390690714,0.1357099246,0.4481496175,0.2602832176,0.218423391,0.1351938726,0.2460980338,0.2510808244,0.3804822469,0.2391125215,0.3202623686,0.2927304618,0.4609936133,0.3388280342,0.3944542925,0.2332207707,0.3947564993,0.2481639184,0.3701207328
reading,1,The woman studied with the aristocrats of the chef who was,0,sg,0,0.05274299724,0.1701803139,0.1123663756,-8.04E-05,0.1184014566,0.001116080241,0.06006310043,-0.0109062757,0.1834696336,0.1645305914,0.1272820433,0.06319180928,0.05937536752,0.1071731262,0.1031428735,0.135312454,0.0362715036,0.1376136103,0.02817032051,0.0001481699713,0.1042186187,0.05217024149,0.1562479938,0.1145692375,0.07502027498,0.0413007647,0.08536011536,0.1319461589,0.05377508739,0.05435781208,0.1075786119,0.1184539151,0.08777984642,0.1249001852,0.04817163061,0.1614301478,0.05391436378,-0.0536041697,0.003329246335,0.05110262741,0.05606102878,-0.000947735437,0.1078400832,0.1012375075,0.01230371396,0.1773140357,0.1031806105,0.05599569285,0.08639584659,-0.005648130578,0.08089850977,0.07571431105,0.2362252508,0.3697708543,0.2061958184,0.2547398626,0.2015091508,0.1790756008,0.1708161358,0.2214919374,0.2137877987,0.3856828161,0.2117536886,0.3461071456,0.1894954019,0.349706418,0.1867016331,0.4289088292,0.1356949516,0.3198455168,0.1425977048,0.2058462128,0.2525730467,0.255928061,0.2283615811,0.3700163886,0.1747703293,0.3107211429,0.1652464208,0.2383649414,0.1248366191,0.2470754416,0.2203037026,0.3006490108,0.1807173671,0.3042602069,0.06847791682,0.351502668,0.2264068244,0.1948312475,0.1762605684,0.309220861,0.1490432318,0.3066497524,0.2483106895,0.2942904734,0.2798408532,0.3402506146,0.3427492942,0.3253801364,0.2113928679,0.3189947492,0.1977627539,0.3011724356
reading,1,The woman studied with the aristocrat of the chefs who were,0,pl,0,0.1393026083,0.1885151446,0.1542670284,0.1556810559,0.1994245682,0.1467290496,0.1112741865,0.09482095111,0.2655753598,0.1725294278,0.2422917857,0.1337470894,0.0876764969,0.08024212477,0.1948787642,0.2129403574,0.181867964,0.3069882923,0.1122473344,0.1099514797,0.1754567066,0.08290695281,0.2038367958,0.1853227893,0.15737348,0.1157380213,0.1159535575,0.1479161207,0.05227766422,0.0928564515,0.2021333673,0.2220416144,0.1718406578,0.161442039,0.09380818469,0.227551323,0.09712858371,0.03776061964,0.1096959536,0.1713493225,0.1451015489,0.04647184722,0.1532438545,0.1611091887,0.1051476747,0.1474581975,0.2359164083,0.1716656704,0.1802600279,0.2177550849,0.1555192225,0.1516596086,0.3030670673,0.3966158227,0.297201178,0.3603974714,0.3014096017,0.3421322644,0.3103147015,0.3897403139,0.2182898155,0.3639253865,0.2323536403,0.4527153475,0.2429844955,0.3677191558,0.1845661686,0.3639029739,0.2311465052,0.4031999719,0.2261491157,0.3856405113,0.2415382474,0.2582466317,0.3154077857,0.3826022349,0.2300843652,0.3539873116,0.1997832415,0.3818858154,0.2463309291,0.3796867399,0.2507899086,0.4163095911,0.2865215657,0.390690714,0.1357099246,0.4481496175,0.2602832176,0.218423391,0.1351938726,0.2460980338,0.2510808244,0.3804822469,0.2391125215,0.3202623686,0.2927304618,0.4609936133,0.3388280342,0.3944542925,0.2332207707,0.3947564993,0.2481639184,0.3701207328
reading,1,The woman studied with the aristocrats of the chef who were,0,pl,1,0.05274299724,0.1701803139,0.1123663756,-8.04E-05,0.1184014566,0.001116080241,0.06006310043,-0.0109062757,0.1834696336,0.1645305914,0.1272820433,0.06319180928,0.05937536752,0.1071731262,0.1031428735,0.135312454,0.0362715036,0.1376136103,0.02817032051,0.0001481699713,0.1042186187,0.05217024149,0.1562479938,0.1145692375,0.07502027498,0.0413007647,0.08536011536,0.1319461589,0.05377508739,0.05435781208,0.1075786119,0.1184539151,0.08777984642,0.1249001852,0.04817163061,0.1614301478,0.05391436378,-0.0536041697,0.003329246335,0.05110262741,0.05606102878,-0.000947735437,0.1078400832,0.1012375075,0.01230371396,0.1773140357,0.1031806105,0.05599569285,0.08639584659,-0.005648130578,0.08089850977,0.07571431105,0.2362252508,0.3697708543,0.2061958184,0.2547398626,0.2015091508,0.1790756008,0.1708161358,0.2214919374,0.2137877987,0.3856828161,0.2117536886,0.3461071456,0.1894954019,0.349706418,0.1867016331,0.4289088292,0.1356949516,0.3198455168,0.1425977048,0.2058462128,0.2525730467,0.255928061,0.2283615811,0.3700163886,0.1747703293,0.3107211429,0.1652464208,0.2383649414,0.1248366191,0.2470754416,0.2203037026,0.3006490108,0.1807173671,0.3042602069,0.06847791682,0.351502668,0.2264068244,0.1948312475,0.1762605684,0.309220861,0.1490432318,0.3066497524,0.2483106895,0.2942904734,0.2798408532,0.3402506146,0.3427492942,0.3253801364,0.2113928679,0.3189947492,0.1977627539,0.3011724356
reading,3,The woman assisted the maid of the executives who was,1,sg,1,0.05196960985,0.1597005279,-0.0001385916732,0.139677329,0.09841600816,0.1158217981,0.0600879311,0.1007322086,0.04029342326,0.2356588243,0.06499746561,0.2048340614,0.0664548182,0.0565463068,0.05805006057,0.1995111395,0.135247239,0.3531444457,0.04564519411,0.1981480063,0.05755285085,0.08707639776,0.1370883824,0.2255767131,0.04972147446,0.1625075408,-0.04009171502,0.1526657148,0.05665550884,0.1284796043,0.1075060402,0.2144632028,-0.006550580168,0.1615332876,0.09220917303,0.1287871941,-0.04119312867,0.09011545211,0.06260532921,0.09609682039,0.0008037658001,0.1386160133,0.09968476716,0.1710409552,-0.003857591505,0.1823149981,-0.006036013111,0.167577702,-0.03748656394,0.1409962053,0.04598539431,0.160464898,0.2674702324,0.2871889473,0.2234252761,0.2213452631,0.2090687273,0.3275920945,0.1947601035,0.2840740038,0.2286969692,0.3426493944,0.195778853,0.3441805942,0.2775135096,0.2849234901,0.2099345234,0.3441526909,0.1751241892,0.3151541949,0.1047541593,0.25741555,0.1624922103,0.2204988435,0.3020406589,0.3899352574,0.2493981814,0.2568573273,0.2327498872,0.2767785541,0.09393897437,0.2434794613,0.2130771343,0.2586036333,0.260917143,0.299532792,0.1630096862,0.2065764376,0.1811348355,0.2273148247,0.2035044276,0.2255655002,0.2276736356,0.3572225171,0.3008035871,0.3159063648,0.2577863487,0.3511957027,0.2172101049,0.4177589601,0.2030501917,0.3370878881,0.214212542,0.2957196115
reading,3,The woman assisted the maids of the executive who was,1,sg,0,0.05275310665,0.08820698249,0.05373754238,-0.05014605327,0.08567484674,-0.04354100324,0.05524993843,-0.06406397389,0.001254094561,0.09786663654,0.06054383057,0.001947756257,0.05884710531,0.0007401332659,0.09967241335,0.05231733029,0.2569748759,0.04887924343,-0.001326035961,-0.04877388261,0.05364393027,0.00346204305,0.08428553929,0.002117638701,0.054202528,0.007388209094,0.02474358128,0.04464962677,0.07242267561,-0.0003913482752,0.1054399081,0.05130490604,0.09272155659,0.05016932049,0.05519490695,0.04946232302,0.05398690225,0.005732758935,0.1016489261,0.00014097407,0.001012655949,0.08360640344,0.1144089401,-0.0009008317926,0.0003925001071,-0.0001271915805,0.07237388878,0.05579294962,-0.002992469309,-0.05067924635,0.06427470752,0.01540646818,0.3864140093,0.2892727694,0.338929301,0.1887750788,0.2903094812,0.1979072443,0.2249410028,0.1609472714,0.2687962042,0.2317706412,0.2511327029,0.1745957359,0.2470355701,0.2521329763,0.2899439462,0.1946453645,0.2246510024,0.1755292778,0.2081076573,0.2577553615,0.2077428856,0.1298613273,0.2391309978,0.2133536617,0.275909657,0.2004590438,0.2852034652,0.2197844681,0.204417369,0.1019284028,0.284351228,0.1644781773,0.2910105433,0.07761529933,0.3143727915,0.1801858876,0.3011362201,0.1786599895,0.3042130609,0.2127893106,0.3858948556,0.2990926342,0.3408056177,0.250475261,0.3489193627,0.294816628,0.3525047055,0.2687968789,0.2354176909,0.2479485305,0.2840516531,0.2065430889
reading,3,The woman assisted the maid of the executives who were,1,pl,0,0.05196960985,0.1597005279,-0.0001385916732,0.139677329,0.09841600816,0.1158217981,0.0600879311,0.1007322086,0.04029342326,0.2356588243,0.06499746561,0.2048340614,0.0664548182,0.0565463068,0.05805006057,0.1995111395,0.135247239,0.3531444457,0.04564519411,0.1981480063,0.05755285085,0.08707639776,0.1370883824,0.2255767131,0.04972147446,0.1625075408,-0.04009171502,0.1526657148,0.05665550884,0.1284796043,0.1075060402,0.2144632028,-0.006550580168,0.1615332876,0.09220917303,0.1287871941,-0.04119312867,0.09011545211,0.06260532921,0.09609682039,0.0008037658001,0.1386160133,0.09968476716,0.1710409552,-0.003857591505,0.1823149981,-0.006036013111,0.167577702,-0.03748656394,0.1409962053,0.04598539431,0.160464898,0.2674702324,0.2871889473,0.2234252761,0.2213452631,0.2090687273,0.3275920945,0.1947601035,0.2840740038,0.2286969692,0.3426493944,0.195778853,0.3441805942,0.2775135096,0.2849234901,0.2099345234,0.3441526909,0.1751241892,0.3151541949,0.1047541593,0.25741555,0.1624922103,0.2204988435,0.3020406589,0.3899352574,0.2493981814,0.2568573273,0.2327498872,0.2767785541,0.09393897437,0.2434794613,0.2130771343,0.2586036333,0.260917143,0.299532792,0.1630096862,0.2065764376,0.1811348355,0.2273148247,0.2035044276,0.2255655002,0.2276736356,0.3572225171,0.3008035871,0.3159063648,0.2577863487,0.3511957027,0.2172101049,0.4177589601,0.2030501917,0.3370878881,0.214212542,0.2957196115
reading,3,The woman assisted the maids of the executive who were,1,pl,1,0.05275310665,0.08820698249,0.05373754238,-0.05014605327,0.08567484674,-0.04354100324,0.05524993843,-0.06406397389,0.001254094561,0.09786663654,0.06054383057,0.001947756257,0.05884710531,0.0007401332659,0.09967241335,0.05231733029,0.2569748759,0.04887924343,-0.001326035961,-0.04877388261,0.05364393027,0.00346204305,0.08428553929,0.002117638701,0.054202528,0.007388209094,0.02474358128,0.04464962677,0.07242267561,-0.0003913482752,0.1054399081,0.05130490604,0.09272155659,0.05016932049,0.05519490695,0.04946232302,0.05398690225,0.005732758935,0.1016489261,0.00014097407,0.001012655949,0.08360640344,0.1144089401,-0.0009008317926,0.0003925001071,-0.0001271915805,0.07237388878,0.05579294962,-0.002992469309,-0.05067924635,0.06427470752,0.01540646818,0.3864140093,0.2892727694,0.338929301,0.1887750788,0.2903094812,0.1979072443,0.2249410028,0.1609472714,0.2687962042,0.2317706412,0.2511327029,0.1745957359,0.2470355701,0.2521329763,0.2899439462,0.1946453645,0.2246510024,0.1755292778,0.2081076573,0.2577553615,0.2077428856,0.1298613273,0.2391309978,0.2133536617,0.275909657,0.2004590438,0.2852034652,0.2197844681,0.204417369,0.1019284028,0.284351228,0.1644781773,0.2910105433,0.07761529933,0.3143727915,0.1801858876,0.3011362201,0.1786599895,0.3042130609,0.2127893106,0.3858948556,0.2990926342,0.3408056177,0.250475261,0.3489193627,0.294816628,0.3525047055,0.2687968789,0.2354176909,0.2479485305,0.2840516531,0.2065430889
reading,3,The woman joked with the maid of the executives who was,0,sg,1,0.06750879928,0.1553490465,0.05254675974,0.1362090427,0.1244750275,0.1165194789,0.1574030753,0.09996440908,0.1139190346,0.2454661341,0.1628407076,0.2044822978,0.09811013649,0.05588025275,0.1926448065,0.1977618205,0.3408403385,0.3502375258,0.08736171414,0.1932108055,0.09835248067,0.08689796691,0.1223565446,0.232525951,0.1941212063,0.1610382548,0.1174488905,0.1492238861,0.06799200509,0.130880807,0.203957187,0.2077495535,0.176889682,0.1620301086,0.103303908,0.1336241367,0.09244214644,0.08885644906,0.1756915059,0.09713874398,0.05139449479,0.172142854,0.1587594449,0.1653950959,0.1382627242,0.1878661212,0.2658710068,0.17068865,0.09839790774,0.1398107677,0.1385156614,0.1616380064,0.3561109888,0.4294005665,0.2522429508,0.2444350654,0.2959370989,0.3513420948,0.3424627871,0.4252209774,0.2289539818,0.4186513985,0.2709184671,0.3660045694,0.1686516044,0.3721985723,0.2295290383,0.4230985196,0.2861173169,0.3709659901,0.2149279053,0.3548929914,0.1942683428,0.3443628303,0.3228369312,0.4194392273,0.3177094195,0.3861232217,0.2131040469,0.3090512807,0.1981462193,0.3444304392,0.2449139318,0.3286142801,0.3051124033,0.3591200228,0.2758951962,0.3298416889,0.2382141829,0.316516235,0.1761730492,0.2282600056,0.3132586201,0.3942606743,0.2026190928,0.3719723077,0.2760852843,0.3726449893,0.3511343622,0.4674850653,0.2588903276,0.4178846256,0.261368542,0.3658487056
reading,3,The woman joked with the maids of the executive who was,0,sg,0,0.05211295249,0.08677566578,0.05374039214,-0.05014236686,0.08393512011,-0.04271299623,0.05524922085,-0.06393565278,0.001090558991,0.08631459434,0.06054383057,0.001947756204,0.05884726285,0.000740152418,0.09965152276,0.05164975776,0.2569547993,0.04882784996,-0.00108733347,-0.04733506872,0.0536524536,0.003465865921,0.08343522227,0.002121959444,0.05412287836,0.009635681802,0.02471120659,0.04503006434,0.07242277331,-0.0003928955058,0.1054399101,0.05130490624,0.09216193428,0.0485897659,0.05529022535,0.05107405702,0.05398042545,0.005785754394,0.0974902969,0.0004217413768,0.001094425856,0.08207477616,0.1098364126,-0.0003420019275,0.0003940297081,-0.0001252290489,0.07241334766,0.05578548156,-0.002938606859,-0.04967795981,0.06378181047,0.01507526639,0.2747482932,0.3097044128,0.2561543751,0.1915443219,0.2093559456,0.1865282385,0.2007857761,0.2415702749,0.1885136494,0.2287983835,0.2453849608,0.1831922394,0.125064236,0.2062099631,0.2427790719,0.260663378,0.193712928,0.2714144873,0.1807507155,0.2952369796,0.185679739,0.1921008279,0.2147521122,0.1893290324,0.2294867936,0.2800310501,0.2385772983,0.2233574919,0.148442313,0.2216210918,0.239460345,0.165716953,0.2613102429,0.1718467214,0.244925822,0.2271792555,0.2646075566,0.2370265026,0.2120694445,0.2078093336,0.2717605172,0.2561314722,0.258974773,0.2255959327,0.3096373377,0.3055110017,0.3078675755,0.2429074864,0.2042748839,0.2811092926,0.2283630682,0.232085445
reading,3,The woman joked with the maid of the executives who were,0,pl,0,0.06750879928,0.1553490465,0.05254675974,0.1362090427,0.1244750275,0.1165194789,0.1574030753,0.09996440908,0.1139190346,0.2454661341,0.1628407076,0.2044822978,0.09811013649,0.05588025275,0.1926448065,0.1977618205,0.3408403385,0.3502375258,0.08736171414,0.1932108055,0.09835248067,0.08689796691,0.1223565446,0.232525951,0.1941212063,0.1610382548,0.1174488905,0.1492238861,0.06799200509,0.130880807,0.203957187,0.2077495535,0.176889682,0.1620301086,0.103303908,0.1336241367,0.09244214644,0.08885644906,0.1756915059,0.09713874398,0.05139449479,0.172142854,0.1587594449,0.1653950959,0.1382627242,0.1878661212,0.2658710068,0.17068865,0.09839790774,0.1398107677,0.1385156614,0.1616380064,0.3561109888,0.4294005665,0.2522429508,0.2444350654,0.2959370989,0.3513420948,0.3424627871,0.4252209774,0.2289539818,0.4186513985,0.2709184671,0.3660045694,0.1686516044,0.3721985723,0.2295290383,0.4230985196,0.2861173169,0.3709659901,0.2149279053,0.3548929914,0.1942683428,0.3443628303,0.3228369312,0.4194392273,0.3177094195,0.3861232217,0.2131040469,0.3090512807,0.1981462193,0.3444304392,0.2449139318,0.3286142801,0.3051124033,0.3591200228,0.2758951962,0.3298416889,0.2382141829,0.316516235,0.1761730492,0.2282600056,0.3132586201,0.3942606743,0.2026190928,0.3719723077,0.2760852843,0.3726449893,0.3511343622,0.4674850653,0.2588903276,0.4178846256,0.261368542,0.3658487056
reading,3,The woman joked with the maids of the executive who were,0,pl,1,0.05211295249,0.08677566578,0.05374039214,-0.05014236686,0.08393512011,-0.04271299623,0.05524922085,-0.06393565278,0.001090558991,0.08631459434,0.06054383057,0.001947756204,0.05884726285,0.000740152418,0.09965152276,0.05164975776,0.2569547993,0.04882784996,-0.00108733347,-0.04733506872,0.0536524536,0.003465865921,0.08343522227,0.002121959444,0.05412287836,0.009635681802,0.02471120659,0.04503006434,0.07242277331,-0.0003928955058,0.1054399101,0.05130490624,0.09216193428,0.0485897659,0.05529022535,0.05107405702,0.05398042545,0.005785754394,0.0974902969,0.0004217413768,0.001094425856,0.08207477616,0.1098364126,-0.0003420019275,0.0003940297081,-0.0001252290489,0.07241334766,0.05578548156,-0.002938606859,-0.04967795981,0.06378181047,0.01507526639,0.2747482932,0.3097044128,0.2561543751,0.1915443219,0.2093559456,0.1865282385,0.2007857761,0.2415702749,0.1885136494,0.2287983835,0.2453849608,0.1831922394,0.125064236,0.2062099631,0.2427790719,0.260663378,0.193712928,0.2714144873,0.1807507155,0.2952369796,0.185679739,0.1921008279,0.2147521122,0.1893290324,0.2294867936,0.2800310501,0.2385772983,0.2233574919,0.148442313,0.2216210918,0.239460345,0.165716953,0.2613102429,0.1718467214,0.244925822,0.2271792555,0.2646075566,0.2370265026,0.2120694445,0.2078093336,0.2717605172,0.2561314722,0.258974773,0.2255959327,0.3096373377,0.3055110017,0.3078675755,0.2429074864,0.2042748839,0.2811092926,0.2283630682,0.232085445
reading,3,The woman assisted the executive of the maids who was,1,sg,1,0.0004811719922,0.1738847998,-0.04863921222,0.05357118453,-0.07840886259,0.168345589,-0.06088002204,0.1108213511,0.07352775321,0.1219111385,0.001091700669,0.204835285,0.0007733405577,0.1008481879,0.05005733217,0.1909526847,0.09132551522,0.3340535234,-0.04470110718,0.1016986601,0.002602606641,0.1523345493,0.001138940535,0.1136157662,0.003461093581,0.08929982533,0.001278538587,0.08663643643,-9.86E-05,0.06934122727,0.05231800058,0.2590717641,0.03336379151,0.2158539448,0.04432009476,0.1021178655,-0.001794222259,0.09149867189,-0.0004301817646,0.1938736634,0.04593727664,0.05382382637,0.0008221025237,0.1691805145,-0.001230509717,0.1152162079,0.04928412375,0.2678113603,-0.04777470734,0.1005579148,0.006713039579,0.1456462377,0.1765131495,0.4955017817,0.03691711701,0.3347620803,0.1234110438,0.3062147176,0.1197801386,0.2557882579,0.1064432853,0.2684542356,0.1500055059,0.3464792602,0.1618595994,0.192297423,0.05111107628,0.2821299962,0.1096417554,0.2653442077,0.0845659509,0.2896227076,0.09877723775,0.2449727344,0.1062731683,0.3703957895,0.1343191032,0.253507352,0.1424473569,0.3351840686,0.02665877915,0.329154726,0.1307454756,0.317645924,0.1044788172,0.424309756,0.1059383102,0.3553611603,0.07815498307,0.2725514946,0.07621931118,0.2925001136,0.1091701657,0.41254106,0.1263663712,0.3232709055,0.1575466309,0.2822753563,0.09215623843,0.3955133959,0.141599925,0.3633714468,0.1100440198,0.320365998
